Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,25,1994,2.4,0,0,0,4,2,0,0,2,2,,,0,Matches
211,Kévin Gameiro,fr FRA,FW,es Valencia,32,1987,3.5,0,0,0,4,2,2,5,0,0,,,0,Matches
212,Idrissa Gana Gueye,sn SEN,MF,fr Paris Saint-Germain,29,1989,6.3,1,0,0,16,12,0,2,11,8,,,0,Matches
213,Ezequiel Garay,ar ARG,DF,es Valencia,32,1986,4,3,0,0,2,3,0,1,4,2,,,0,Matches
214,Eric García,es ESP,DF,eng Manchester City,18,2001,2,0,0,0,2,0,0,0,1,1,,,0,Matches
215,Mateo García,ar ARG,MF,rs Red Star,22,1996,5.4,0,0,0,3,6,0,1,8,14,,,0,Matches
216,Mario Gavranović,ch SUI,FW,hr Dinamo Zagreb,29,1989,0.9,0,0,0,2,1,1,0,0,0,,,0,Matches
217,Paulo Gazzaniga,ar ARG,GK,eng Tottenham Hotspur,27,1992,4,0,0,0,0,1,0,0,0,0,,,0,Matches
218,Olivier Giroud,fr FRA,FW,eng Chelsea,32,1986,1,1,0,0,2,1,0,0,0,0,,,0,Matches
219,Serge Gnabry,de GER,"MF,FW",de Bayern Munich,24,1995,8.5,2,0,0,11,11,2,25,5,15,,,0,Matches
220,Marko Gobeljić,rs SRB,DF,rs Red Star,26,1992,5.5,0,0,0,6,3,2,11,7,12,,,0,Matches
221,Diego Godín,uy URU,DF,it Inter,33,1986,5,2,0,0,5,4,0,0,14,4,,,0,Matches
222,Amer Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,1.9,0,0,0,3,0,0,0,0,7,,,0,Matches
223,Pierluigi Gollini,it ITA,GK,it Atalanta,24,1995,7,0,0,0,0,0,0,0,0,0,,,0,Matches
224,Joe Gomez,eng ENG,DF,eng Liverpool,22,1997,5.7,2,0,0,15,9,0,7,15,5,,,0,Matches
225,Maxi Gómez,uy URU,FW,es Valencia,22,1996,4.7,1,0,0,9,11,4,1,2,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Papu Gómez,ar ARG,"FW,MF",it Atalanta,31,1988,7.9,0,0,0,2,17,3,49,6,4,,,0,Matches
227,Leon Goretzka,de GER,MF,de Bayern Munich,24,1995,5.8,0,0,0,13,3,1,2,12,11,,,0,Matches
228,Robin Gosens,de GER,MF,it Atalanta,25,1994,7.3,1,0,0,7,12,0,17,10,14,,,0,Matches
229,Mario Götze,de GER,FW,de Dortmund,27,1992,0.8,0,0,0,2,0,1,0,0,3,,,0,Matches
230,Amine Gouiri,dz ALG,"FW,MF",fr Lyon,19,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
231,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,28,1991,7.3,2,0,0,9,5,1,7,6,3,,,0,Matches
232,Álex Grimaldo,es ESP,DF,pt Benfica,23,1995,6,0,0,0,2,6,0,40,8,6,,,0,Matches
233,Gonçalo Guedes,pt POR,"MF,FW",es Valencia,22,1996,2.2,0,0,0,1,12,0,4,0,4,,,0,Matches
234,Raphaël Guerreiro,pt POR,"MF,DF",de Dortmund,25,1993,6.1,1,0,0,6,1,0,8,9,3,,,0,Matches
235,Guilherme,qa QAT,MF,gr Olympiacos,28,1991,5,2,0,0,6,10,1,1,3,3,,,0,Matches
236,Bruno Guimarães,br BRA,MF,fr Lyon,21,1997,3.3,0,0,0,1,3,0,1,6,4,,,0,Matches
237,Péter Gulácsi,hu HUN,GK,de RB Leipzig,29,1990,9.7,0,0,0,0,1,0,0,0,0,,,0,Matches
238,İlkay Gündoğan,de GER,MF,eng Manchester City,28,1990,9,0,0,0,6,8,1,11,12,5,,,0,Matches
239,Erling Haaland,no NOR,FW,de Dortmund,19,2000,2,1,0,0,4,2,0,0,2,2,,,0,Matches
240,Erling Haaland,no NOR,FW,at RB Salzburg,19,2000,4.1,1,0,0,7,1,2,3,1,1,,,0,Matches
241,Ianis Hagi,ro ROU,MF,be Genk,20,1998,1.6,0,0,0,1,3,0,25,1,1,,,0,Matches
242,Amadou Haidara,ml MLI,MF,de RB Leipzig,21,1998,3,3,0,0,7,1,0,0,6,6,,,0,Matches
243,Izet Hajrović,ba BIH,"MF,FW",hr Dinamo Zagreb,27,1991,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches
244,Achraf Hakimi,ma MAR,"MF,DF",de Dortmund,20,1998,7.9,0,0,0,9,15,1,26,8,5,,,0,Matches
245,Marcel Halstenberg,de GER,"DF,MF",de RB Leipzig,27,1991,5.7,1,0,0,9,5,0,14,7,7,,,0,Matches
246,Samir Handanović,si SVN,GK,it Inter,35,1984,6,0,0,0,0,1,0,0,0,0,,,0,Matches
247,Taylor Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
248,Hans Hateboer,nl NED,MF,it Atalanta,25,1994,6.6,2,0,0,9,4,1,12,6,4,,,0,Matches
249,Kai Havertz,de GER,"MF,FW",de Leverkusen,20,1999,4.8,0,0,0,2,6,1,6,1,2,,,0,Matches
250,Eden Hazard,be BEL,FW,es Real Madrid,28,1991,5,1,0,0,2,16,1,2,4,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Thorgan Hazard,be BEL,"MF,FW",de Dortmund,26,1993,5.3,2,0,0,10,5,1,20,1,7,,,0,Matches
252,Hwang Hee-chan,kr KOR,"FW,MF",at RB Salzburg,23,1996,6,0,0,0,11,6,4,4,1,2,,,0,Matches
253,Jordan Henderson,eng ENG,MF,eng Liverpool,29,1990,5.7,0,0,0,6,3,0,14,8,7,,,0,Matches
254,Mario Hermoso,es ESP,DF,es Atlético Madrid,24,1995,3.9,1,0,0,6,4,0,1,9,3,,,0,Matches
255,Lucas Hernández,fr FRA,DF,de Bayern Munich,23,1996,1.7,0,0,0,2,0,0,6,2,1,,,0,Matches
256,Ander Herrera,es ESP,MF,fr Paris Saint-Germain,29,1989,3.6,2,0,0,5,13,0,1,9,1,,,0,Matches
257,Héctor Herrera,mx MEX,MF,es Atlético Madrid,29,1990,2.9,1,0,0,4,4,1,5,2,0,,,0,Matches
258,Son Heung-min,kr KOR,"MF,FW",eng Tottenham Hotspur,27,1992,4.1,0,0,0,4,4,3,7,1,1,,,0,Matches
259,Bryan Heynen,be BEL,MF,be Genk,22,1997,2.9,0,0,0,1,2,0,4,5,5,,,0,Matches
260,Gonzalo Higuaín,ar ARG,FW,it Juventus,31,1987,5.7,0,0,0,1,5,2,4,0,0,,,0,Matches
261,David Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3,2,0,0,2,1,0,1,5,3,,,0,Matches
262,Benedikt Höwedes,de GER,DF,ru Loko Moscow,31,1988,6,1,0,0,2,2,0,0,14,4,,,1,Matches
263,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,29,1989,6,0,0,0,0,0,0,0,1,0,,,0,Matches
264,Patrik Hrošovský,sk SVK,MF,be Genk,27,1992,4.6,0,0,0,1,3,0,12,4,3,,,0,Matches
265,Callum Hudson-Odoi,eng ENG,"MF,FW",eng Chelsea,18,2000,2.9,0,0,0,5,4,3,11,2,1,,,0,Matches
266,Mats Hummels,de GER,DF,de Dortmund,30,1988,8,2,0,0,5,1,2,0,30,11,,,0,Matches
267,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,35,1983,0.4,0,0,0,3,0,0,0,0,0,,,0,Matches
268,Josef Hušbauer,cz CZE,MF,cz Slavia Prague,29,1990,2.3,1,0,0,5,3,0,8,3,1,,,0,Matches
269,Roger Ibanez,br BRA,DF,it Atalanta,20,1998,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
270,Mauro Icardi,ar ARG,FW,fr Paris Saint-Germain,26,1993,5.3,1,0,0,3,8,3,2,1,1,,,0,Matches
271,Brian Idowu,ng NGA,DF,ru Loko Moscow,27,1992,2.7,0,0,0,3,1,0,1,4,3,,,0,Matches
272,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,32,1987,4.9,2,0,0,6,3,0,4,5,10,,,0,Matches
273,Jonathan Ikone,fr FRA,"MF,FW",fr Lille,21,1998,2.7,1,0,0,2,1,0,2,0,0,,,0,Matches
274,Josip Iličić,si SVN,"FW,MF",it Atalanta,31,1988,5.7,2,0,0,6,17,1,18,3,1,,,0,Matches
275,Selçuk İnan,tr TUR,MF,tr Galatasaray,34,1985,0.7,1,0,0,2,1,0,1,2,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Lorenzo Insigne,it ITA,"MF,FW",it Napoli,28,1991,3.9,1,0,0,2,5,4,11,6,3,,,0,Matches
277,Isco,es ESP,"MF,FW",es Real Madrid,27,1992,3,0,0,0,0,5,0,3,3,3,,,0,Matches
278,Ismaily,br BRA,DF,ua Shakhtar Donetsk,29,1990,6,0,0,0,3,6,0,6,14,11,,,0,Matches
279,Junya Ito,jp JPN,"MF,FW",be Genk,26,1993,4.9,1,0,0,3,9,6,18,4,5,,,0,Matches
280,Mirko Ivanić,me MNE,MF,rs Red Star,25,1993,1.2,0,0,0,0,1,0,0,2,1,,,0,Matches
281,Branislav Ivanović,rs SRB,DF,ru Zenit,35,1984,5.8,0,0,0,1,3,0,0,6,2,,,0,Matches
282,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,20,1998,1.1,0,0,0,0,0,0,0,2,1,,,0,Matches
283,Reece James,eng ENG,"MF,DF",eng Chelsea,19,1999,4.2,1,0,0,1,6,0,30,5,5,,,0,Matches
284,Jardel,br BRA,DF,pt Benfica,33,1986,1.8,0,0,0,1,1,0,0,3,1,,,0,Matches
285,Léo Jardim,br BRA,GK,fr Lille,24,1995,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
286,Gabriel Jesus,br BRA,"FW,MF",eng Manchester City,22,1997,6.5,0,0,0,7,8,4,0,7,2,,,0,Matches
287,Frenkie de Jong,nl NED,MF,es Barcelona,22,1997,8.3,0,0,0,2,10,0,0,13,10,,,0,Matches
288,Siem de Jong,nl NED,"FW,MF",nl Ajax,30,1989,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
289,Jorginho,it ITA,MF,eng Chelsea,27,1991,6.8,3,0,0,11,5,0,1,12,10,,,0,Matches
290,Jota,pt POR,FW,pt Benfica,20,1999,0.7,1,0,0,2,1,0,2,0,0,,,0,Matches
291,Dušan Jovančić,rs SRB,MF,rs Red Star,28,1990,2,0,0,0,4,4,0,1,4,4,,,0,Matches
292,Luka Jović,rs SRB,FW,es Real Madrid,21,1997,1.3,0,0,0,2,1,0,0,0,1,,,0,Matches
293,Vinicius Júnior,br BRA,"MF,FW",es Real Madrid,19,2000,2.2,1,0,0,4,5,1,6,1,2,,,0,Matches
294,Zlatko Junuzović,at AUT,MF,at RB Salzburg,31,1987,5.6,1,0,0,10,7,0,21,11,6,,,0,Matches
295,Damian Kądzior,pl POL,MF,hr Dinamo Zagreb,27,1992,0.7,0,0,0,1,0,0,4,2,0,,,0,Matches
296,Kevin Kampl,si SVN,MF,de RB Leipzig,28,1990,3.2,1,0,0,7,3,0,2,6,1,,,0,Matches
297,Harry Kane,eng ENG,FW,eng Tottenham Hotspur,26,1993,5,1,0,0,4,7,3,5,0,3,,,0,Matches
298,Lee Kang-in,kr KOR,MF,es Valencia,18,2001,1.4,1,0,0,6,5,0,1,0,3,,,0,Matches
299,N'Golo Kanté,fr FRA,MF,eng Chelsea,28,1991,4,1,0,0,6,1,0,5,9,3,,,0,Matches
300,Vyacheslav Karavayev,ru RUS,"DF,MF",ru Zenit,24,1995,4.6,0,0,0,2,0,1,22,4,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Thilo Kehrer,de GER,DF,fr Paris Saint-Germain,22,1996,4.2,0,0,0,5,10,0,4,3,11,,,0,Matches
302,Naby Keïta,gn GUI,MF,eng Liverpool,24,1995,2.8,0,0,0,4,3,0,0,1,7,,,0,Matches
303,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,32,1987,4,0,0,0,0,3,0,0,0,0,,,0,Matches
304,Sami Khedira,de GER,MF,it Juventus,32,1987,2.9,0,0,0,4,3,1,5,3,3,,,0,Matches
305,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,24,1995,10,3,0,0,14,15,3,74,11,8,,,0,Matches
306,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,23,1995,10,1,0,0,11,15,0,0,15,14,,,0,Matches
307,Simon Kjær,dk DEN,DF,it Atalanta,30,1989,1,0,0,0,2,1,0,0,1,2,,,0,Matches
308,Lukas Klostermann,de GER,"DF,MF",de RB Leipzig,23,1996,9,1,0,0,5,0,1,10,16,6,,,0,Matches
309,Anton Kochenkov,kg KGZ,GK,ru Loko Moscow,32,1987,1,0,0,0,1,0,0,0,0,0,,,0,Matches
310,Sekou Koita,ml MLI,"FW,MF",at RB Salzburg,19,1999,0,0,0,0,0,0,0,0,1,0,,,0,Matches
311,Koke,es ESP,MF,es Atlético Madrid,27,1992,8.8,1,0,0,6,11,0,17,7,9,,,0,Matches
312,Ondřej Kolář,cz CZE,GK,cz Slavia Prague,24,1994,6,1,0,0,0,0,0,0,0,1,,,0,Matches
313,Aleksandr Kolomeytsev,ru RUS,MF,ru Loko Moscow,30,1989,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
314,Ibrahima Konaté,fr FRA,DF,de RB Leipzig,20,1999,1.2,0,0,0,3,4,0,0,2,1,,,0,Matches
315,Geoffrey Kondogbia,cf CTA,MF,es Valencia,26,1993,4.5,1,0,0,3,6,2,0,13,10,,,0,Matches
316,Youssouf Koné,ml MLI,"DF,MF",fr Lyon,24,1995,4.4,2,0,0,2,4,2,18,11,6,,,0,Matches
317,Yevhen Konoplyanka,ua UKR,MF,ua Shakhtar Donetsk,29,1989,2,0,0,0,0,8,0,4,0,1,,,0,Matches
318,Odilon Kossounou,ci CIV,DF,be Club Brugge,18,2001,2,1,0,0,2,1,0,1,1,3,,,0,Matches
319,Kalidou Koulibaly,sn SEN,DF,it Napoli,28,1991,7,2,0,0,8,5,0,0,12,10,,,0,Matches
320,Mateo Kovačić,hr CRO,MF,eng Chelsea,25,1994,6.8,0,0,0,7,7,0,3,7,5,,,0,Matches
321,Viktor Kovalenko,ua UKR,MF,ua Shakhtar Donetsk,23,1996,3.7,0,0,0,1,9,0,4,2,3,,,0,Matches
322,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,22,1997,5.9,2,0,0,7,1,0,4,7,12,,,0,Matches
323,Toni Kroos,de GER,MF,es Real Madrid,29,1990,6,1,0,0,5,9,1,27,9,11,,,0,Matches
324,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,29,1990,5.9,2,0,0,7,16,1,1,10,6,,,0,Matches
325,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar Donetsk,28,1991,6,1,0,0,2,6,0,2,4,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Ondřej Kúdela,cz CZE,DF,cz Slavia Prague,32,1987,6,2,0,0,5,2,1,1,7,2,,,0,Matches
327,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,21,1998,0.3,0,0,0,1,1,0,0,1,0,,,0,Matches
328,Layvin Kurzawa,fr FRA,"MF,DF",fr Paris Saint-Germain,26,1992,2.3,2,0,0,5,1,1,2,6,3,,,0,Matches
329,Daler Kuzyaev,ru RUS,MF,ru Zenit,26,1993,1.5,3,0,0,4,1,0,1,5,0,,,0,Matches
330,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,27,1992,1,0,0,0,1,0,0,0,2,0,,,0,Matches
331,Rajiv van La Parra,nl NED,MF,rs Red Star,28,1991,3.9,1,0,0,7,6,1,1,1,5,,,0,Matches
332,Zakaria Labyad,ma MAR,MF,nl Ajax,26,1993,0.5,0,0,0,1,0,0,1,0,1,,,0,Matches
333,Konrad Laimer,at AUT,MF,de RB Leipzig,22,1997,7.9,2,0,0,23,9,0,9,4,21,,,0,Matches
334,Érik Lamela,ar ARG,MF,eng Tottenham Hotspur,27,1992,2.6,1,0,0,4,3,1,7,1,4,,,0,Matches
335,Noa Lang,nl NED,MF,nl Ajax,20,1999,1.4,0,0,0,0,2,1,3,3,6,,,0,Matches
336,Aymeric Laporte,es ESP,DF,eng Manchester City,25,1994,2.4,0,0,0,0,0,0,1,4,0,,,0,Matches
337,Valentino Lazaro,at AUT,"DF,MF",it Inter,23,1996,1.2,0,0,0,0,1,1,6,1,2,,,0,Matches
338,Thomas Lemar,fr FRA,MF,es Atlético Madrid,23,1995,2.6,0,0,0,2,2,1,10,2,2,,,0,Matches
339,Mario Lemina,ga GAB,MF,tr Galatasaray,25,1993,3.7,3,0,0,12,5,1,1,4,8,,,0,Matches
340,Clément Lenglet,fr FRA,DF,es Barcelona,24,1995,8,1,0,0,12,6,1,1,11,5,,,0,Matches
341,Marin Leovac,hr CRO,"DF,MF",hr Dinamo Zagreb,30,1988,5,0,0,0,7,1,0,15,7,6,,,0,Matches
342,Robert Lewandowski,pl POL,FW,de Bayern Munich,30,1988,9.8,0,0,0,11,16,4,5,3,6,,,0,Matches
343,Matthijs de Ligt,nl NED,DF,it Juventus,19,1999,6,0,0,0,7,3,1,0,4,5,,,0,Matches
344,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,24,1995,6,0,0,0,0,1,0,0,0,0,,,0,Matches
345,Fernando Llorente,es ESP,FW,it Napoli,34,1985,1,2,0,0,5,1,1,0,1,0,,,0,Matches
346,Marcos Llorente,es ESP,FW,es Atlético Madrid,24,1995,2.3,0,0,0,1,2,2,2,0,0,,,0,Matches
347,Hugo Lloris,fr FRA,GK,eng Tottenham Hotspur,32,1986,4,0,0,0,0,0,0,0,0,0,,,0,Matches
348,Giovani Lo Celso,ar ARG,MF,eng Tottenham Hotspur,23,1996,3.7,2,0,0,3,8,0,18,5,3,,,0,Matches
349,Stanislav Lobotka,sk SVK,MF,it Napoli,24,1994,0.5,0,0,0,1,1,0,0,0,0,,,0,Matches
350,Renan Lodi,br BRA,DF,es Atlético Madrid,21,1998,8.4,2,0,0,17,18,2,46,16,15,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Ademola Lookman,ng NGA,FW,de RB Leipzig,21,1997,0.8,0,0,0,2,0,0,0,0,0,,,0,Matches
352,Anthony Lopes,pt POR,GK,fr Lyon,28,1990,10,1,0,0,1,1,0,0,0,0,,,0,Matches
353,Maximiliano Lovera,ar ARG,MF,gr Olympiacos,20,1999,1.1,0,0,0,2,0,0,4,0,0,,,0,Matches
354,Dejan Lovren,hr CRO,DF,eng Liverpool,30,1989,2.6,0,0,0,1,1,0,0,1,2,,,0,Matches
355,Hirving Lozano,mx MEX,FW,it Napoli,24,1995,4.6,1,0,0,5,6,7,7,4,5,,,0,Matches
356,Caio Lucas Fernandes,ae UAE,MF,pt Benfica,25,1994,0.4,0,0,0,2,0,0,0,0,0,,,0,Matches
357,Jean Lucas,br BRA,MF,fr Lyon,21,1998,0,0,0,0,0,0,0,0,0,0,,,0,Matches
358,Jhon Lucumí,co COL,DF,be Genk,21,1998,6,1,0,0,1,4,0,1,16,4,,,0,Matches
359,Florentino Luís,pt POR,MF,pt Benfica,19,1999,2,1,0,0,3,0,0,0,2,7,,,0,Matches
360,José Luis Gayà,es ESP,DF,es Valencia,24,1995,6,0,0,0,5,12,2,19,4,8,,,0,Matches
361,José Luis Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,1,0,0,11,7,0,2,17,16,,,0,Matches
362,Romelu Lukaku,be BEL,FW,it Inter,26,1993,4.5,0,0,0,2,3,11,6,1,1,,,0,Matches
363,Andrey Lunyov,ru RUS,GK,ru Zenit,27,1991,2,0,0,0,0,0,0,0,0,0,,,0,Matches
364,Sebastiano Luperto,it ITA,DF,it Napoli,22,1996,1.5,0,0,0,1,2,0,3,4,0,,,0,Matches
365,Christian Luyindama,cd COD,DF,tr Galatasaray,25,1994,4,0,0,0,8,2,0,1,6,5,,,0,Matches
366,Gabriel Magalhães,br BRA,DF,fr Lille,21,1997,6,2,0,0,12,3,1,0,14,7,,,0,Matches
367,Stanislav Magkeev,ru RUS,"DF,MF",ru Loko Moscow,20,1999,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
368,Riyad Mahrez,dz ALG,"MF,FW",eng Manchester City,28,1991,6.4,0,0,0,7,20,1,16,5,7,,,0,Matches
369,Thiago Maia,br BRA,MF,fr Lille,22,1997,0.7,0,0,0,0,0,0,0,1,0,,,0,Matches
370,Mike Maignan,fr FRA,GK,fr Lille,24,1995,5.8,0,0,0,0,1,0,0,0,0,,,0,Matches
371,Lovro Majer,hr CRO,"FW,MF",hr Dinamo Zagreb,21,1998,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
372,Róbert Mak,sk SVK,"FW,MF",ru Zenit,28,1991,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,27,1991,3,0,0,0,1,4,0,0,6,4,,,0,Matches
374,Kévin Malcuit,ma MAR,DF,it Napoli,28,1991,1.6,1,0,0,4,2,0,9,3,4,,,0,Matches
375,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,26,1993,2.9,1,0,0,8,10,0,12,2,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Reinildo Mandava,mz MOZ,DF,fr Lille,25,1994,2,1,0,0,4,2,0,8,3,5,,,0,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,27,1992,7,2,0,0,14,15,2,11,4,6,,,0,Matches
378,Eliaquim Mangala,fr FRA,DF,es Valencia,28,1991,1,0,0,0,1,0,0,0,2,1,,,0,Matches
379,Kostas Manolas,gr GRE,DF,it Napoli,28,1991,6,0,0,0,5,1,0,0,7,1,,,0,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,30,1989,5.6,3,0,0,8,5,0,11,12,2,,,0,Matches
381,Marcão,br BRA,DF,tr Galatasaray,23,1996,6,2,0,0,9,8,0,1,10,8,,,0,Matches
382,Marcelo,br BRA,DF,fr Lyon,32,1987,8.1,4,0,0,11,2,0,0,11,5,,,0,Matches
383,Marcelo,br BRA,DF,es Real Madrid,31,1988,3,1,0,0,5,3,0,24,4,2,,,0,Matches
384,José María Giménez,uy URU,DF,es Atlético Madrid,24,1995,3.3,1,0,0,5,1,0,0,1,2,,,0,Matches
385,Mariano,br BRA,"DF,MF",tr Galatasaray,33,1986,6,2,0,0,5,5,0,17,11,8,,,0,Matches
386,Marko Marin,de GER,MF,rs Red Star,30,1989,6,1,0,0,6,11,0,38,3,4,,,0,Matches
387,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,33,1985,5,0,0,0,0,1,0,0,1,0,,,0,Matches
388,João Mário,pt POR,MF,ru Loko Moscow,26,1993,3.9,1,0,0,3,12,0,19,7,0,,,0,Matches
389,Marlos,ua UKR,MF,ua Shakhtar Donetsk,31,1988,4.1,2,1,1,5,5,0,9,2,2,,,0,Matches
390,Marquinhos,br BRA,"MF,DF",fr Paris Saint-Germain,25,1994,10.8,1,0,0,13,5,0,0,17,9,,,0,Matches
391,Javi Martínez,es ESP,"DF,MF",de Bayern Munich,30,1988,3.8,0,0,0,5,2,0,1,5,5,,,0,Matches
392,Lautaro Martínez,ar ARG,FW,it Inter,21,1997,5.8,2,0,0,6,15,7,2,2,2,,,0,Matches
393,Lisandro Martínez,ar ARG,"MF,DF",nl Ajax,21,1998,6,2,0,0,11,3,1,1,8,7,,,0,Matches
394,Andrea Masiello,it ITA,DF,it Atalanta,33,1986,2.4,1,0,0,6,3,2,1,8,3,,,0,Matches
395,Lukáš Masopust,cz CZE,"MF,FW",cz Slavia Prague,26,1993,5.2,1,0,0,10,9,3,7,4,4,,,0,Matches
396,Giorgos Masouras,gr GRE,"MF,FW",gr Olympiacos,25,1994,4.7,0,0,0,6,5,2,20,6,13,,,0,Matches
397,Clinton Mata,ao ANG,DF,be Club Brugge,26,1992,4,2,1,1,5,11,0,3,9,12,,,0,Matches
398,Joël Matip,cm CMR,DF,eng Liverpool,27,1991,1,0,0,0,2,0,0,0,1,1,,,0,Matches
399,Blaise Matuidi,fr FRA,MF,it Juventus,32,1987,3.8,2,0,0,9,1,1,2,8,3,,,0,Matches
400,Mykola Matviyenko,ua UKR,DF,ua Shakhtar Donetsk,23,1996,5.9,0,0,0,2,1,0,0,16,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Eric Maxim Choupo-Moting,cm CMR,FW,fr Paris Saint-Germain,30,1989,1.4,1,0,0,6,2,1,1,1,1,,,0,Matches
402,Noussair Mazraoui,ma MAR,"DF,MF",nl Ajax,21,1997,2.5,1,0,0,7,3,0,3,5,5,,,0,Matches
403,Kylian Mbappé,fr FRA,FW,fr Paris Saint-Germain,20,1998,7.3,1,0,0,5,10,5,13,2,4,,,0,Matches
404,Brandon Mechele,be BEL,DF,be Club Brugge,26,1993,5,0,0,0,1,0,0,0,8,6,,,0,Matches
405,Arthur Melo,br BRA,MF,es Barcelona,22,1996,3.3,0,0,0,3,9,0,11,2,1,,,0,Matches
406,Memphis,nl NED,"FW,MF",fr Lyon,25,1994,6.6,1,0,0,6,15,5,43,1,2,,,0,Matches
407,Thiago Mendes,br BRA,MF,fr Lyon,27,1992,5.1,2,0,0,3,7,0,2,14,6,,,0,Matches
408,Benjamin Mendy,fr FRA,DF,eng Manchester City,25,1994,4.9,3,0,0,10,3,1,34,7,4,,,0,Matches
409,Ferland Mendy,fr FRA,DF,es Real Madrid,24,1995,4.5,0,0,0,3,5,0,16,5,4,,,0,Matches
410,Alex Meret,it ITA,GK,it Napoli,22,1997,6,0,0,0,0,1,0,0,1,0,,,0,Matches
411,Yassine Meriah,tn TUN,DF,gr Olympiacos,26,1993,6,0,0,0,6,2,0,0,9,2,,,0,Matches
412,Dries Mertens,be BEL,FW,it Napoli,32,1987,6.5,0,0,0,11,8,1,30,4,8,,,0,Matches
413,Lionel Messi,ar ARG,FW,es Barcelona,32,1987,7.4,2,0,0,6,19,1,21,3,1,,,0,Matches
414,Thomas Meunier,be BEL,"DF,MF",fr Paris Saint-Germain,27,1991,5,3,0,0,9,1,0,8,10,7,,,0,Matches
415,Simon Mignolet,be BEL,GK,be Club Brugge,31,1988,6,1,0,0,0,1,0,0,0,0,,,0,Matches
416,Arkadiusz Milik,pl POL,FW,it Napoli,25,1994,2.4,1,0,0,2,5,1,0,0,2,,,0,Matches
417,Éder Militão,br BRA,DF,es Real Madrid,21,1998,3,0,0,0,2,5,0,0,4,5,,,0,Matches
418,James Milner,eng ENG,"MF,DF",eng Liverpool,33,1986,4.6,1,0,0,10,1,0,30,3,8,,,0,Matches
