Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
97,Antonio Candreva,it ITA,MF,it Inter,31,1987,1.5,0,0,0,1,1,0,13,0,0,0,0,0,Matches
98,Dani Carvajal,es ESP,DF,es Real Madrid,26,1992,4.7,1,0,0,7,2,0,17,10,6,0,0,0,Matches
99,Casemiro,br BRA,MF,es Real Madrid,26,1992,5.6,0,0,0,11,3,0,0,13,9,0,0,0,Matches
100,Iker Casillas,es ESP,GK,pt Porto,37,1981,10.3,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
101,Nicolás Castillo,cl CHI,FW,pt Benfica,25,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
102,Goran Čaušić,rs SRB,MF,rs Red Star,26,1992,3.5,0,0,0,5,1,0,2,6,4,0,0,0,Matches
103,Edinson Cavani,uy URU,FW,fr Paris Saint-Germain,31,1987,4.6,0,0,0,3,2,4,2,4,1,0,0,0,Matches
104,Dani Ceballos,es ESP,MF,es Real Madrid,21,1996,2.1,0,0,0,2,2,0,4,1,0,0,0,0,Matches
105,Muğdat Çelik,tr TUR,FW,tr Galatasaray,28,1990,0.5,1,0,0,1,0,0,2,0,0,0,0,0,Matches
106,Aleš Čermák,cz CZE,MF,cz Viktoria Plzeň,23,1994,3.9,0,0,0,6,9,0,8,1,3,0,0,0,Matches
107,Franco Cervi,ar ARG,FW,pt Benfica,24,1994,3.4,0,0,0,2,12,1,10,2,8,0,0,0,Matches
108,Nacer Chadli,be BEL,"MF,FW",fr Monaco,28,1989,3.5,0,0,0,3,1,1,12,2,2,0,0,0,Matches
109,Fyodor Chalov,ru RUS,FW,ru CSKA Moscow,20,1998,5.6,1,0,0,4,3,2,3,0,3,0,0,0,Matches
110,Pape Cheikh Diop,sn SEN,MF,fr Lyon,20,1997,1.2,0,0,0,1,2,0,0,0,3,0,0,0,Matches
111,Nikita Chernov,ru RUS,DF,ru CSKA Moscow,22,1996,3.9,0,0,0,4,2,0,0,6,4,0,0,0,Matches
112,Denis Cheryshev,ru RUS,MF,es Valencia,27,1990,1.2,0,0,0,3,0,1,6,2,1,0,0,0,Matches
113,Giorgio Chiellini,it ITA,DF,it Juventus,33,1984,6,1,0,0,4,7,1,4,9,6,0,0,0,Matches
114,Tahith Chong,cw CUW,"FW,MF",eng Manchester Utd,18,1999,0.1,0,0,0,1,0,0,0,0,1,0,0,0,Matches
115,Tomáš Chorý,cz CZE,FW,cz Viktoria Plzeň,23,1995,2.7,0,0,0,8,7,2,1,2,2,0,0,0,Matches
116,Dmytro Chygrynskiy,ua UKR,DF,gr AEK Athens,31,1986,5,1,0,0,3,3,1,0,7,9,0,0,0,Matches
117,Jasper Cillessen,nl NED,GK,es Barcelona,29,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
118,Kingsley Coman,fr FRA,FW,de Bayern Munich,22,1996,1.4,0,0,0,1,1,2,0,2,1,0,0,0,Matches
119,Germán Conti,ar ARG,DF,pt Benfica,24,1994,3,1,0,0,3,1,0,0,11,6,0,0,0,Matches
120,Dion Cools,my MAS,"DF,MF",be Club Brugge,22,1996,1.3,0,0,0,2,2,0,6,1,0,0,0,0,Matches
121,Francis Coquelin,fr FRA,MF,es Valencia,27,1991,3.1,1,0,0,7,8,0,2,11,5,0,0,0,Matches
122,Ante Ćorić,hr CRO,MF,it Roma,21,1997,0.3,0,0,0,3,0,0,1,0,0,0,0,0,Matches
123,Vedran Ćorluka,hr CRO,DF,ru Loko Moscow,32,1986,3,3,0,0,5,4,1,0,3,4,0,0,0,Matches
124,Maxwel Cornet,ci CIV,MF,fr Lyon,21,1996,2.4,0,0,0,1,3,2,5,1,2,0,0,0,Matches
125,Jesús Corona,mx MEX,"FW,MF",pt Porto,25,1993,6.2,3,0,0,11,7,0,34,9,12,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
126,Ángel Correa,ar ARG,"MF,FW",es Atlético Madrid,23,1995,3.9,2,0,0,10,6,2,3,6,5,0,1,0,Matches
127,Uroš Ćosić,rs SRB,"DF,MF",gr AEK Athens,25,1992,3.3,1,0,0,4,1,0,0,8,2,0,1,0,Matches
128,Bruno Xavier Almeida Costa,pt POR,"FW,MF",pt Porto,21,1997,0.3,0,0,0,1,0,0,0,0,1,0,0,0,Matches
129,Diego Costa,es ESP,FW,es Atlético Madrid,29,1988,3.4,3,0,0,7,8,7,2,1,0,1,0,0,Matches
130,Douglas Costa,br BRA,MF,it Juventus,27,1990,1.8,0,0,0,2,3,0,15,1,2,0,0,0,Matches
131,Thibaut Courtois,be BEL,GK,es Real Madrid,26,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
132,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,26,1992,9.5,0,0,0,6,18,6,25,9,3,0,0,0,Matches
133,Bryan Cristante,it ITA,MF,it Roma,23,1995,5.7,0,0,0,13,5,0,3,6,9,0,0,0,Matches
134,Juan Cuadrado,co COL,"FW,MF",it Juventus,30,1988,3.6,1,0,0,7,10,0,4,3,5,0,0,0,Matches
135,Danilo D'Ambrosio,it ITA,DF,it Inter,29,1988,4,1,0,0,9,3,0,8,4,6,0,0,0,Matches
136,Colin Dagba,fr FRA,"DF,MF",fr Paris Saint-Germain,19,1998,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
137,Mahmoud Dahoud,de GER,MF,de Dortmund,22,1996,3.5,1,0,0,4,0,0,0,8,2,0,0,0,Matches
138,Diogo Dalot,pt POR,"FW,DF",eng Manchester Utd,19,1999,2.7,0,0,0,2,0,2,10,3,1,0,0,0,Matches
139,Oleh Danchenko,ua UKR,MF,ua Shakhtar Donetsk,23,1994,1,1,0,0,0,1,0,3,2,1,0,0,0,Matches
140,Danilo,br BRA,DF,eng Manchester City,27,1991,1.3,1,0,0,1,0,0,0,2,0,0,0,0,Matches
141,Arnaut Danjuma,nl NED,MF,be Club Brugge,21,1997,1.8,0,0,0,0,0,0,4,2,0,0,0,0,Matches
142,Ben Davies,wls WAL,DF,eng Tottenham Hotspur,25,1993,6.3,0,0,0,12,3,1,25,8,4,0,0,0,Matches
143,Kevin De Bruyne,be BEL,MF,eng Manchester City,27,1991,2.7,0,0,0,0,5,0,19,2,2,0,0,0,Matches
144,Daniele De Rossi,it ITA,MF,it Roma,35,1983,3.4,1,0,0,3,4,0,0,8,2,0,0,0,Matches
145,Mattia De Sciglio,it ITA,DF,it Juventus,25,1992,3.4,0,0,0,8,4,0,8,6,3,0,1,0,Matches
146,Saulo Decarli,ch SUI,DF,be Club Brugge,26,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
147,Miloš Degenek,au AUS,DF,rs Red Star,24,1994,6,1,0,0,3,1,0,0,13,4,0,0,0,Matches
148,Thomas Delaney,dk DEN,MF,de Dortmund,26,1991,3.3,1,0,0,8,2,0,1,8,4,0,0,0,Matches
149,Fabian Delph,eng ENG,DF,eng Manchester City,28,1989,2.9,0,0,0,2,2,0,3,5,1,0,0,0,Matches
150,Mousa Dembélé,be BEL,MF,eng Tottenham Hotspur,31,1987,1.8,1,0,0,7,0,0,0,2,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
151,Moussa Dembélé,fr FRA,FW,fr Lyon,22,1996,3.3,1,0,0,4,1,2,1,1,1,0,0,0,Matches
152,Ousmane Dembélé,fr FRA,FW,es Barcelona,21,1997,4.6,0,0,0,1,12,1,21,1,1,0,0,0,Matches
153,Kerem Demirbay,de GER,"MF,FW",de Hoffenheim,25,1993,4.1,3,0,0,11,5,0,23,4,4,0,0,0,Matches
154,Jason Denayer,be BEL,DF,fr Lyon,23,1995,8,1,0,0,5,2,1,0,11,7,0,1,0,Matches
155,Igor Denisov,ru RUS,MF,ru Loko Moscow,34,1984,5.2,2,0,0,8,2,0,0,8,7,0,0,0,Matches
156,Emmanuel Dennis,ng NGA,MF,be Club Brugge,20,1997,2,1,0,0,4,7,1,6,4,2,0,0,0,Matches
157,Stefano Denswil,sr SUR,DF,be Club Brugge,25,1993,6,2,0,0,8,3,0,2,10,5,0,0,0,Matches
158,Dentinho,br BRA,"FW,MF",ua Shakhtar Donetsk,29,1989,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
159,Eren Derdiyok,ch SUI,FW,tr Galatasaray,30,1988,3.7,0,0,0,7,5,2,0,1,1,0,0,0,Matches
160,Ángel Di María,ar ARG,"MF,FW",fr Paris Saint-Germain,30,1988,7.3,1,0,0,5,2,3,35,7,3,0,1,0,Matches
161,Franco Di Santo,ar ARG,FW,de Schalke 04,29,1989,1,0,0,0,1,2,2,0,1,1,0,0,0,Matches
162,Moussa Diaby,fr FRA,"FW,MF",fr Paris Saint-Germain,19,1999,0.1,0,0,0,0,1,0,2,0,1,0,0,0,Matches
163,Mouctar Diakhaby,gn GUI,DF,es Valencia,21,1996,3,1,0,0,3,2,0,0,5,5,0,0,0,Matches
164,Abdou Diallo,sn SEN,DF,de Dortmund,22,1996,6.9,1,0,0,4,1,0,6,9,9,0,0,0,Matches
165,Rúben Dias,pt POR,DF,pt Benfica,21,1997,4.5,2,1,1,6,2,0,0,7,6,0,0,0,Matches
166,Krépin Diatta,sn SEN,MF,be Club Brugge,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Eric Dier,eng ENG,MF,eng Tottenham Hotspur,24,1994,3,1,0,0,6,1,0,5,4,3,0,0,0,Matches
168,Sofiane Diop,ma MAR,"MF,FW",fr Monaco,18,2000,3,1,0,0,7,5,0,6,1,0,0,0,0,Matches
169,Kasper Dolberg,dk DEN,FW,nl Ajax,20,1997,3.3,1,0,0,10,16,2,1,2,3,1,0,0,Matches
170,Jaume Doménech,es ESP,GK,es Valencia,27,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
171,Ryan Donk,sr SUR,"MF,DF",tr Galatasaray,32,1986,5.2,2,0,0,6,6,0,0,6,5,0,0,1,Matches
172,Julian Draxler,de GER,MF,fr Paris Saint-Germain,24,1993,3.2,2,0,0,4,2,1,9,2,4,0,0,0,Matches
173,Leo Dubois,fr FRA,DF,fr Lyon,23,1994,3.2,1,0,0,5,0,0,5,5,0,0,0,0,Matches
174,Denzel Dumfries,nl NED,DF,nl PSV,22,1996,6,2,0,0,18,6,0,6,8,6,0,0,0,Matches
175,Paulo Dybala,ar ARG,"FW,MF",it Juventus,24,1993,5.8,1,0,0,5,16,2,16,3,3,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
176,Alan Dzagoev,ru RUS,MF,ru CSKA Moscow,28,1990,1.9,0,0,0,3,1,3,3,1,0,0,0,0,Matches
177,Edin Džeko,ba BIH,FW,it Roma,32,1986,6.3,2,0,0,11,8,6,4,0,1,0,0,0,Matches
178,Lorenzo Ebecilio,nl NED,MF,rs Red Star,26,1991,1.3,0,0,0,9,2,0,3,3,1,0,0,0,Matches
179,Éder,pt POR,FW,ru Loko Moscow,30,1987,3.4,1,0,0,10,7,1,1,0,2,0,1,0,Matches
180,Ederson,br BRA,GK,eng Manchester City,24,1993,10,1,0,0,0,1,0,0,2,0,0,0,0,Matches
181,Carel Eiting,nl NED,MF,nl Ajax,20,1998,1,0,0,0,1,0,0,1,2,0,0,0,0,Matches
182,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,1,0,0,1,0,0,0,0,0,0,0,0,Matches
183,Breel Embolo,ch SUI,FW,de Schalke 04,21,1997,4.2,2,0,0,10,16,6,3,1,2,0,0,0,Matches
184,Christian Eriksen,dk DEN,MF,eng Tottenham Hotspur,26,1992,11.1,0,0,0,3,11,2,59,13,6,0,0,0,Matches
185,Fabinho,br BRA,"MF,DF",eng Liverpool,24,1993,8.1,3,0,0,18,13,0,0,14,21,0,0,0,Matches
186,Ralf Fährmann,de GER,GK,de Schalke 04,29,1988,6,0,0,0,0,1,0,0,0,0,0,0,0,Matches
187,Radamel Falcao,co COL,FW,fr Monaco,32,1986,3.8,2,0,0,7,7,6,1,0,4,0,0,0,Matches
188,Jefferson Farfán,pe PER,"FW,MF",ru Loko Moscow,33,1984,3.4,2,0,0,5,6,2,6,3,1,0,0,0,Matches
189,Christian Fassnacht,ch SUI,"MF,FW",ch Young Boys,24,1993,4.2,0,0,0,5,3,0,5,6,5,0,0,0,Matches
190,Federico Fazio,ar ARG,DF,it Roma,31,1987,6,0,0,0,4,3,1,1,10,7,0,0,0,Matches
191,Sofiane Feghouli,dz ALG,MF,tr Galatasaray,28,1989,1.5,0,0,0,0,2,0,22,0,0,0,0,0,Matches
192,Ljubomir Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,2,0,0,8,4,0,0,10,13,0,0,0,Matches
193,Nabil Fekir,fr FRA,"MF,FW",fr Lyon,25,1993,5.6,3,0,0,17,19,8,7,2,5,0,0,0,Matches
194,Felipe,br BRA,DF,pt Porto,29,1989,10.3,2,0,0,6,9,1,2,26,8,1,1,0,Matches
195,João Félix,pt POR,FW,pt Benfica,18,1999,0.8,0,0,0,3,2,0,3,0,2,0,0,0,Matches
196,Marouane Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,0,0,0,8,6,2,3,4,6,0,0,0,Matches
197,Gedson Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,0,0,0,4,12,0,2,2,6,0,0,0,Matches
198,Manuel Fernandes,pt POR,MF,ru Loko Moscow,32,1986,3.2,0,0,0,1,6,0,15,3,6,0,0,0,Matches
199,Mário Fernandes,ru RUS,"MF,DF",ru CSKA Moscow,27,1990,5.1,0,0,0,8,4,1,12,13,10,1,0,0,Matches
200,Fernandinho,br BRA,"MF,DF",eng Manchester City,33,1985,7.1,3,0,0,18,7,0,1,16,9,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Fernando,br BRA,MF,pt Porto,25,1993,1.6,0,0,0,7,2,0,1,0,4,1,0,0,Matches
