Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
80,Franz Brorsson,se SWE,DF,se Malmö,19,1996,1,0,0,,1,,,,,,,,,Matches
81,Roel Brouwers,nl NED,DF,de Gladbach,33,1981,1,1,0,,1,,,,,,,,,Matches
82,Jeffrey Bruma,nl NED,DF,nl PSV,23,1991,8.3,2,0,,6,,,,,,,,,Matches
83,Gianluigi Buffon,it ITA,GK,it Juventus,37,1978,8.3,0,0,,0,,,,,,,,,Matches
84,Umut Bulut,tr TUR,FW,tr Galatasaray,32,1983,3,0,0,,4,,,,,,,,,Matches
85,Sergio Busquets,es ESP,MF,es Barcelona,27,1988,8,2,0,,11,,,,,,,,,Matches
86,Vitaliy Buyalskyi,ua UKR,MF,ua Dynamo Kyiv,22,1993,4.5,2,0,,9,,,,,,,,,Matches
87,Willy Caballero,ar ARG,GK,eng Manchester City,33,1981,0.1,0,0,,0,,,,,,,,,Matches
88,Gary Cahill,eng ENG,DF,eng Chelsea,29,1985,6,1,0,,8,,,,,,,,,Matches
89,Hakan Çalhanoğlu,tr TUR,"MF,FW",de Leverkusen,21,1994,5.6,1,0,,8,,,,,,,,,Matches
90,Daniel Caligiuri,it ITA,MF,de Wolfsburg,27,1988,4.8,2,0,,11,,,,,,,,,Matches
91,Juan Cámara,es ESP,MF,es Barcelona,21,1994,0.2,0,0,,1,,,,,,,,,Matches
92,Esteban Cambiasso,ar ARG,MF,gr Olympiacos,34,1980,2.7,2,0,,3,,,,,,,,,Matches
93,Joel Campbell,cr CRC,MF,eng Arsenal,23,1992,3,2,0,,7,,,,,,,,,Matches
94,Roger Cañas,co COL,MF,kz FC Astana,25,1990,5,1,0,,6,,,,,,,,,Matches
95,João Cancelo,pt POR,DF,es Valencia,21,1994,5.1,1,0,,10,,,,,,,,,Matches
96,Mehdi Carcela,ma MAR,MF,pt Benfica,26,1989,1.6,1,0,,2,,,,,,,,,Matches
97,Lionel Carole,fr FRA,DF,tr Galatasaray,24,1991,3,0,0,,3,,,,,,,,,Matches
98,Yannick Carrasco,be BEL,"MF,FW",es Atlético Madrid,21,1993,6.3,0,0,,5,,,,,,,,,Matches
99,Michael Carrick,eng ENG,MF,eng Manchester Utd,34,1981,1.2,0,0,,1,,,,,,,,,Matches
100,Dani Carvajal,es ESP,DF,es Real Madrid,23,1992,7.6,3,0,,14,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
101,Eduardo Carvalho,pt POR,GK,hr Dinamo Zagreb,32,1982,6,1,0,,0,,,,,,,,,Matches
102,Felipe Carvalho,uy URU,DF,se Malmö,21,1993,1.6,0,0,,0,,,,,,,,,Matches
103,Casemiro,br BRA,MF,es Real Madrid,23,1992,10.3,3,0,,26,,,,,,,,,Matches
104,Kiko Casilla,es ESP,GK,es Real Madrid,28,1986,2,0,0,,0,,,,,,,,,Matches
105,Iker Casillas,es ESP,GK,pt Porto,34,1981,6,0,0,,0,,,,,,,,,Matches
106,Koen Casteels,be BEL,GK,de Wolfsburg,23,1992,2,0,0,,0,,,,,,,,,Matches
107,Aleksandrs Cauņa,lv LVA,DF,ru CSKA Moscow,27,1988,1,1,0,,2,,,,,,,,,Matches
108,Edinson Cavani,uy URU,"FW,MF",fr Paris Saint-Germain,28,1987,7.1,0,0,,8,,,,,,,,,Matches
109,Santi Cazorla,es ESP,MF,eng Arsenal,30,1984,4.9,0,0,,0,,,,,,,,,Matches
110,Petr Čech,cz CZE,GK,eng Arsenal,33,1982,5,0,0,,0,,,,,,,,,Matches
111,Júlio César,br BRA,GK,pt Benfica,35,1979,7,0,0,,0,,,,,,,,,Matches
112,Calum Chambers,eng ENG,"DF,MF",eng Arsenal,20,1995,0.1,0,0,,0,,,,,,,,,Matches
113,Aurélien Chedjou,cm CMR,DF,tr Galatasaray,30,1985,4,0,0,,3,,,,,,,,,Matches
114,Sergei Chernik,by BLR,GK,by BATE Borisov,27,1988,6,0,0,,0,,,,,,,,,Matches
115,Denis Cheryshev,ru RUS,"FW,MF",es Real Madrid,24,1990,0.4,1,0,,1,,,,,,,,,Matches
116,Giorgio Chiellini,it ITA,DF,it Juventus,30,1984,6,1,0,,6,,,,,,,,,Matches
117,Andreas Christensen,dk DEN,DF,de Gladbach,19,1996,5,0,0,,0,,,,,,,,,Matches
118,Gaël Clichy,fr FRA,DF,eng Manchester City,30,1985,7.9,1,0,,10,,,,,,,,,Matches
119,Coke,es ESP,DF,es Sevilla,28,1987,5.5,1,0,,5,,,,,,,,,Matches
120,Emre Çolak,tr TUR,MF,tr Galatasaray,24,1991,0.5,0,0,,0,,,,,,,,,Matches
121,Kingsley Coman,fr FRA,"MF,FW",de Bayern Munich,19,1996,4.7,0,0,,8,,,,,,,,,Matches
122,Francis Coquelin,fr FRA,MF,eng Arsenal,24,1991,4.4,0,0,,5,,,,,,,,,Matches
123,Ante Ćorić,hr CRO,"MF,FW",hr Dinamo Zagreb,18,1997,1,0,0,,0,,,,,,,,,Matches
124,Maxwel Cornet,ci CIV,FW,fr Lyon,18,1996,1.4,0,0,,2,,,,,,,,,Matches
125,Jesús Corona,mx MEX,FW,pt Porto,22,1993,2,1,0,,6,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
126,Ángel Correa,ar ARG,MF,es Atlético Madrid,20,1995,1.4,1,0,,2,,,,,,,,,Matches
127,Diego Costa,es ESP,FW,eng Chelsea,26,1988,7.4,1,0,,12,,,,,,,,,Matches
128,Douglas Costa,br BRA,"MF,FW",de Bayern Munich,24,1990,10.3,2,0,,11,,,,,,,,,Matches
129,Manuel da Costa,ma MAR,DF,gr Olympiacos,29,1986,3.4,0,0,,4,,,,,,,,,Matches
130,Kalifa Coulibaly,ml MLI,FW,be Gent,23,1991,0.3,0,0,,1,,,,,,,,,Matches
131,Thibaut Courtois,be BEL,GK,eng Chelsea,23,1992,3,0,0,,0,,,,,,,,,Matches
132,Domenico Criscito,it ITA,DF,ru Zenit,28,1986,5.8,2,1,,14,,,,,,,,,Matches
133,Bryan Cristante,it ITA,"DF,MF",pt Benfica,20,1995,0.1,0,0,,0,,,,,,,,,Matches
134,Juan Cuadrado,co COL,"MF,FW",it Juventus,27,1988,5.2,1,0,,6,,,,,,,,,Matches
135,Mahmoud Dahoud,de GER,MF,de Gladbach,19,1996,4.8,1,0,,12,,,,,,,,,Matches
136,Danilo,br BRA,DF,es Real Madrid,24,1991,6.4,3,0,,8,,,,,,,,,Matches
137,Danny,pt POR,"MF,FW",ru Zenit,31,1983,8,2,0,,11,,,,,,,,,Matches
138,Dante,br BRA,DF,de Wolfsburg,31,1983,9,1,0,,7,,,,,,,,,Matches
139,Sergi Darder,es ESP,MF,fr Lyon,21,1993,2.5,0,0,,8,,,,,,,,,Matches
140,Matteo Darmian,it ITA,DF,eng Manchester Utd,25,1989,3.4,1,0,,2,,,,,,,,,Matches
141,Eli Dasa,il ISR,DF,il Maccabi Tel Aviv FC,22,1992,3,0,0,,5,,,,,,,,,Matches
142,Kevin De Bruyne,be BEL,MF,eng Manchester City,24,1991,7.9,1,0,,6,,,,,,,,,Matches
143,Rodrigo De Paul,ar ARG,"MF,FW",es Valencia,21,1994,1,0,0,,1,,,,,,,,,Matches
144,Daniele De Rossi,it ITA,"MF,DF",it Roma,32,1983,5.1,2,0,,3,,,,,,,,,Matches
145,Morgan De Sanctis,it ITA,GK,it Roma,38,1977,0.4,0,0,,0,,,,,,,,,Matches
146,Mathieu Debuchy,fr FRA,DF,eng Arsenal,30,1985,2.1,0,0,,2,,,,,,,,,Matches
147,Denys Dedechko,ua UKR,DF,kz FC Astana,28,1987,1,0,0,,3,,,,,,,,,Matches
148,Brecht Dejaegere,be BEL,"MF,FW",be Gent,24,1991,4.5,0,1,,15,,,,,,,,,Matches
149,Fabian Delph,eng ENG,MF,eng Manchester City,25,1989,1.3,0,0,,4,,,,,,,,,Matches
150,Martín Demichelis,ar ARG,DF,eng Manchester City,34,1980,2.7,0,0,,2,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
151,Jason Denayer,be BEL,DF,tr Galatasaray,20,1995,3.1,0,0,,2,,,,,,,,,Matches
152,Dentinho,br BRA,"FW,MF",ua Shakhtar Donetsk,26,1989,0.5,0,0,,1,,,,,,,,,Matches
153,Laurent Depoitre,be BEL,FW,be Gent,26,1988,6.9,2,0,,16,,,,,,,,,Matches
154,Gregory van der Wiel,nl NED,DF,fr Paris Saint-Germain,27,1988,4.2,1,0,,4,,,,,,,,,Matches
155,Ángel Di María,ar ARG,"FW,MF",fr Paris Saint-Germain,27,1988,8.5,0,0,,3,,,,,,,,,Matches
156,Lucas Digne,fr FRA,DF,it Roma,22,1993,8,1,0,,12,,,,,,,,,Matches
157,Pavel Dolgov,ru RUS,FW,ru Zenit,18,1996,0.3,0,0,,0,,,,,,,,,Matches
158,Jaume Doménech,es ESP,GK,es Valencia,24,1990,6,1,0,,0,,,,,,,,,Matches
159,Álvaro Domínguez,es ESP,DF,de Gladbach,26,1989,3,2,0,,3,,,,,,,,,Matches
160,Chori Domínguez,ar ARG,FW,gr Olympiacos,34,1981,1.1,0,0,,0,,,,,,,,,Matches
161,Giulio Donati,it ITA,DF,de Leverkusen,25,1990,3.8,1,0,,5,,,,,,,,,Matches
162,Bas Dost,nl NED,FW,de Wolfsburg,26,1989,4.1,0,0,,2,,,,,,,,,Matches
163,Seydou Doumbia,ci CIV,FW,ru CSKA Moscow,27,1987,4.7,0,0,,6,,,,,,,,,Matches
164,Aleksandar Dragović,at AUT,DF,ua Dynamo Kyiv,24,1991,8,1,0,,2,,,,,,,,,Matches
165,Julian Draxler,de GER,MF,de Wolfsburg,21,1993,7.3,0,0,,9,,,,,,,,,Matches
166,Josip Drmić,ch SUI,FW,de Gladbach,22,1992,1.1,1,0,,3,,,,,,,,,Matches
167,Kaspars Dubra,lv LVA,DF,by BATE Borisov,24,1990,2.4,1,0,,0,,,,,,,,,Matches
168,Paulo Dybala,ar ARG,FW,it Juventus,21,1993,4.7,1,0,,3,,,,,,,,,Matches
169,Alan Dzagoev,ru RUS,MF,ru CSKA Moscow,25,1990,5.9,0,0,,4,,,,,,,,,Matches
170,Edin Džeko,ba BIH,FW,it Roma,29,1986,5.3,0,0,,8,,,,,,,,,Matches
171,Bauyrzhan Dzholchiyev,kz KAZ,"FW,MF",kz FC Astana,25,1990,2.9,3,0,,3,,,,,,,,,Matches
172,Artem Dzyuba,ru RUS,FW,ru Zenit,26,1988,7,0,0,,9,,,,,,,,,Matches
173,Ederson,br BRA,GK,pt Benfica,21,1993,3,0,0,,0,,,,,,,,,Matches
174,Omar Elabdellaoui,no NOR,DF,gr Olympiacos,23,1991,5.9,3,0,,8,,,,,,,,,Matches
175,Eliseu,pt POR,DF,pt Benfica,31,1983,9.7,1,0,,10,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
176,Mohamed Elneny,eg EGY,MF,eng Arsenal,23,1992,1,0,0,,3,,,,,,,,,Matches
177,Nico Elvedi,ch SUI,DF,de Gladbach,18,1996,1,0,0,,1,,,,,,,,,Matches
178,Roman Eremenko,fi FIN,MF,ru CSKA Moscow,28,1987,2.2,0,0,,6,,,,,,,,,Matches
179,Nenad Erić,kz KAZ,GK,kz FC Astana,33,1982,6,0,0,,0,,,,,,,,,Matches
180,Patrice Evra,fr FRA,DF,it Juventus,34,1981,5.5,0,0,,1,,,,,,,,,Matches
181,Cesc Fàbregas,es ESP,MF,eng Chelsea,28,1987,6.7,2,0,,10,,,,,,,,,Matches
182,Iago Falque,es ESP,FW,it Roma,25,1990,3.7,0,0,,3,,,,,,,,,Matches
183,Viktor Fayzulin,ru RUS,MF,ru Zenit,29,1986,0.3,0,0,,0,,,,,,,,,Matches
184,Sofiane Feghouli,dz ALG,"MF,FW",es Valencia,25,1989,4.6,1,0,,2,,,,,,,,,Matches
185,Ljubomir Fejsa,rs SRB,"MF,DF",pt Benfica,26,1988,4.2,1,0,,8,,,,,,,,,Matches
186,Marouane Fellaini,be BEL,MF,eng Manchester Utd,27,1987,2.3,1,0,,11,,,,,,,,,Matches
187,Junior Fernándes,cl CHI,"FW,MF",hr Dinamo Zagreb,27,1988,5.1,0,0,,6,,,,,,,,,Matches
188,Mário Fernandes,ru RUS,DF,ru CSKA Moscow,24,1990,5,1,0,,4,,,,,,,,,Matches
189,Augusto Fernández,ar ARG,MF,es Atlético Madrid,29,1986,4.1,1,0,,4,,,,,,,,,Matches
190,Fernandinho,br BRA,MF,eng Manchester City,30,1985,11.7,2,0,,34,,,,,,,,,Matches
191,Fernando,br BRA,MF,eng Manchester City,28,1987,8.6,2,0,,16,,,,,,,,,Matches
192,Facundo Ferreyra,ar ARG,FW,ua Shakhtar Donetsk,24,1991,0.2,0,0,,0,,,,,,,,,Matches
193,Jordan Ferri,fr FRA,MF,fr Lyon,23,1992,3.3,3,0,,6,,,,,,,,,Matches
194,Alfreð Finnbogason,is ISL,FW,gr Olympiacos,26,1989,0.6,1,0,,2,,,,,,,,,Matches
195,Mathieu Flamini,fr FRA,MF,eng Arsenal,31,1984,2.6,1,0,,9,,,,,,,,,Matches
196,Alessandro Florenzi,it ITA,"DF,MF",it Roma,24,1991,7.2,0,0,,3,,,,,,,,,Matches
197,Thomas Foket,be BEL,"MF,DF",be Gent,20,1994,6.1,2,1,,11,,,,,,,,,Matches
198,Kostas Fortounis,gr GRE,MF,gr Olympiacos,22,1992,4.3,2,0,,4,,,,,,,,,Matches
199,Fred,br BRA,MF,ua Shakhtar Donetsk,22,1993,5.8,1,0,,4,,,,,,,,,Matches
200,Javi Fuego,es ESP,MF,es Valencia,31,1984,3.9,1,0,,7,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Gabi,es ESP,MF,es Atlético Madrid,32,1983,13,3,0,,20,,,,,,,,,Matches
202,Nicolás Gaitán,ar ARG,MF,pt Benfica,27,1988,7.8,1,1,,4,,,,,,,,,Matches
203,Kévin Gameiro,fr FRA,FW,es Sevilla,28,1987,3.5,1,0,,2,,,,,,,,,Matches
204,Jesús Gámez,es ESP,DF,es Atlético Madrid,30,1985,1,0,0,,0,,,,,,,,,Matches
205,Ezequiel Garay,ar ARG,DF,ru Zenit,28,1986,6,1,0,,7,,,,,,,,,Matches
206,Carlos García,es ESP,DF,il Maccabi Tel Aviv FC,31,1984,4,1,0,,14,,,,,,,,,Matches
207,Javi García,es ESP,MF,ru Zenit,28,1987,5.8,5,0,,14,,,,,,,,,Matches
208,David de Gea,es ESP,GK,eng Manchester Utd,24,1990,6,0,0,,0,,,,,,,,,Matches
209,Rami Gershon,il ISR,DF,be Gent,26,1988,1,0,0,,0,,,,,,,,,Matches
210,Gervinho,ci CIV,FW,it Roma,28,1987,2.7,0,0,,2,,,,,,,,,Matches
211,Rachid Ghezzal,dz ALG,MF,fr Lyon,23,1992,1.4,0,0,,1,,,,,,,,,Matches
212,Kieran Gibbs,eng ENG,DF,eng Arsenal,25,1989,2.4,0,0,,1,,,,,,,,,Matches
213,Marco van Ginkel,nl NED,MF,nl PSV,22,1992,2.3,1,0,,2,,,,,,,,,Matches
214,Olivier Giroud,fr FRA,FW,eng Arsenal,28,1986,4.3,4,1,,14,,,,,,,,,Matches
215,Diego Godín,uy URU,DF,es Atlético Madrid,29,1986,12.3,2,0,,11,,,,,,,,,Matches
216,Evandro Goebel,br BRA,MF,pt Porto,28,1986,0.8,0,0,,4,,,,,,,,,Matches
217,Aleksandr Golovin,ru RUS,"FW,MF",ru CSKA Moscow,19,1996,0.2,0,0,,1,,,,,,,,,Matches
218,André Gomes,pt POR,MF,es Valencia,22,1993,2.8,2,0,,9,,,,,,,,,Matches
219,Maxime Gonalons,fr FRA,MF,fr Lyon,26,1989,4.8,2,1,,15,,,,,,,,,Matches
220,Derlis González,py PAR,FW,ua Dynamo Kyiv,21,1994,7,1,0,,15,,,,,,,,,Matches
221,Mikhail Gordeichuk,by BLR,"MF,FW",by BATE Borisov,25,1989,5.7,1,0,,6,,,,,,,,,Matches
222,Mario Götze,de GER,MF,de Bayern Munich,23,1992,1.2,0,0,,3,,,,,,,,,Matches
223,Julian Green,us USA,MF,de Bayern Munich,20,1995,0.7,0,0,,1,,,,,,,,,Matches
224,Clément Grenier,fr FRA,FW,fr Lyon,24,1991,0.8,0,0,,1,,,,,,,,,Matches
225,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,24,1991,12.6,1,0,,5,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Andrés Guardado,mx MEX,MF,nl PSV,28,1986,7,3,0,,13,,,,,,,,,Matches
227,Gonçalo Guedes,pt POR,MF,pt Benfica,18,1996,5.5,2,0,,9,,,,,,,,,Matches
228,Josuha Guilavogui,fr FRA,MF,de Wolfsburg,24,1990,7.7,0,0,,9,,,,,,,,,Matches
229,Gerard Gumbau,es ESP,MF,es Barcelona,20,1994,0.7,2,0,,2,,,,,,,,,Matches
230,Sinan Gümüş,de GER,"FW,MF",tr Galatasaray,21,1994,0.4,1,0,,1,,,,,,,,,Matches
231,Luiz Gustavo,br BRA,MF,de Wolfsburg,28,1987,7,3,0,,13,,,,,,,,,Matches
232,Munir El Haddadi,ma MAR,FW,es Barcelona,19,1995,2.9,0,0,,3,,,,,,,,,Matches
233,André Hahn,de GER,MF,de Gladbach,24,1990,1.1,0,0,,4,,,,,,,,,Matches
