Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
206,Enzo Fernández,ar ARG,MF,eng Chelsea,21,2001,3.7,0,8,3,37.5,2.17,0.81,0,0,0,0,Matches
207,Fernando,br BRA,FW,at RB Salzburg,23,1999,0.7,0,4,2,50,5.63,2.81,0,0,0,0,Matches
208,Fernando,br BRA,MF,es Sevilla,35,1987,1,0,0,0,,0,0,,,0,0,Matches
209,Roberto Firmino,br BRA,FW,eng Liverpool,30,1991,4.6,2,6,3,50,1.29,0.65,0.33,0.67,0,0,Matches
210,Phil Foden,eng ENG,MF,eng Manchester City,22,2000,4.3,1,9,5,55.6,2.11,1.17,0.11,0.2,0,0,Matches
211,Wesley Fofana,fr FRA,DF,eng Chelsea,21,2000,4.4,1,2,1,50,0.45,0.23,0.5,1,0,0,Matches
212,Bernardo Folha,pt POR,MF,pt Porto,20,2002,0.1,0,0,0,,0,0,,,0,0,Matches
213,James Forrest,sct SCO,"FW,MF",sct Celtic,31,1991,1,0,0,0,,0,0,,,0,0,Matches
214,Emil Forsberg,se SWE,MF,de RB Leipzig,30,1991,4.5,1,6,4,66.7,1.34,0.9,0.17,0.25,0,0,Matches
215,Fraser Forster,eng ENG,GK,eng Tottenham Hotspur,34,1988,2,0,0,0,,0,0,,,0,0,Matches
216,Timothy Fosu-Mensah,nl NED,DF,de Leverkusen,24,1998,0.1,0,0,0,,0,0,,,0,0,Matches
217,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar Donetsk,21,2001,2.7,1,5,2,40,1.84,0.74,0.2,0.5,0,0,Matches
218,André Franco,pt POR,MF,pt Porto,24,1998,0.2,0,0,0,,0,0,,,0,0,Matches
219,Jeremie Frimpong,nl NED,"MF,DF",de Leverkusen,21,2000,4.2,0,4,0,0,0.96,0,0,,0,0,Matches
220,Kyogo Furuhashi,jp JPN,FW,sct Celtic,27,1995,4,0,11,4,36.4,2.76,1,0,0,0,0,Matches
221,Matteo Gabbia,it ITA,DF,it Milan,22,1999,2.3,1,1,1,100,0.43,0.43,1,1,0,0,Matches
222,Gianluca Gaetano,it ITA,MF,it Napoli,22,2000,0.3,0,0,0,,0,0,,,0,0,Matches
223,Roberto Gagliardini,it ITA,MF,it Inter,28,1994,1.3,0,1,1,100,0.78,0.78,0,0,0,0,Matches
224,Cody Gakpo,nl NED,FW,eng Liverpool,23,1999,1.7,0,2,1,50,1.18,0.59,0,0,0,0,Matches
225,Galeno,br BRA,"MF,FW",pt Porto,24,1997,6.3,2,15,5,33.3,2.4,0.8,0.13,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Conor Gallagher,eng ENG,"MF,FW",eng Chelsea,22,2000,3.3,0,9,3,33.3,2.69,0.9,0,0,0,0,Matches
227,Eric García,es ESP,DF,es Barcelona,21,2001,2.5,0,0,0,,0,0,,,0,0,Matches
228,Federico Gatti,it ITA,DF,it Juventus,24,1998,2,0,1,0,0,0.5,0,0,,0,0,Matches
229,Gavi,es ESP,MF,es Barcelona,17,2004,3.7,0,2,0,0,0.55,0,0,,0,0,Matches
230,Gerson,br BRA,"MF,FW",fr Marseille,25,1997,1.3,0,0,0,,0,0,,,0,0,Matches
231,Giorgos Giakoumakis,gr GRE,"MF,FW",sct Celtic,27,1994,2.7,1,10,3,30,3.66,1.1,0.1,0.33,0,0,Matches
232,Samuel Gigot,fr FRA,DF,fr Marseille,28,1993,2.8,0,1,0,0,0.36,0,0,,0,0,Matches
233,Bryan Gil,es ESP,"FW,MF",eng Tottenham Hotspur,21,2001,0.4,0,1,0,0,2.25,0,0,,0,0,Matches
234,Gilberto,br BRA,DF,pt Benfica,29,1993,2.2,0,0,0,,0,0,,,0,0,Matches
235,Olivier Giroud,fr FRA,FW,it Milan,35,1986,10.4,5,26,16,61.5,2.51,1.55,0.12,0.19,2,3,Matches
236,Jamie Gittens,eng ENG,MF,de Dortmund,17,2004,0.4,0,0,0,,0,0,,,0,0,Matches
237,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,27,1995,3.8,2,10,4,40,2.62,1.05,0.2,0.5,0,0,Matches
238,Sean Goldberg,il ISR,DF,il Maccabi Haifa,27,1995,6,0,1,0,0,0.17,0,0,,0,0,Matches
239,Connor Goldson,eng ENG,DF,sct Rangers,29,1992,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
240,Joe Gomez,eng ENG,DF,eng Liverpool,25,1997,3.3,0,1,0,0,0.3,0,0,,0,0,Matches
241,Papu Gómez,ar ARG,"MF,FW",es Sevilla,34,1988,2.7,0,6,2,33.3,2.2,0.73,0,0,0,0,Matches
242,Sergio Gómez,es ESP,DF,eng Manchester City,21,2000,3.4,0,7,2,28.6,2.07,0.59,0,0,0,0,Matches
243,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,25,1997,0.4,0,1,1,100,2.25,2.25,0,0,0,0,Matches
244,Pedro Gonçalves,pt POR,"FW,MF",pt Sporting CP,24,1998,4,0,3,3,100,0.74,0.74,0,0,0,0,Matches
245,Leon Goretzka,de GER,MF,de Bayern Munich,27,1995,6.7,2,16,7,43.8,2.38,1.04,0.13,0.29,0,0,Matches
246,Robin Gosens,de GER,MF,it Inter,28,1994,4.7,1,4,4,100,0.85,0.85,0.25,0.25,0,0,Matches
247,Mario Götze,de GER,"MF,FW",de Eintracht Frankfurt,30,1992,5.8,0,4,0,0,0.69,0,0,,0,0,Matches
248,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,18,2003,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
249,Kamil Grabara,pl POL,GK,dk FC Copenhagen,23,1999,4,0,0,0,,0,0,,,0,0,Matches
250,Ryan Gravenberch,nl NED,MF,de Bayern Munich,20,2002,2.8,0,4,2,50,1.42,0.71,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Ivo Grbić,hr CRO,GK,es Atlético Madrid,26,1996,1,0,0,0,,0,0,,,0,0,Matches
252,Jack Grealish,eng ENG,"FW,MF",eng Manchester City,26,1995,10.4,0,16,3,18.8,1.54,0.29,0,0,0,0,Matches
253,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,31,1991,4.5,1,21,11,52.4,4.66,2.44,0.05,0.09,0,1,Matches
254,Florian Grillitsch,at AUT,"DF,MF",nl Ajax,26,1995,0.7,0,0,0,,0,0,,,0,0,Matches
255,Álex Grimaldo,es ESP,DF,pt Benfica,26,1995,10,2,15,5,33.3,1.5,0.5,0.13,0.4,0,0,Matches
256,Marko Grujić,rs SRB,MF,pt Porto,26,1996,3.1,0,7,2,28.6,2.27,0.65,0,0,0,0,Matches
257,Nemanja Gudelj,rs SRB,"DF,MF",es Sevilla,30,1991,5.5,0,2,0,0,0.36,0,0,,0,0,Matches
258,Gonçalo Guedes,pt POR,"FW,MF",pt Benfica,25,1996,0.5,0,1,0,0,2.09,0,0,,0,0,Matches
259,Mattéo Guendouzi,fr FRA,"MF,FW",fr Marseille,23,1999,4.6,2,8,3,37.5,1.72,0.65,0.13,0.33,1,1,Matches
260,Raphaël Guerreiro,pt POR,DF,de Dortmund,28,1993,5.3,2,6,3,50,1.13,0.56,0.33,0.67,0,0,Matches
261,Pape Gueye,sn SEN,MF,fr Marseille,23,1999,0.4,0,0,0,,0,0,,,0,0,Matches
262,Péter Gulácsi,hu HUN,GK,de RB Leipzig,32,1990,2.1,0,0,0,,0,0,,,0,0,Matches
263,İlkay Gündoğan,de GER,MF,eng Manchester City,31,1990,11,1,19,8,42.1,1.72,0.72,0.05,0.13,0,0,Matches
264,Joško Gvardiol,hr CRO,DF,de RB Leipzig,20,2002,6,2,2,2,100,0.33,0.33,1,1,0,0,Matches
265,Erling Haaland,no NOR,"FW,MF",eng Manchester City,22,2000,9.3,12,41,26,63.4,4.39,2.78,0.27,0.42,1,2,Matches
266,Amadou Haidara,ml MLI,MF,de RB Leipzig,24,1998,3.8,0,6,2,33.3,1.59,0.53,0,0,0,0,Matches
267,Achraf Hakimi,ma MAR,"MF,DF",fr Paris Saint-Germain,23,1998,6.4,0,4,2,50,0.62,0.31,0,0,0,0,Matches
268,Sead Haksabanović,me MNE,"MF,FW",sct Celtic,23,1999,2.5,0,2,2,100,0.79,0.79,0,0,0,0,Matches
269,Sébastien Haller,ci CIV,FW,de Dortmund,28,1994,1.6,0,2,0,0,1.26,0,0,,0,0,Matches
270,Marcel Halstenberg,de GER,DF,de RB Leipzig,30,1991,1.9,0,1,0,0,0.54,0,0,,0,0,Matches
271,Hákon Haraldsson,is ISL,FW,dk FC Copenhagen,19,2003,3.3,1,8,4,50,2.42,1.21,0.13,0.25,0,0,Matches
272,Amine Harit,ma MAR,"MF,FW",fr Marseille,25,1997,4.2,1,9,5,55.6,2.13,1.18,0.11,0.2,0,0,Matches
273,Joe Hart,eng ENG,GK,sct Celtic,35,1987,6,0,0,0,,0,0,,,0,0,Matches
274,Makoto Hasebe,jp JPN,DF,de Eintracht Frankfurt,38,1984,2.9,0,0,0,,0,0,,,0,0,Matches
275,Reo Hatate,jp JPN,MF,sct Celtic,24,1997,5,0,6,2,33.3,1.21,0.4,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Milan Havel,cz CZE,"DF,MF",cz Viktoria Plzeň,27,1994,4.7,0,1,0,0,0.21,0,0,,0,0,Matches
277,Kai Havertz,de GER,"FW,MF",eng Chelsea,23,1999,6.9,2,25,8,32,3.63,1.16,0.04,0.13,1,2,Matches
278,Eden Hazard,be BEL,FW,es Real Madrid,31,1991,1.5,1,2,1,50,1.36,0.68,0.5,1,0,0,Matches
279,Thorgan Hazard,be BEL,"MF,DF",de Dortmund,29,1993,2.2,1,4,1,25,1.8,0.45,0.25,1,0,0,Matches
280,Dolev Haziza,il ISR,"FW,MF",il Maccabi Haifa,27,1995,2.3,0,1,0,0,0.43,0,0,,0,0,Matches
281,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,32,1990,5.7,0,2,0,0,0.35,0,0,,0,0,Matches
282,Jordan Henderson,eng ENG,MF,eng Liverpool,32,1990,3.1,0,0,0,,0,0,,,0,0,Matches
283,Jack Hendry,sct SCO,DF,be Club Brugge,27,1995,1,0,0,0,,0,0,,,0,0,Matches
284,Benjamin Henrichs,de GER,DF,de RB Leipzig,25,1997,2.2,0,2,0,0,0.89,0,0,,0,0,Matches
285,Mario Hermoso,es ESP,DF,es Atlético Madrid,27,1995,1.8,1,4,1,25,2.28,0.57,0.25,1,0,0,Matches
286,Lucas Hernández,fr FRA,DF,de Bayern Munich,26,1996,1.9,1,1,1,100,0.52,0.52,1,1,0,0,Matches
287,Theo Hernández,fr FRA,DF,it Milan,24,1997,10.5,0,10,2,20,0.95,0.19,0,0,0,0,Matches
288,Son Heung-min,kr KOR,"MF,FW",eng Tottenham Hotspur,30,1992,6.9,2,15,8,53.3,2.18,1.17,0.13,0.25,0,0,Matches
289,Piero Hincapié,ec ECU,DF,de Leverkusen,20,2002,5,0,1,0,0,0.2,0,0,,0,0,Matches
290,Adam Hložek,cz CZE,"MF,FW",de Leverkusen,20,2002,3.1,0,5,5,100,1.64,1.64,0,0,0,0,Matches
291,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24,1998,3.2,0,3,1,33.3,0.93,0.31,0,0,0,0,Matches
292,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,32,1989,6,0,0,0,,0,0,,,0,0,Matches
293,Callum Hudson-Odoi,eng ENG,"MF,FW",de Leverkusen,21,2000,5.1,1,8,2,25,1.56,0.39,0.13,0.5,0,0,Matches
294,Mats Hummels,de GER,DF,de Dortmund,33,1988,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
295,Pierre Højbjerg,dk DEN,MF,eng Tottenham Hotspur,26,1995,6.9,1,6,2,33.3,0.87,0.29,0.17,0.5,0,0,Matches
296,Samuel Iling-Junior,eng ENG,MF,it Juventus,18,2003,0.2,0,0,0,,0,0,,,0,0,Matches
297,Gonçalo Inácio,pt POR,DF,pt Sporting CP,20,2001,6,0,1,0,0,0.17,0,0,,0,0,Matches
298,Isco,es ESP,"FW,MF",es Sevilla,30,1992,4.4,1,8,5,62.5,1.8,1.13,0.13,0.2,0,0,Matches
299,Franco Israel,uy URU,GK,pt Sporting CP,22,2000,1.7,0,0,0,,0,0,,,0,0,Matches
300,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,23,1998,5.8,0,8,4,50,1.37,0.69,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Ryan Jack,sct SCO,MF,sct Rangers,30,1992,2.1,0,0,0,,0,0,,,0,0,Matches
302,Kristijan Jakić,hr CRO,"DF,MF",de Eintracht Frankfurt,25,1997,6.8,0,2,0,0,0.29,0,0,,0,0,Matches
303,Reece James,eng ENG,"MF,DF",eng Chelsea,22,1999,7.7,1,8,3,37.5,1.04,0.39,0.13,0.33,0,0,Matches
304,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,27,1995,0.6,0,0,0,,0,0,,,0,0,Matches
305,Luis Javier Suárez,co COL,FW,fr Marseille,24,1997,1.3,0,4,1,25,3.16,0.79,0,0,0,0,Matches
306,Elias Jelert,dk DEN,"MF,DF",dk FC Copenhagen,19,2003,2.1,0,0,0,,0,0,,,0,0,Matches
307,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27,1995,4,0,0,0,,0,0,,,0,0,Matches
308,Moritz Jenz,de GER,DF,sct Celtic,23,1999,6,0,3,1,33.3,0.5,0.17,0,0,0,0,Matches
309,Juan Jesus,br BRA,DF,it Napoli,31,1991,2.3,0,0,0,,0,0,,,0,0,Matches
310,Erik Jirka,sk SVK,MF,cz Viktoria Plzeň,24,1997,3,0,4,1,25,1.35,0.34,0,0,0,0,Matches
311,Ísak Jóhannesson,is ISL,"MF,FW",dk FC Copenhagen,19,2003,3.2,0,3,2,66.7,0.93,0.62,0,0,0,0,Matches
312,Curtis Jones,eng ENG,MF,eng Liverpool,21,2001,1.1,0,3,0,0,2.7,0,0,,0,0,Matches
313,Frenkie de Jong,nl NED,MF,es Barcelona,25,1997,2.6,0,0,0,,0,0,,,0,0,Matches
314,Joan Jordán,es ESP,MF,es Sevilla,28,1994,2.9,0,0,0,,0,0,,,0,0,Matches
315,Jorginho,it ITA,MF,eng Chelsea,30,1991,4.6,1,3,3,100,0.65,0.65,0,0,1,1,Matches
316,Jota,pt POR,FW,sct Celtic,23,1999,3.2,2,12,8,66.7,3.79,2.53,0.17,0.25,0,0,Matches
317,Diogo Jota,pt POR,"MF,FW",eng Liverpool,25,1996,2.9,0,7,3,42.9,2.4,1.03,0,0,0,0,Matches
318,Vinicius Júnior,br BRA,FW,es Real Madrid,22,2000,10.8,7,38,21,55.3,3.52,1.94,0.18,0.33,0,0,Matches
319,Josip Juranović,hr CRO,DF,sct Celtic,26,1995,6,0,2,1,50,0.33,0.17,0,0,0,1,Matches
320,Ferran Jutglà,es ESP,FW,be Club Brugge,23,1999,5.7,2,11,7,63.6,1.94,1.23,0.09,0.14,1,1,Matches
321,Issa Kaboré,bf BFA,"DF,MF",fr Marseille,21,2001,1.3,0,1,0,0,0.8,0,0,,0,0,Matches
322,Pierre Kalulu,fr FRA,DF,it Milan,22,2000,8.3,0,2,2,100,0.24,0.24,0,0,0,0,Matches
323,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27,1995,5.5,0,3,2,66.7,0.55,0.37,0,0,0,0,Matches
324,Daichi Kamada,jp JPN,"MF,FW",de Eintracht Frankfurt,25,1996,7.7,3,13,6,46.2,1.68,0.78,0.15,0.33,1,1,Matches
325,Glen Kamara,fi FIN,MF,sct Rangers,26,1995,1.4,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Dijon Kameri,at AUT,MF,at RB Salzburg,18,2004,1.3,0,2,2,100,1.49,1.49,0,0,0,0,Matches
327,Kevin Kampl,si SVN,MF,de RB Leipzig,31,1990,3,0,0,0,,0,0,,,0,0,Matches
328,Harry Kane,eng ENG,FW,eng Tottenham Hotspur,29,1993,8,1,22,6,27.3,2.75,0.75,0,0,1,2,Matches
329,N'Golo Kanté,fr FRA,MF,eng Chelsea,31,1991,1.8,0,2,0,0,1.1,0,0,,0,0,Matches
330,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,22,1999,0.5,0,0,0,,0,0,,,0,0,Matches
331,Moise Kean,it ITA,FW,it Juventus,22,2000,1.2,1,4,2,50,3.24,1.62,0.25,0.5,0,0,Matches
332,Ryan Kent,eng ENG,"MF,FW",sct Rangers,25,1996,5.6,0,7,1,14.3,1.24,0.18,0,0,0,0,Matches
333,Franck Kessié,ci CIV,MF,es Barcelona,25,1996,3,1,3,2,66.7,0.99,0.66,0.33,0.5,0,0,Matches
334,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,29,1993,4.8,0,1,0,0,0.21,0,0,,0,0,Matches
335,Joshua Kimmich,de GER,MF,de Bayern Munich,27,1995,9,1,22,10,45.5,2.44,1.11,0,0,1,1,Matches
336,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,26,1995,1.6,0,0,0,,0,0,,,0,0,Matches
337,Leon King,sct SCO,DF,sct Rangers,18,2004,4.2,0,1,0,0,0.24,0,0,,0,0,Matches
338,Simon Kjær,dk DEN,DF,it Milan,33,1989,5.6,0,3,0,0,0.53,0,0,,0,0,Matches
339,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19,2003,5.5,0,9,1,11.1,1.64,0.18,0,0,0,0,Matches
340,Davy Klaassen,nl NED,MF,nl Ajax,29,1993,2.4,1,1,1,100,0.42,0.42,1,1,0,0,Matches
341,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,28,1993,0.5,1,1,1,100,2,2,1,1,0,0,Matches
342,Lukas Klostermann,de GER,DF,de RB Leipzig,26,1996,0.6,0,0,0,,0,0,,,0,0,Matches
343,Ansgar Knauff,de GER,"MF,FW",de Eintracht Frankfurt,20,2002,3.3,0,7,2,28.6,2.15,0.61,0,0,0,0,Matches
344,Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,3.5,0,0,0,,0,0,,,0,0,Matches
345,Philipp Köhn,ch SUI,GK,at RB Salzburg,24,1998,6,0,0,0,,0,0,,,0,0,Matches
346,Sekou Koita,ml MLI,"FW,MF",at RB Salzburg,22,1999,0.2,0,1,0,0,4.5,0,0,,0,0,Matches
347,Koke,es ESP,MF,es Atlético Madrid,30,1992,3.7,0,2,1,50,0.55,0.27,0,0,0,0,Matches
348,Sead Kolašinac,ba BIH,DF,fr Marseille,29,1993,1.7,0,1,0,0,0.6,0,0,,0,0,Matches
349,Randal Kolo Muani,fr FRA,FW,de Eintracht Frankfurt,23,1998,5.7,2,12,7,58.3,2.1,1.22,0.17,0.29,0,0,Matches
350,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23,1999,2.9,0,1,0,0,0.35,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,29,1993,2.5,0,7,0,0,2.8,0,0,,0,0,Matches
352,Yukhym Konoplia,ua UKR,DF,ua Shakhtar Donetsk,22,1999,4.6,0,1,0,0,0.22,0,0,,0,0,Matches
353,Jan Kopic,cz CZE,"MF,FW",cz Viktoria Plzeň,32,1990,0.9,0,2,0,0,2.22,0,0,,0,0,Matches
354,Odilon Kossounou,ci CIV,DF,de Leverkusen,21,2001,4.8,0,2,0,0,0.42,0,0,,0,0,Matches
355,Filip Kostić,rs SRB,"MF,FW",it Juventus,29,1992,4.8,0,6,2,33.3,1.26,0.42,0,0,0,0,Matches
356,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31,1991,6.3,0,3,1,33.3,0.48,0.16,0,0,0,0,Matches
357,Jules Koundé,fr FRA,DF,es Barcelona,23,1998,2.7,0,0,0,,0,0,,,0,0,Matches
358,Mateo Kovačić,hr CRO,MF,eng Chelsea,28,1994,6.9,1,4,1,25,0.58,0.14,0.25,1,0,0,Matches
359,Adam Kronus,,MF,cz Viktoria Plzeň,20,2002,0,0,2,0,0,60,0,0,,0,0,Matches
360,Toni Kroos,de GER,MF,es Real Madrid,32,1990,9.4,0,10,1,10,1.07,0.11,0,0,0,0,Matches
361,Rade Krunić,ba BIH,MF,it Milan,28,1993,9.1,1,5,2,40,0.55,0.22,0.2,0.5,0,0,Matches
362,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar Donetsk,21,2000,0.1,0,0,0,,0,0,,,0,0,Matches
363,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar Donetsk,31,1991,0.1,0,0,0,,0,0,,,0,0,Matches
364,Mohammed Kudus,gh GHA,FW,nl Ajax,21,2000,5,4,8,4,50,1.61,0.8,0.5,1,0,0,Matches
365,Dejan Kulusevski,se SWE,"MF,FW",eng Tottenham Hotspur,22,2000,2.2,0,3,0,0,1.35,0,0,,0,0,Matches
366,Khvicha Kvaratskhelia,ge GEO,"FW,MF",it Napoli,21,2001,7.7,2,38,16,42.1,4.94,2.08,0.03,0.06,1,3,Matches
367,Konrad Laimer,at AUT,MF,de RB Leipzig,25,1997,2.9,0,2,0,0,0.69,0,0,,0,0,Matches
368,Érik Lamela,ar ARG,FW,es Sevilla,30,1992,3.1,0,3,2,66.7,0.97,0.65,0,0,0,0,Matches
369,Noa Lang,nl NED,FW,be Club Brugge,23,1999,3.2,0,3,2,66.7,0.93,0.62,0,0,0,1,Matches
370,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,3.2,0,0,0,,0,0,,,0,0,Matches
371,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,0.1,0,0,0,,0,0,,,0,0,Matches
372,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,0.2,0,0,0,,0,0,,,0,0,Matches
373,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,5.2,0,1,0,0,0.19,0,0,,0,0,Matches
374,Rafael Leão,pt POR,"MF,FW",it Milan,23,1999,10.1,1,19,3,15.8,1.89,0.3,0.05,0.33,0,0,Matches
375,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,1.2,0,1,0,0,0.87,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Clément Lenglet,fr FRA,DF,eng Tottenham Hotspur,27,1995,5.6,1,1,1,100,0.18,0.18,1,1,0,0,Matches
377,Christopher Lenz,de GER,"MF,DF",de Eintracht Frankfurt,27,1994,2.5,0,2,1,50,0.8,0.4,0,0,0,0,Matches
378,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,5,0,7,4,57.1,1.4,0.8,0,0,0,0,Matches
379,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,4.9,5,24,11,45.8,4.9,2.24,0.21,0.45,0,0,Matches
380,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,1.3,1,2,1,50,1.51,0.76,0.5,1,0,0,Matches
381,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,6.8,0,1,0,0,0.15,0,0,,0,0,Matches
382,Jesper Lindstrøm,dk DEN,"FW,MF",de Eintracht Frankfurt,22,2000,5.6,1,11,4,36.4,1.95,0.71,0.09,0.25,0,0,Matches
383,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6,0,0,0,,0,0,,,0,0,Matches
384,Robert Ljubicic,at AUT,"DF,MF",hr Dinamo Zagreb,23,1999,6,1,6,1,16.7,1,0.17,0.17,1,0,0,Matches
385,Marcos Llorente,es ESP,MF,es Atlético Madrid,27,1995,2.4,0,1,0,0,0.42,0,0,,0,0,Matches
386,Hugo Lloris,fr FRA,GK,eng Tottenham Hotspur,35,1986,6,0,0,0,,0,0,,,0,0,Matches
387,Danny Loader,cm CMR,"FW,MF",pt Porto,21,2000,0.6,0,4,2,50,6.92,3.46,0,0,0,0,Matches
388,Stanislav Lobotka,sk SVK,MF,it Napoli,27,1994,9.7,0,3,0,0,0.31,0,0,,0,0,Matches
389,Manuel Locatelli,it ITA,MF,it Juventus,24,1998,2.5,0,8,1,12.5,3.24,0.41,0,0,0,0,Matches
390,Ruben Loftus-Cheek,eng ENG,MF,eng Chelsea,26,1996,3.2,0,2,0,0,0.63,0,0,,0,0,Matches
391,Pau López,es ESP,GK,fr Marseille,27,1994,6,0,0,0,,0,0,,,0,0,Matches
392,Alexander lowry,sct SCO,MF,sct Rangers,19,2003,0.1,0,0,0,,0,0,,,0,0,Matches
393,Hirving Lozano,mx MEX,FW,it Napoli,27,1995,5.2,1,12,4,33.3,2.31,0.77,0.08,0.25,0,0,Matches
394,Florentino Luís,pt POR,MF,pt Benfica,22,1999,9.5,0,5,0,0,0.52,0,0,,0,0,Matches
395,Romelu Lukaku,be BEL,FW,it Inter,29,1993,2.1,3,12,7,58.3,5.84,3.41,0.17,0.29,1,1,Matches
396,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,19,2003,3.4,0,3,0,0,0.89,0,0,,0,0,Matches
397,John Lundstram,eng ENG,MF,sct Rangers,28,1994,5,0,1,0,0,0.2,0,0,,0,0,Matches
398,Andriy Lunin,ua UKR,GK,es Real Madrid,23,1999,2,0,0,0,,0,0,,,0,0,Matches
399,Daizen Maeda,jp JPN,"MF,FW",sct Celtic,24,1997,3.7,0,6,1,16.7,1.64,0.27,0,0,0,0,Matches
400,Riyad Mahrez,dz ALG,"MF,FW",eng Manchester City,31,1991,5.6,3,12,7,58.3,2.13,1.25,0.17,0.29,1,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
401,Mike Maignan,fr FRA,GK,it Milan,27,1995,7,0,0,0,,0,0,,,0,0,Matches
402,Donyell Malen,nl NED,MF,de Dortmund,23,1999,2.8,0,8,1,12.5,2.9,0.36,0,0,0,0,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,28,1994,5.7,0,3,0,0,0.53,0,0,,0,0,Matches
404,Sadio Mané,sn SEN,"MF,FW",de Bayern Munich,30,1992,6.1,3,15,10,66.7,2.45,1.63,0.2,0.3,0,0,Matches
405,Iván Marcano,es ESP,DF,pt Porto,35,1987,3,0,1,1,100,0.33,0.33,0,0,0,0,Matches
406,Marcão,br BRA,DF,es Sevilla,26,1996,2.5,0,0,0,,0,0,,,0,0,Matches
407,José María Giménez,uy URU,DF,es Atlético Madrid,27,1995,4.5,0,4,1,25,0.9,0.22,0,0,0,0,Matches
408,Mariano,do DOM,FW,es Real Madrid,28,1993,0.1,0,0,0,,0,0,,,0,0,Matches
409,Antonio Marin,hr CRO,FW,hr Dinamo Zagreb,21,2001,0.1,0,0,0,,0,0,,,0,0,Matches
410,João Mário,pt POR,MF,pt Benfica,29,1993,9.6,6,12,7,58.3,1.25,0.73,0.08,0.14,5,5,Matches
