Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
206,Alessandro Florenzi,it ITA,"DF,MF",it Roma,27,1991,6.9,0,8,4,50,1.16,0.58,0,0,0,0,Matches
207,Phil Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,1,7,3,42.9,5.16,2.21,0.14,0.33,0,0,Matches
208,Hernâni Fortes,pt POR,FW,pt Porto,26,1991,1.4,0,3,1,33.3,2.13,0.71,0,0,0,0,Matches
209,Juan Foyth,ar ARG,DF,eng Tottenham Hotspur,20,1998,1.1,0,0,0,,0,0,,,0,0,Matches
210,Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,0,6,0,0,1.18,0,0,,0,0,Matches
211,Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,0,4,1,25,1.63,0.41,0,0,0,0,Matches
212,Cody Gakpo,nl NED,"FW,MF",nl PSV,19,1999,0.1,0,0,0,,0,0,,,0,0,Matches
213,Konstantinos Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,0,1,0,0,0.19,0,0,,0,0,Matches
214,Rodrigo Galo Brito,br BRA,MF,gr AEK Athens,31,1986,1.3,0,0,0,,0,0,,,0,0,Matches
215,Kévin Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0,2,0,0,1.36,0,0,,0,0,Matches
216,Ezequiel Garay,ar ARG,DF,es Valencia,31,1986,2.4,0,0,0,,0,0,,,0,0,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,0,2,0,0,1.33,0,0,,0,0,Matches
218,Paulo Gazzaniga,ar ARG,GK,eng Tottenham Hotspur,26,1992,1,0,0,0,,0,0,,,0,0,Matches
219,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9,0,0,0,,0,0,,,0,0,Matches
220,Dennis Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,0,1,0,0,1.45,0,0,,0,0,Matches
221,Faouzi Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,0,0,0,,0,0,,,0,0,Matches
222,Giorgos Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,0,0,0,,0,0,,,0,0,Matches
223,Giannis Gianniotas,gr GRE,"FW,MF",gr AEK Athens,25,1993,0.6,0,0,0,,0,0,,,0,0,Matches
224,Kamil Glik,pl POL,DF,fr Monaco,30,1988,4.8,0,2,0,0,0.41,0,0,,0,0,Matches
225,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,23,1995,4.9,0,18,3,16.7,3.64,0.61,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Marko Gobeljić,rs SRB,"DF,MF",rs Red Star,25,1992,3.4,1,4,1,25,1.19,0.3,0.25,1,0,0,Matches
227,Diego Godín,uy URU,DF,es Atlético Madrid,32,1986,6,1,5,1,20,0.83,0.17,0.2,1,0,0,Matches
228,Benjamin Goller,de GER,DF,de Schalke 04,19,1999,0.6,0,1,0,0,1.55,0,0,,0,0,Matches
229,Aleksandr Golovin,ru RUS,MF,fr Monaco,22,1996,2.5,0,2,2,100,0.79,0.79,0,0,0,0,Matches
230,Joe Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,0,2,0,0,0.34,0,0,,0,0,Matches
231,Sergio Gómez,es ESP,"DF,MF",de Dortmund,17,2000,0,0,0,0,,0,0,,,0,0,Matches
232,Leon Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,0,7,3,42.9,1.92,0.82,0,0,0,0,Matches
233,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0,0,0,,0,0,,,0,0,Matches
234,Mario Götze,de GER,"MF,FW",de Dortmund,26,1992,4.9,0,6,2,33.3,1.24,0.41,0,0,0,0,Matches
235,Gobe Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0,2,0,0,6,0,0,,0,0,Matches
236,Samuel Grandsir,fr FRA,FW,fr Monaco,21,1996,2.1,1,2,1,50,0.96,0.48,0.5,1,0,0,Matches
237,Mason Greenwood,eng ENG,"FW,MF",eng Manchester Utd,16,2001,0,0,0,0,,0,0,,,0,0,Matches
238,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8,4,22,11,50,2.75,1.37,0.18,0.36,0,0,Matches
239,Vincenzo Grifo,it ITA,"FW,MF",de Hoffenheim,25,1993,0.1,0,0,0,,0,0,,,0,0,Matches
240,Florian Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,1,5,1,20,1.09,0.22,0.2,1,0,0,Matches
241,Álex Grimaldo,es ESP,DF,pt Benfica,22,1995,6,2,12,7,58.3,2,1.17,0.17,0.29,0,0,Matches
242,Gonçalo Guedes,pt POR,MF,es Valencia,21,1996,3.5,0,10,1,10,2.87,0.29,0,0,0,0,Matches
243,Raphaël Guerreiro,pt POR,MF,de Dortmund,24,1993,3.2,4,10,4,40,3.16,1.26,0.4,1,0,0,Matches
244,Sinan Gümüş,de GER,FW,tr Galatasaray,24,1994,2.5,0,5,2,40,2.04,0.81,0,0,0,0,Matches
245,İlkay Gündoğan,de GER,MF,eng Manchester City,27,1990,6.5,0,9,1,11.1,1.38,0.15,0,0,0,0,Matches
246,Erick Gutiérrez,mx MEX,MF,nl PSV,23,1995,1.1,0,1,0,0,0.92,0,0,,0,0,Matches
247,Robin Hack,de GER,"FW,MF",de Hoffenheim,19,1998,0.1,0,0,0,,0,0,,,0,0,Matches
248,Munir El Haddadi,ma MAR,FW,es Barcelona,22,1995,0.7,0,1,0,0,1.38,0,0,,0,0,Matches
249,Achraf Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,0,3,0,0,0.73,0,0,,0,0,Matches
250,Marek Hamšík,sk SVK,MF,it Napoli,31,1987,5.1,1,2,1,50,0.39,0.2,0.5,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Samir Handanović,si SVN,GK,it Inter,34,1984,6,0,0,0,,0,0,,,0,0,Matches
252,Amine Harit,ma MAR,MF,de Schalke 04,21,1997,1.6,0,1,0,0,0.63,0,0,,0,0,Matches
253,Milan Havel,cz CZE,"MF,DF",cz Viktoria Plzeň,23,1994,2.5,0,6,0,0,2.42,0,0,,0,0,Matches
254,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5,1,2,1,50,0.4,0.2,0.5,1,0,0,Matches
255,Jordan Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,0,9,3,33.3,1.01,0.34,0,0,0,0,Matches
256,Jorrit Hendrix,nl NED,MF,nl PSV,23,1995,5.8,0,4,2,50,0.69,0.35,0,0,0,0,Matches
257,Benjamin Henrichs,de GER,"DF,MF",fr Monaco,21,1997,3.3,0,2,0,0,0.61,0,0,,0,0,Matches
258,Lucas Hernández,fr FRA,DF,es Atlético Madrid,22,1996,5,0,0,0,,0,0,,,0,0,Matches
259,Ander Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,0,4,0,0,2.14,0,0,,0,0,Matches
260,Héctor Herrera,mx MEX,MF,pt Porto,28,1990,9.2,2,14,6,42.9,1.51,0.65,0.14,0.33,0,0,Matches
261,Son Heung-min,kr KOR,"MF,FW",eng Tottenham Hotspur,26,1992,10,4,33,17,51.5,3.3,1.7,0.12,0.24,0,0,Matches
262,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1,0,0,0,,0,0,,,0,0,Matches
263,Guillaume Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,3,12,5,41.7,2.66,1.11,0.08,0.2,2,2,Matches
264,Justin Hoogma,nl NED,DF,de Hoffenheim,20,1998,1,0,1,0,0,1,0,0,,0,0,Matches
265,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,0,2,0,0,0.83,0,0,,0,0,Matches
266,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3,0,0,0,,0,0,,,0,0,Matches
267,Benedikt Höwedes,de GER,"DF,MF",ru Loko Moscow,30,1988,5,0,2,0,0,0.4,0,0,,0,0,Matches
268,Patrik Hrošovský,sk SVK,MF,cz Viktoria Plzeň,26,1992,6,1,3,1,33.3,0.5,0.17,0.33,1,0,0,Matches
269,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4,0,0,0,,0,0,,,0,0,Matches
270,Benjamin Hübner,de GER,DF,de Hoffenheim,29,1989,1,0,0,0,,0,0,,,0,0,Matches
271,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,34,1984,6,0,2,0,0,0.33,0,0,,0,0,Matches
272,Niklas Hult,se SWE,"DF,MF",gr AEK Athens,28,1990,6,0,1,1,100,0.17,0.17,0,0,0,0,Matches
273,Mats Hummels,de GER,DF,de Bayern Munich,29,1988,6,1,4,2,50,0.67,0.33,0.25,0.5,0,0,Matches
274,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0,3,0,0,2.73,0,0,,0,0,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,24,1994,1.7,0,2,0,0,1.2,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Mauro Icardi,ar ARG,FW,it Inter,25,1993,6,4,21,8,38.1,3.5,1.33,0.19,0.5,0,0,Matches
277,Brian Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3,0,4,0,0,1.33,0,0,,0,0,Matches
278,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,1,4,1,25,0.69,0.17,0.25,1,0,0,Matches
279,Selçuk İnan,tr TUR,MF,tr Galatasaray,33,1985,1.2,1,3,1,33.3,2.57,0.86,0,0,1,1,Matches
280,Lorenzo Insigne,it ITA,FW,it Napoli,27,1991,5.4,3,18,6,33.3,3.32,1.11,0.11,0.33,1,1,Matches
281,Isco,es ESP,"FW,MF",es Real Madrid,26,1992,2.8,1,8,5,62.5,2.87,1.79,0.13,0.2,0,0,Matches
282,Nicolas Isimat-Mirin,fr FRA,DF,nl PSV,26,1991,0.3,0,0,0,,0,0,,,0,0,Matches
283,Ismaily,br BRA,DF,ua Shakhtar Donetsk,28,1990,6,2,13,7,53.8,2.17,1.17,0.15,0.29,0,0,Matches
284,Jardel,br BRA,DF,pt Benfica,32,1986,4,0,4,1,25,1,0.25,0,0,0,0,Matches
285,Jemerson,br BRA,DF,fr Monaco,25,1992,5,0,0,0,,0,0,,,0,0,Matches
286,Gabriel Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,4,21,10,47.6,5.04,2.4,0.1,0.2,2,2,Matches
287,Juan Jesus,br BRA,DF,it Roma,27,1991,2.4,0,0,0,,0,0,,,0,0,Matches
288,Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,1,10,4,40,2.3,0.92,0.1,0.25,0,0,Matches
289,Jonas,br BRA,FW,pt Benfica,34,1984,1.2,1,4,3,75,3.21,2.41,0.25,0.33,0,0,Matches
290,Phil Jones,eng ENG,DF,eng Manchester Utd,26,1992,3,0,1,0,0,0.33,0,0,,0,0,Matches
291,Frenkie de Jong,nl NED,"MF,DF",nl Ajax,21,1997,10.9,0,5,0,0,0.46,0,0,,0,0,Matches
292,Luuk de Jong,nl NED,FW,nl PSV,27,1990,5.9,3,14,7,50,2.38,1.19,0.21,0.43,0,0,Matches
293,Jorge,br BRA,DF,pt Porto,22,1996,0.2,0,0,0,,0,0,,,0,0,Matches
294,Dušan Jovančić,rs SRB,MF,rs Red Star,27,1990,3,0,4,1,25,1.34,0.34,0,0,0,0,Matches
295,Dejan Joveljić,rs SRB,FW,rs Red Star,18,1999,0.6,0,1,0,0,1.8,0,0,,0,0,Matches
296,Stevan Jovetić,me MNE,MF,fr Monaco,28,1989,0.1,0,0,0,,0,0,,,0,0,Matches
297,Branko Jovičić,rs SRB,MF,rs Red Star,25,1993,2.6,0,0,0,,0,0,,,0,0,Matches
298,Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5,0,0,0,,0,0,,,0,0,Matches
299,Vinicius Júnior,br BRA,FW,es Real Madrid,18,2000,2.6,0,9,3,33.3,3.48,1.16,0,0,0,0,Matches
300,Ozan Kabak,tr TUR,DF,tr Galatasaray,18,2000,4,0,3,1,33.3,0.75,0.25,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Pavel Kadeřábek,cz CZE,"MF,DF",de Hoffenheim,26,1992,6,1,5,3,60,0.83,0.5,0.2,0.33,0,0,Matches
302,Shinji Kagawa,jp JPN,"FW,MF",de Dortmund,29,1989,0.3,0,0,0,,0,0,,,0,0,Matches
303,Nikola Kalinić,hr CRO,FW,es Atlético Madrid,30,1988,1.2,0,0,0,,0,0,,,0,0,Matches
304,Harry Kane,eng ENG,FW,eng Tottenham Hotspur,25,1993,8.6,5,32,15,46.9,3.71,1.74,0.16,0.33,0,0,Matches
305,Rick Karsdorp,nl NED,MF,it Roma,23,1995,0.8,0,0,0,,0,0,,,0,0,Matches
306,Olarenwaju Kayode,ng NGA,FW,ua Shakhtar Donetsk,25,1993,0.5,0,4,0,0,8.18,0,0,,0,0,Matches
307,Moise Kean,it ITA,FW,it Juventus,18,2000,0.8,0,6,0,0,7.83,0,0,,0,0,Matches
308,Thilo Kehrer,de GER,DF,fr Paris Saint-Germain,21,1996,5.4,0,2,1,50,0.37,0.18,0,0,0,0,Matches
309,Naby Keïta,gn GUI,MF,eng Liverpool,23,1995,2.7,1,5,1,20,1.85,0.37,0.2,1,0,0,Matches
310,Sami Khedira,de GER,MF,it Juventus,31,1987,1.2,0,4,1,25,3.46,0.87,0,0,0,0,Matches
311,Davit Khocholava,ge GEO,DF,ua Shakhtar Donetsk,25,1993,2.5,0,1,0,0,0.4,0,0,,0,0,Matches
312,Khetag Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,0,1,0,0,1.84,0,0,,0,0,Matches
313,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,23,1995,7,0,5,0,0,0.71,0,0,,0,0,Matches
314,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,22,1995,7.2,1,2,1,50,0.28,0.14,0.5,1,0,0,Matches
315,Viktor Klonaridis,be BEL,"MF,FW",gr AEK Athens,26,1992,3.5,2,9,4,44.4,2.56,1.14,0.22,0.5,0,0,Matches
316,Justin Kluivert,nl NED,MF,it Roma,19,1999,3.5,1,6,3,50,1.69,0.85,0.17,0.33,0,0,Matches
317,Koke,es ESP,MF,es Atlético Madrid,26,1992,6.2,2,6,2,33.3,0.96,0.32,0.33,1,0,0,Matches
318,Daniel Kolář,cz CZE,MF,cz Viktoria Plzeň,32,1985,1,0,2,1,50,2,1,0,0,0,0,Matches
319,Aleksandar Kolarov,rs SRB,"DF,MF",it Roma,32,1985,7.3,0,14,6,42.9,1.91,0.82,0,0,0,0,Matches
320,Vincent Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,0,0,0,,0,0,,,0,0,Matches
321,Geoffrey Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,0,0,0,,0,0,,,0,0,Matches
322,Yevhen Konoplyanka,ua UKR,"MF,FW",de Schalke 04,28,1989,5.1,0,14,8,57.1,2.73,1.56,0,0,0,0,Matches
323,Jan Kopic,cz CZE,MF,cz Viktoria Plzeň,28,1990,3.3,0,3,2,66.7,0.92,0.61,0,0,0,0,Matches
324,Kalidou Koulibaly,sn SEN,DF,it Napoli,27,1991,6,0,3,1,33.3,0.5,0.17,0,0,0,0,Matches
325,Viktor Kovalenko,ua UKR,MF,ua Shakhtar Donetsk,22,1996,4.1,0,1,0,0,0.25,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Jan Kovařík,cz CZE,MF,cz Viktoria Plzeň,30,1988,4,1,5,2,40,1.25,0.5,0.2,0.5,0,0,Matches
327,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2,0,0,0,,0,0,,,0,0,Matches
328,Andrej Kramarić,hr CRO,"FW,MF",de Hoffenheim,27,1991,5.3,5,18,8,44.4,3.37,1.5,0.22,0.5,1,1,Matches
329,Rasmus Kristensen,dk DEN,"DF,MF",nl Ajax,21,1997,0.1,0,0,0,,0,0,,,0,0,Matches
330,Michael Krmenčík,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,2,8,3,37.5,3,1.13,0.25,0.67,0,0,Matches
331,Toni Kroos,de GER,MF,es Real Madrid,28,1990,7.2,1,12,4,33.3,1.67,0.56,0.08,0.25,0,0,Matches
332,Nenad Krstičić,rs SRB,MF,rs Red Star,28,1990,4.8,0,2,0,0,0.42,0,0,,0,0,Matches
333,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,28,1990,6,0,7,2,28.6,1.17,0.33,0,0,0,0,Matches
334,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar Donetsk,27,1991,5,0,0,0,,0,0,,,0,0,Matches
335,Konstantin Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,0,0,0,,0,0,,,0,0,Matches
336,Ahmed Kutucu,tr TUR,"FW,MF",de Schalke 04,18,2000,0.2,0,1,0,0,4.74,0,0,,0,0,Matches
337,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,0,3,1,33.3,0.62,0.21,0,0,0,0,Matches
338,Georgii Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0,0,0,0,,0,0,,,0,0,Matches
339,Zakaria Labyad,ma MAR,"FW,MF",nl Ajax,25,1993,0.1,0,0,0,,0,0,,,0,0,Matches
340,Adam Lallana,eng ENG,MF,eng Liverpool,30,1988,1.2,0,3,1,33.3,2.57,0.86,0,0,0,0,Matches
341,Vassilis Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3,0,1,0,0,0.33,0,0,,0,0,Matches
342,Érik Lamela,ar ARG,"MF,FW",eng Tottenham Hotspur,26,1992,3.7,1,9,3,33.3,2.42,0.81,0.11,0.33,0,0,Matches
343,Aymeric Laporte,es ESP,DF,eng Manchester City,24,1994,9.8,2,6,3,50,0.61,0.31,0.33,0.67,0,0,Matches
344,Toni Lato,es ESP,DF,es Valencia,20,1997,0.6,0,0,0,,0,0,,,0,0,Matches
345,Sandro Lauper,ch SUI,"MF,DF",ch Young Boys,21,1996,4.5,0,2,1,50,0.44,0.22,0,0,0,0,Matches
346,Diogo Leite,pt POR,DF,pt Porto,19,1999,1,0,1,0,0,1,0,0,,0,0,Matches
347,Cristian Lema,ar ARG,DF,pt Benfica,28,1990,0.5,0,0,0,,0,0,,,0,0,Matches
348,Thomas Lemar,fr FRA,MF,es Atlético Madrid,22,1995,4.5,0,4,0,0,0.88,0,0,,0,0,Matches
349,Clément Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,0,8,3,37.5,0.72,0.27,0,0,0,0,Matches
350,Karlo Letica,hr CRO,GK,be Club Brugge,21,1997,3,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Robert Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,8,26,17,65.4,3.29,2.15,0.23,0.35,2,2,Matches
352,Matthijs de Ligt,nl NED,DF,nl Ajax,18,1999,11,2,16,6,37.5,1.45,0.55,0.13,0.33,0,0,Matches
353,David Limberský,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,0,6,0,0,1.09,0,0,,0,0,Matches
354,Victor Lindelöf,se SWE,DF,eng Manchester Utd,24,1994,7,0,2,1,50,0.29,0.14,0,0,0,0,Matches
355,Jesse Lingard,eng ENG,"FW,MF",eng Manchester Utd,25,1992,3.3,0,3,1,33.3,0.92,0.31,0,0,0,0,Matches
356,Martin Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,0,0,0,,0,0,,,0,0,Matches
357,Marko Livaja,hr CRO,"FW,MF",gr AEK Athens,24,1993,0.7,0,1,0,0,1.36,0,0,,0,0,Matches
358,Fernando Llorente,es ESP,FW,eng Tottenham Hotspur,33,1985,2.7,2,11,5,45.5,4.11,1.87,0.18,0.4,0,0,Matches
359,Marcos Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,0,2,0,0,1.22,0,0,,0,0,Matches
360,Hugo Lloris,fr FRA,GK,eng Tottenham Hotspur,31,1986,10.9,0,0,0,,0,0,,,0,0,Matches
361,Anthony Lopes,pt POR,GK,fr Lyon,27,1990,7.4,0,0,0,,0,0,,,0,0,Matches
362,Adrián López,es ESP,FW,pt Porto,30,1988,1.3,1,1,1,100,0.74,0.74,1,1,0,0,Matches
363,Dejan Lovren,hr CRO,DF,eng Liverpool,29,1989,2,0,0,0,,0,0,,,0,0,Matches
364,Hirving Lozano,mx MEX,"FW,MF",nl PSV,23,1995,6,2,18,4,22.2,3.01,0.67,0.11,0.5,0,0,Matches
365,Filipe Luís,br BRA,DF,es Atlético Madrid,32,1985,4.5,0,3,1,33.3,0.67,0.22,0,0,0,0,Matches
366,José Luis Gayà,es ESP,DF,es Valencia,23,1995,5,0,2,0,0,0.4,0,0,,0,0,Matches
367,Romelu Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,2,10,4,40,1.65,0.66,0.2,0.5,0,0,Matches
368,Mikhail Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,0,0,0,,0,0,,,0,0,Matches
369,Lisandro Magallán,ar ARG,DF,nl Ajax,24,1993,0.1,0,0,0,,0,0,,,0,0,Matches
370,Hörður Magnússon,is ISL,DF,ru CSKA Moscow,25,1993,2.6,0,3,0,0,1.15,0,0,,0,0,Matches
371,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,27,1991,4.3,1,12,4,33.3,2.78,0.93,0.08,0.25,0,0,Matches
372,Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,0,5,0,0,1.56,0,0,,0,0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,26,1991,4.8,0,1,0,0,0.21,0,0,,0,0,Matches
374,Malcom,br BRA,"FW,MF",es Barcelona,21,1997,0.5,1,3,1,33.3,6.43,2.14,0.33,1,0,0,Matches
375,Donyell Malen,nl NED,FW,nl PSV,19,1999,2,0,5,3,60,2.54,1.53,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Mario Mandžukić,hr CRO,FW,it Juventus,32,1986,6.4,1,8,3,37.5,1.25,0.47,0.13,0.33,0,0,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,26,1992,12.8,4,26,9,34.6,2.04,0.71,0.15,0.44,0,1,Matches
378,Kostas Manolas,gr GRE,DF,it Roma,27,1991,7.3,1,6,2,33.3,0.82,0.27,0.17,0.5,0,0,Matches
379,Petros Mantalos,gr GRE,"MF,FW",gr AEK Athens,26,1991,4.8,0,4,2,50,0.83,0.42,0,0,0,0,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,29,1989,3,0,0,0,,0,0,,,0,0,Matches
381,Iván Marcano,es ESP,DF,it Roma,31,1987,1.8,0,1,0,0,0.54,0,0,,0,0,Matches
382,Marcelo,br BRA,DF,fr Lyon,31,1987,8,0,3,0,0,0.37,0,0,,0,0,Matches
383,Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,1,4,2,50,1.05,0.52,0.25,0.5,0,0,Matches
384,Moussa Marega,ml MLI,FW,pt Porto,27,1991,9.3,6,26,15,57.7,2.79,1.61,0.15,0.27,2,2,Matches
385,José María Giménez,uy URU,DF,es Atlético Madrid,23,1995,4,2,3,2,66.7,0.75,0.5,0.67,1,0,0,Matches
386,Mariano,br BRA,DF,tr Galatasaray,32,1986,2,0,0,0,,0,0,,,0,0,Matches
387,Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,1,5,1,20,5.77,1.15,0.2,1,0,0,Matches
388,Marko Marin,de GER,MF,rs Red Star,29,1989,4.6,1,6,4,66.7,1.3,0.87,0.17,0.25,0,0,Matches
389,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6,0,0,0,,0,0,,,0,0,Matches
390,Marlos,ua UKR,MF,ua Shakhtar Donetsk,30,1988,2.9,0,5,1,20,1.7,0.34,0,0,0,0,Matches
391,Marquinhos,br BRA,"MF,DF",fr Paris Saint-Germain,24,1994,7,1,3,2,66.7,0.43,0.29,0.33,0.5,0,0,Matches
392,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,22,1995,5.6,1,12,2,16.7,2.13,0.36,0.08,0.5,0,0,Matches
393,Javi Martínez,es ESP,MF,de Bayern Munich,29,1988,5.8,1,5,1,20,0.87,0.17,0.2,1,0,0,Matches
394,Lautaro Martínez,ar ARG,FW,it Inter,20,1997,0.6,0,4,1,25,6.43,1.61,0,0,0,0,Matches
395,Gelson Martins,pt POR,FW,es Atlético Madrid,23,1995,1,0,0,0,,0,0,,,0,0,Matches
396,Omar Mascarell,gq EQG,MF,de Schalke 04,25,1993,2.5,0,1,0,0,0.4,0,0,,0,0,Matches
397,Han-Noah Massengo,fr FRA,MF,fr Monaco,17,2001,2,0,1,0,0,0.5,0,0,,0,0,Matches
398,Clinton Mata,ao ANG,MF,be Club Brugge,25,1992,2.3,0,0,0,,0,0,,,0,0,Matches
399,Juan Mata,es ESP,MF,eng Manchester Utd,30,1988,3.1,1,8,1,12.5,2.59,0.32,0.13,1,0,0,Matches
400,Nemanja Matić,rs SRB,MF,eng Manchester Utd,29,1988,6,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
401,Joël Matip,cm CMR,DF,eng Liverpool,26,1991,8,0,6,0,0,0.75,0,0,,0,0,Matches
402,Blaise Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,0,5,3,60,0.66,0.4,0,0,0,0,Matches
403,Mykola Matviyenko,ua UKR,DF,ua Shakhtar Donetsk,22,1996,5,0,3,0,0,0.6,0,0,,0,0,Matches
404,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",fr Paris Saint-Germain,29,1989,0.6,0,2,1,50,3.4,1.7,0,0,0,0,Matches
405,Maycon,br BRA,MF,ua Shakhtar Donetsk,21,1997,5,1,7,1,14.3,1.4,0.2,0.14,1,0,0,Matches
406,Noussair Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,2,7,2,28.6,0.76,0.22,0.29,1,0,0,Matches
407,Kevin Mbabu,ch SUI,DF,ch Young Boys,23,1995,5,0,3,0,0,0.6,0,0,,0,0,Matches
408,Kylian Mbappé,fr FRA,"MF,FW",fr Paris Saint-Germain,19,1998,7.8,4,29,11,37.9,3.73,1.42,0.14,0.36,0,0,Matches
409,Jordi Mboula,es ESP,"DF,MF",fr Monaco,19,1999,0.4,0,1,0,0,2.73,0,0,,0,0,Matches
410,Weston McKennie,us USA,"MF,DF",de Schalke 04,19,1998,4.1,1,3,2,66.7,0.72,0.48,0.33,0.5,0,0,Matches
411,Scott McTominay,sct SCO,MF,eng Manchester Utd,21,1996,3,0,1,0,0,0.33,0,0,,0,0,Matches
