Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
603,Joaquín Correa,ar ARG,"FW,MF",Inter,it Serie A,29,1994,8.1,3,0,0,8,14,2,8,0,5,,,0,Matches
604,Thierry Correia,pt POR,DF,Valencia,es La Liga,25,1999,8.5,1,0,0,15,14,0,18,3,17,,,0,Matches
605,Alberto costa,pt POR,"DF,MF",Juventus,it Serie A,20,2003,4,3,0,0,8,2,0,3,4,10,,,0,Matches
606,Coba da Costa,es ESP,MF,Getafe,es La Liga,22,2002,11.2,4,0,0,10,10,0,41,10,13,,,0,Matches
607,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,31,1993,22.3,0,0,0,19,4,0,22,29,24,,,0,Matches
608,David Costa,pt POR,MF,Lens,fr Ligue 1,23,2001,3.9,0,1,0,3,4,0,15,1,0,,,0,Matches
609,Logan Costa,cv CPV,DF,Villarreal,es La Liga,23,2001,28.7,3,0,0,19,3,2,5,23,21,,,0,Matches
610,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,23,2001,1,0,0,0,0,0,0,1,2,1,,,0,Matches
611,Samu Costa,pt POR,MF,Mallorca,es La Liga,23,2000,29.4,10,1,1,62,63,2,21,32,42,,,0,Matches
612,Grégoire Coudert,fr FRA,GK,Brest,fr Ligue 1,25,1999,2,0,0,0,0,0,0,0,0,0,,,0,Matches
613,Vladimír Coufal,cz CZE,"DF,MF",West Ham United,eng Premier League,31,1992,11.9,5,0,0,22,16,0,28,8,16,,,1,Matches
614,Lassana Coulibaly,ml MLI,MF,Lecce,it Serie A,28,1996,29.6,3,0,0,39,44,0,12,19,34,,,0,Matches
615,Lasso Coulibaly,ci CIV,MF,Auxerre,fr Ligue 1,21,2002,0.5,0,0,0,0,1,0,2,0,1,,,0,Matches
616,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,20,2004,0.1,0,0,0,1,1,0,1,0,0,,,0,Matches
617,Soumaïla Coulibaly,fr FRA,DF,Brest,fr Ligue 1,20,2003,4.9,1,0,0,12,1,0,0,6,2,,,0,Matches
618,Tanguy Coulibaly,fr FRA,"MF,FW",Montpellier,fr Ligue 1,23,2001,16.5,4,2,1,45,21,3,21,10,25,,,0,Matches
619,Woyo Coulibaly,ml MLI,DF,Leicester City,eng Premier League,25,1999,1.2,1,0,0,2,1,0,0,5,4,,,0,Matches
620,Woyo Coulibaly,ml MLI,DF,Parma,it Serie A,25,1999,12,1,1,0,12,12,1,5,9,9,,,1,Matches
621,Marius Courcoul,fr FRA,MF,Angers,fr Ligue 1,17,2007,3.4,0,0,0,4,2,0,4,6,2,,,0,Matches
622,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,32,1992,30,1,0,0,0,2,0,0,1,0,,,1,Matches
623,Yan Couto,br BRA,"DF,MF",Dortmund,de Bundesliga,22,2002,9.9,5,0,0,12,7,0,53,10,16,,,0,Matches
624,Nicolas Cozza,fr FRA,"DF,MF",Nantes,fr Ligue 1,25,1999,22.8,3,1,0,14,12,2,27,25,40,,,0,Matches
625,Aaron Cresswell,eng ENG,DF,West Ham United,eng Premier League,34,1989,9.2,3,0,0,4,2,0,37,8,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Charlie Cresswell,eng ENG,DF,Toulouse,fr Ligue 1,21,2002,28.8,5,0,0,28,15,3,4,29,23,,,1,Matches
627,Bryan Cristante,it ITA,MF,Roma,it Serie A,29,1995,22.7,8,0,0,37,9,0,15,18,29,,,0,Matches
628,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,28,1995,1.5,0,0,0,2,4,0,2,4,2,,,0,Matches
629,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,32,1992,16.6,4,0,0,16,2,2,10,9,15,,,0,Matches
630,Juan Cruz,es ESP,"MF,DF",Leganés,es La Liga,24,2000,25.1,2,0,0,14,23,7,91,13,16,,,0,Matches
631,Juan Cuadrado,co COL,"MF,FW",Atalanta,it Serie A,36,1988,9.2,3,0,0,9,27,0,56,7,9,,,0,Matches
632,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,17,2007,29.1,3,0,0,24,9,0,2,18,24,,,0,Matches
633,Cucho,co COL,FW,Real Betis,es La Liga,25,1999,12.7,0,0,0,10,9,5,12,7,10,,,0,Matches
634,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,26,1998,33.2,10,1,1,37,38,3,29,26,46,,,0,Matches
635,Jorge Cuenca,es ESP,DF,Fulham,eng Premier League,24,1999,3.9,0,0,0,2,2,0,1,2,2,,,0,Matches
636,Matheus Cunha,br BRA,MF,Wolves,eng Premier League,25,1999,28.9,4,0,0,43,71,8,143,14,23,,,0,Matches
637,Patrick Cutrone,it ITA,FW,Como,it Serie A,26,1998,22.7,1,0,0,23,28,20,30,5,9,,,0,Matches
638,Tomáš Čvančara,cz CZE,"MF,FW",Gladbach,de Bundesliga,23,2000,9.2,5,1,1,11,6,1,15,4,0,,,0,Matches
639,Wylan Cyprien,fr FRA,MF,Parma,it Serie A,29,1995,0.3,0,0,0,0,0,0,0,2,0,,,0,Matches
640,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,35,1988,12.2,2,1,0,18,11,3,9,14,16,,,0,Matches
641,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,23,2001,29,4,0,0,21,29,1,101,16,26,,,0,Matches
642,Samuel Dahl,se SWE,DF,Roma,it Serie A,21,2003,0.5,0,0,0,2,0,0,1,0,2,,,0,Matches
643,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,26,1998,19,0,0,0,0,1,0,0,0,0,,,0,Matches
644,Thomas Dähne,de GER,GK,Holstein Kiel,de Bundesliga,30,1994,9,0,0,0,1,1,0,0,0,0,,,0,Matches
645,Mahmoud Dahoud,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1996,4,2,0,0,10,2,0,4,2,4,,,0,Matches
646,Patson Daka,zm ZAM,"MF,FW",Leicester City,eng Premier League,25,1998,8.2,0,0,0,15,19,3,3,1,10,,,0,Matches
647,Ameen Al-Dakhil,be BEL,DF,Stuttgart,de Bundesliga,22,2002,4.8,0,1,0,4,5,0,0,9,6,,,0,Matches
648,Thijs Dallinga,nl NED,FW,Bologna,it Serie A,23,2000,12.8,1,0,0,24,17,8,2,1,6,,,0,Matches
649,Diogo Dalot,pt POR,"MF,DF",Manchester Utd,eng Premier League,25,1999,31.3,5,0,0,40,9,4,64,35,38,,,0,Matches
650,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,24,2000,32.3,2,0,0,18,27,6,147,29,44,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Maat Daniel Caprini,it ITA,FW,Fiorentina,it Serie A,18,2006,0.1,0,0,0,0,0,1,0,0,0,,,0,Matches
652,Flavius Daniliuc,at AUT,DF,Hellas Verona,it Serie A,23,2001,11.2,0,0,0,12,2,0,6,6,20,,,0,Matches
653,Danilo,br BRA,DF,Juventus,it Serie A,33,1991,6.5,2,0,0,11,1,0,3,9,4,,,0,Matches
654,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,27,1997,2.2,1,0,0,1,1,3,0,0,1,,,0,Matches
655,Arnaut Danjuma,nl NED,"MF,FW",Girona,es La Liga,27,1997,14.8,2,0,0,17,16,14,76,3,6,,,0,Matches
656,Jayden Danns,eng ENG,FW,Liverpool,eng Premier League,18,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
657,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,20,2004,16.2,1,0,0,22,18,2,15,20,31,,,0,Matches
658,Kevin Danso,at AUT,DF,Tottenham Hotspur,eng Premier League,25,1998,9.4,0,0,0,9,13,0,1,6,4,,,0,Matches
659,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,25,1998,12,3,0,0,27,11,1,0,22,8,,,0,Matches
660,Dante,br BRA,DF,Nice,fr Ligue 1,40,1983,21.8,5,1,0,19,14,0,2,33,14,,,0,Matches
661,Pape Daouda Diongue,sn SEN,MF,Strasbourg,fr Ligue 1,18,2006,0.9,0,0,0,0,0,0,1,3,0,,,0,Matches
662,Mohamed Daramy,dk DEN,"FW,MF",Reims,fr Ligue 1,22,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
663,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,18,2006,14.5,0,0,0,9,16,0,10,12,14,,,0,Matches
664,Sergi Darder,es ESP,MF,Mallorca,es La Liga,30,1993,30.5,4,0,0,21,37,3,159,15,26,,,0,Matches
665,Matteo Darmian,it ITA,"MF,DF",Inter,it Serie A,34,1989,19.8,3,0,0,26,19,5,32,10,20,,,1,Matches
666,Lukas Daschner,de GER,"FW,MF",Bochum,de Bundesliga,25,1998,4.6,0,0,0,4,2,0,19,0,2,,,0,Matches
667,Juan David Cabal,co COL,DF,Juventus,it Serie A,23,2001,5.1,0,0,0,7,10,1,7,2,4,,,0,Matches
668,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,24,2000,28.4,4,0,0,25,36,10,4,7,9,,,0,Matches
669,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,23,2000,17.3,0,0,0,8,26,3,19,13,16,,,0,Matches
670,Ben Davies,wls WAL,DF,Tottenham Hotspur,eng Premier League,31,1993,14.8,5,0,0,17,7,0,4,12,11,,,0,Matches
671,Keinan Davis,eng ENG,FW,Udinese,it Serie A,26,1998,11.8,2,0,0,24,12,8,3,1,5,,,0,Matches
672,Leif Davis,eng ENG,DF,Ipswich Town,eng Premier League,24,1999,30.5,5,1,0,26,31,5,157,25,28,,,0,Matches
673,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,fr Ligue 1,23,2001,30.9,3,0,0,19,40,5,85,14,14,,,0,Matches
674,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,it Serie A,29,1995,20.5,7,1,0,36,11,0,0,21,22,,,0,Matches
675,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,34,1990,10.8,2,0,0,6,5,2,0,10,4,,,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,eng Premier League,33,1991,18.9,2,0,0,17,18,5,144,7,9,,,0,Matches
677,Bobby De Cordova-Reid,jm JAM,"MF,FW",Leicester City,eng Premier League,31,1993,8.3,2,0,0,8,9,4,15,1,3,,,0,Matches
678,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,23,2001,23,1,0,0,22,39,2,54,3,9,,,0,Matches
679,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,30,1994,23.4,7,0,0,19,49,0,57,6,24,,,0,Matches
680,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,23,2001,2,0,0,0,0,0,0,0,0,0,,,0,Matches
681,Mattia De Sciglio,it ITA,DF,Empoli,it Serie A,31,1992,8.5,0,0,0,8,5,0,7,10,13,,,0,Matches
682,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,36,1988,11.8,1,0,0,17,8,1,23,9,6,,,0,Matches
683,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,26,1998,2.1,0,0,0,1,2,0,0,4,4,,,0,Matches
684,Koni De Winter,be BEL,DF,Genoa,it Serie A,22,2002,23.7,6,0,0,43,13,1,3,27,19,,,0,Matches
685,Amar Dedić,ba BIH,MF,Marseille,fr Ligue 1,21,2002,3.5,1,0,0,7,2,0,5,3,4,,,0,Matches
686,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,28,1995,15.9,6,0,0,32,11,0,14,13,20,,,0,Matches
687,Romain Del Castillo,fr FRA,"FW,MF",Brest,fr Ligue 1,28,1996,14,0,0,0,12,17,0,105,6,21,,,0,Matches
688,Enrico Del Prato,it ITA,"DF,MF",Parma,it Serie A,24,1999,32.7,8,0,0,20,17,0,16,17,17,,,0,Matches
689,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,32,1992,0.1,0,0,0,1,0,0,0,1,1,,,0,Matches
690,Liam Delap,eng ENG,FW,Ipswich Town,eng Premier League,21,2003,28.8,12,0,0,72,51,14,5,2,8,,,0,Matches
691,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,it Serie A,23,2001,10.5,0,0,0,8,4,0,7,3,7,,,0,Matches
692,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,32,1991,6.7,1,0,0,11,12,10,11,0,3,,,0,Matches
693,Olivier Deman,be BEL,"DF,FW",Werder Bremen,de Bundesliga,24,2000,0.7,1,0,0,1,2,0,6,4,3,,,0,Matches
694,Ali Dembélé,fr FRA,DF,Torino,it Serie A,20,2004,4.3,4,1,1,9,7,0,7,1,5,,,0,Matches
695,Ousmane Dembélé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,27,1997,19.2,1,0,0,8,14,9,80,9,5,,,0,Matches
696,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,26,1998,20.6,2,0,0,24,27,18,3,1,7,,,0,Matches
697,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,22,2001,28.7,3,0,0,23,5,1,7,22,24,,,0,Matches
698,Rémy Descamps,fr FRA,GK,Lyon,fr Ligue 1,28,1996,1,0,0,0,0,0,0,0,0,0,,,0,Matches
699,Arthur Desmas,fr FRA,GK,Le Havre,fr Ligue 1,30,1994,18,2,0,0,1,6,0,0,0,0,,,0,Matches
700,Justin Devenny,nir NIR,MF,Crystal Palace,eng Premier League,20,2003,5.6,1,0,0,9,0,1,18,0,11,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,eng Premier League,25,1998,2.9,0,0,0,4,6,0,2,1,5,,,0,Matches
702,Michele Di Gregorio,it ITA,GK,Juventus,it Serie A,27,1997,33,0,0,0,0,7,0,0,1,0,,,0,Matches
703,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,30,1993,37,6,0,0,46,52,5,63,31,43,,,0,Matches
704,Boulaye Dia,sn SEN,"MF,FW",Lazio,it Serie A,27,1996,24.2,2,0,0,23,24,3,2,7,10,,,0,Matches
705,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,27,1996,7.3,0,0,0,2,4,0,1,10,4,,,0,Matches
706,Mamadou Diakhon,sn SEN,"MF,FW",Reims,fr Ligue 1,18,2005,9.5,2,0,0,5,22,0,34,4,8,,,0,Matches
707,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,23,2001,30.7,8,1,1,44,17,1,4,26,19,,,0,Matches
708,Oumar Diakité,ci CIV,FW,Reims,fr Ligue 1,20,2003,18.1,6,0,0,27,26,11,7,2,13,,,0,Matches
709,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,eng Premier League,22,2002,21.1,5,0,0,20,28,9,43,10,31,,,0,Matches
710,Assane Diao,sn SEN,"MF,FW",Como,it Serie A,18,2005,13.9,2,0,0,20,49,6,12,2,14,,,0,Matches
711,Assane Diao,sn SEN,FW,Real Betis,es La Liga,18,2005,3.1,0,0,0,4,4,2,4,0,3,,,0,Matches
712,Habib Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,20,2004,26.1,6,0,0,26,52,1,53,14,11,,,0,Matches
713,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,23,2000,20.7,6,0,0,28,24,1,20,17,23,,,0,Matches
714,Rúben Dias,pt POR,"DF,MF",Manchester City,eng Premier League,27,1997,25.2,4,0,0,12,8,0,3,19,11,,,1,Matches
715,Krépin Diatta,sn SEN,"DF,MF",Monaco,fr Ligue 1,25,1999,5.6,3,0,0,14,7,2,15,9,12,,,0,Matches
716,Kandet Diawara,gn GUI,MF,Le Havre,fr Ligue 1,24,2000,0,0,0,0,0,0,0,0,0,0,,,0,Matches
717,Mahamadou Diawara,fr FRA,MF,Le Havre,fr Ligue 1,19,2005,6.5,0,0,0,15,7,0,5,13,13,,,0,Matches
718,Mahamadou Diawara,fr FRA,MF,Lyon,fr Ligue 1,19,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
719,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,es La Liga,24,1999,15.4,0,0,0,14,34,1,8,5,18,,,0,Matches
720,Daniel Díaz,es ESP,FW,Real Sociedad,es La Liga,18,2006,0.1,0,0,0,1,0,0,0,0,1,,,0,Matches
721,Luis Díaz,co COL,"FW,MF",Liverpool,eng Premier League,27,1997,26.7,2,0,0,48,31,10,32,7,27,,,0,Matches
722,Pedro Díaz,es ESP,MF,Rayo Vallecano,es La Liga,26,1998,13.5,2,0,0,7,6,0,41,7,15,,,0,Matches
723,Tyler Dibling,eng ENG,"MF,FW",Southampton,eng Premier League,18,2006,20.8,6,0,0,30,51,2,28,7,21,,,0,Matches
724,Diego,es ESP,"FW,MF",Leganés,es La Liga,24,2000,13.3,2,0,0,22,23,7,5,3,1,,,0,Matches
725,Justin Diehl,de GER,MF,Stuttgart,de Bundesliga,19,2004,1.2,0,0,0,2,0,0,10,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Bamba Dieng,sn SEN,FW,Angers,fr Ligue 1,24,2000,5.9,1,0,0,9,13,4,5,0,1,,,0,Matches
727,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,30,1994,16.3,1,0,0,16,4,1,2,14,12,,,0,Matches
728,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,31,1993,26.1,4,0,0,21,16,7,140,22,36,,,0,Matches
729,Kembo Diliwidi,fr FRA,FW,Lens,fr Ligue 1,18,2006,0,0,0,0,1,0,0,1,0,0,,,0,Matches
730,Federico Dimarco,it ITA,MF,Inter,it Serie A,26,1997,24.2,3,0,0,19,11,8,192,14,15,,,0,Matches
731,Stole Dimitrievski,mk MKD,GK,Valencia,es La Liga,30,1993,4,1,0,0,0,0,0,0,0,0,,,0,Matches
732,Junior Dina Ebimbe,cm CMR,MF,Eintracht Frankfurt,de Bundesliga,23,2000,3.3,0,0,0,10,4,1,8,7,2,,,0,Matches
733,Eren Dinkçi,de GER,MF,Freiburg,de Bundesliga,22,2001,13.3,1,0,0,9,6,1,16,7,14,,,0,Matches
734,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,23,2001,21.6,6,0,0,24,19,0,1,31,19,,,1,Matches
735,Yan Diomandé,ci CIV,MF,Leganés,es La Liga,17,2006,6.1,1,0,0,8,16,2,12,8,9,,,0,Matches
736,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,31,1992,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
737,Issa Diop,ma MAR,DF,Fulham,eng Premier League,27,1997,14.9,2,0,0,10,4,0,1,9,12,,,1,Matches
738,Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,19,2005,0,0,0,0,0,0,0,0,0,0,,,0,Matches
739,Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,24,2000,11.8,3,0,0,17,19,3,32,18,18,,,0,Matches
740,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,21,2003,24.7,2,0,0,43,21,2,28,14,29,,,0,Matches
741,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,24,1999,34,1,0,0,0,3,0,0,0,2,,,0,Matches
742,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,26,1997,7.4,1,0,0,18,11,0,1,11,8,,,0,Matches
743,Axel Disasi,fr FRA,DF,Aston Villa,eng Premier League,26,1998,5.4,2,0,0,3,2,2,1,4,5,,,0,Matches
744,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,26,1998,4,1,0,0,2,0,0,0,2,4,,,0,Matches
745,Roman Dixon,eng ENG,DF,Everton,eng Premier League,19,2004,1,0,0,0,0,0,0,0,1,5,,,0,Matches
746,Álvaro djaló,gw GNB,"MF,FW",Athletic Club,es La Liga,24,1999,7.3,2,0,0,18,14,5,14,2,5,,,0,Matches
747,Djené,tg TOG,"DF,MF",Getafe,es La Liga,32,1991,28.3,10,1,0,40,26,1,32,21,13,,,0,Matches
748,Nasser Djiga,bf BFA,DF,Wolves,eng Premier League,21,2002,0.7,0,0,0,0,1,0,0,2,0,,,0,Matches
749,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,31,1993,29.3,6,0,0,23,21,0,11,41,34,,,1,Matches
750,Marko Dmitrović,rs SRB,GK,Leganés,es La Liga,32,1992,32,0,0,0,1,6,0,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Ritsu Doan,jp JPN,MF,Freiburg,de Bundesliga,26,1998,31.8,2,0,0,27,56,8,80,14,43,,,0,Matches
752,Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,25,1998,34.6,8,0,0,23,62,3,143,36,29,,,0,Matches
753,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,26,1998,34,4,0,0,36,14,2,10,44,23,,,0,Matches
754,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,32,1992,23.4,6,0,0,18,11,2,22,22,21,,,1,Matches
755,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,22,2002,16.8,1,0,0,10,33,5,59,3,23,,,0,Matches
756,Marc Domenech,es ESP,"FW,MF",Mallorca,es La Liga,18,2006,3.4,0,0,0,5,1,0,4,0,4,,,0,Matches
757,Álex Domínguez,es ESP,GK,Toulouse,fr Ligue 1,26,1998,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
758,Benjamín Domínguez,ar ARG,MF,Bologna,it Serie A,20,2003,14.2,0,0,0,10,31,4,11,4,8,,,0,Matches
759,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,23,2001,13.1,1,0,0,8,10,0,0,12,12,,,1,Matches
760,Israel Domínguez,es ESP,MF,Sevilla,es La Liga,21,2003,0.2,0,0,0,0,1,1,0,0,0,,,0,Matches
761,Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,26,1998,21.8,9,0,0,33,18,1,8,28,48,,,0,Matches
762,Sergi Dominguez,es ESP,DF,Barcelona,es La Liga,19,2005,1.9,1,0,0,2,0,0,0,4,1,,,0,Matches
763,Gianluigi Donnarumma,it ITA,GK,Paris Saint-Germain,fr Ligue 1,25,1999,23.2,2,0,0,0,3,0,0,0,1,,,0,Matches
764,Patrick Dorgu,dk DEN,MF,Manchester Utd,eng Premier League,19,2004,9.4,3,1,0,17,28,3,37,3,23,,,0,Matches
765,Patrick Dorgu,dk DEN,"MF,DF",Lecce,it Serie A,19,2004,20.4,2,1,0,24,55,4,40,18,29,,,1,Matches
766,Alfie Dorrington,eng ENG,DF,Tottenham Hotspur,eng Premier League,19,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
767,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,26,1998,0.4,0,0,0,0,2,0,1,0,0,,,0,Matches
768,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,26,1998,14.8,5,1,0,15,20,0,36,16,18,,,0,Matches
769,Alberto Dossena,it ITA,DF,Como,it Serie A,25,1998,20.3,1,1,0,22,16,0,1,22,20,,,0,Matches
770,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,31,1993,28.5,5,1,1,49,5,10,23,11,28,,,0,Matches
771,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,24,2000,5,1,0,0,7,7,0,1,11,9,,,0,Matches
772,Sékou Doucoure,fr FRA,DF,Nantes,fr Ligue 1,19,2005,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
773,Désiré Doué,fr FRA,"MF,FW",Paris Saint-Germain,fr Ligue 1,19,2005,19.2,1,0,0,28,44,1,78,13,31,,,0,Matches
774,Guela Doué,ci CIV,"DF,MF",Strasbourg,fr Ligue 1,21,2002,30.2,7,0,0,41,19,0,46,33,42,,,0,Matches
775,Douglas,br BRA,MF,Nantes,fr Ligue 1,27,1997,25.6,8,0,0,42,36,0,11,32,39,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
776,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,21,2003,29.3,7,0,0,30,17,0,1,22,23,,,1,Matches
777,Issa Doumbia,it ITA,MF,Venezia,it Serie A,20,2003,10.4,0,0,0,18,12,0,10,9,8,,,0,Matches
778,Kamory Doumbia,ml MLI,"MF,FW",Brest,fr Ligue 1,21,2003,14.7,1,0,0,17,22,1,48,27,30,,,0,Matches
779,Amidou Doumbouya,fr FRA,MF,Nice,fr Ligue 1,16,2007,0.5,0,0,0,0,0,0,2,1,1,,,0,Matches
780,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,24,1999,6.4,1,0,0,13,17,1,2,1,2,,,0,Matches
781,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,24,1999,7.8,2,0,0,10,27,9,1,3,4,,,0,Matches
782,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,27,1997,26.9,0,0,0,30,16,22,1,2,1,,,0,Matches
783,Flynn Downes,eng ENG,MF,Southampton,eng Premier League,25,1999,23.9,12,0,0,50,39,0,4,31,27,,,0,Matches
784,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,22,2001,5.4,1,0,0,5,5,0,15,5,7,,,0,Matches
785,Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,eng Premier League,22,2002,13.9,1,0,0,6,10,0,1,13,6,,,0,Matches
786,Patrick Drewes,de GER,GK,Bochum,de Bundesliga,31,1993,21,2,0,0,1,3,0,0,0,0,,,0,Matches
787,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,19,2005,4,2,0,0,8,2,0,1,0,8,,,0,Matches
788,Domingos Duarte,pt POR,DF,Getafe,es La Liga,29,1995,20.7,4,2,1,24,13,0,0,17,15,,,0,Matches
789,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,35,1989,10,0,0,0,0,1,0,0,0,0,,,0,Matches
790,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,30,1994,26.9,3,0,0,6,17,14,169,7,6,,,0,Matches
791,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,29,1994,26.6,12,1,1,51,57,0,89,28,27,,,0,Matches
792,Duk,cv CPV,MF,Leganés,es La Liga,24,2000,2,1,0,0,5,13,0,8,1,4,,,0,Matches
793,Denzel Dumfries,nl NED,MF,Inter,it Serie A,28,1996,21.7,4,0,0,53,18,6,56,7,19,,,0,Matches
794,Alfred Duncan,gh GHA,MF,Venezia,it Serie A,31,1993,10.6,2,0,0,22,11,0,17,7,9,,,0,Matches
795,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,32,1991,23.1,5,0,0,7,11,2,5,12,11,,,1,Matches
