Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
177,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32,1991,32,32,"2,880",32,29,0.91,105,79,75.2,14,13,5,12,37.5,6,3,1,2,25,Matches
178,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,26,1997,1,0,5,0.1,0,0,0,0,,0,0,0,1,,0,0,0,0,,Matches
179,Yann Sommer,ch SUI,GK,Inter,it Serie A,34,1988,34,34,"3,060",34,19,0.56,95,79,82.1,27,6,1,17,50,4,2,1,1,33.3,Matches
180,David Soria,es ESP,GK,Getafe,es La Liga,30,1993,38,38,"3,413",37.9,52,1.37,168,122,72,10,13,15,10,26.3,7,5,1,1,16.7,Matches
181,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21,2002,7,5,548,6.1,16,2.63,28,16,57.1,0,1,4,0,0,4,4,0,0,0,Matches
182,Marco Sportiello,it ITA,GK,Milan,it Serie A,31,1992,7,7,630,7,11,1.57,33,23,69.7,3,3,1,1,14.3,1,1,0,0,0,Matches
183,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32,1990,17,17,"1,530",17,34,2,74,43,58.1,5,4,8,2,11.8,3,3,0,0,0,Matches
184,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28,1995,2,1,135,1.5,2,1.33,8,6,75,0,0,1,0,0,0,0,0,0,,Matches
185,Mile Svilar,rs SRB,GK,Roma,it Serie A,23,1999,15,15,"1,350",15,19,1.27,77,59,76.6,7,4,4,5,33.3,2,1,1,0,50,Matches
186,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33,1990,35,35,"3,150",35,30,0.86,108,81,74.1,17,13,5,14,40,3,2,1,0,33.3,Matches
187,Arnau Tenas,es ESP,GK,Paris Saint-Germain,fr Ligue 1,22,2001,6,5,529,5.9,7,1.19,26,19,73.1,2,2,1,1,20,0,0,0,0,,Matches
188,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31,1992,28,28,"2,520",28,27,0.96,100,75,75,20,5,3,12,42.9,2,2,0,0,0,Matches
189,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33,33,"2,970",33,35,1.06,119,91,75.6,15,8,10,8,24.2,7,6,1,0,14.3,Matches
190,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28,28,"2,520",28,62,2.21,163,106,65,3,5,20,2,7.1,5,5,0,0,0,Matches
191,Kevin Trapp,de GER,GK,Eintracht Frankfurt,de Bundesliga,33,1990,32,32,"2,880",32,48,1.5,124,87,68.5,10,13,9,7,21.9,11,9,2,0,18.2,Matches
192,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24,1999,4,4,360,4,5,1.25,17,13,76.5,2,0,2,1,25,1,1,0,0,0,Matches
193,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,31,31,"2,745",30.5,58,1.9,149,97,64.4,6,9,16,4,12.9,7,5,1,1,16.7,Matches
194,Matt Turner,us USA,GK,Nottingham Forest,eng Premier League,29,1994,17,17,"1,530",17,28,1.65,81,55,67.9,4,5,8,2,11.8,2,2,0,0,0,Matches
195,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11,11,990,11,12,1.09,30,19,63.3,7,2,2,4,36.4,1,1,0,0,0,Matches
196,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26,1997,37,37,"3,263",36.3,44,1.21,147,109,72.8,10,10,17,8,21.6,8,4,3,1,42.9,Matches
197,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,20,2002,21,21,"1,890",21,28,1.33,90,65,72.2,7,8,6,4,19,3,3,0,0,0,Matches
198,Guglielmo Vicario,it ITA,GK,Tottenham Hotspur,eng Premier League,26,1996,38,38,"3,420",38,61,1.61,164,110,67.1,20,6,12,6,15.8,7,7,0,0,0,Matches
199,Fran Vieites,es ESP,GK,Real Betis,es La Liga,24,1999,4,3,315,3.5,4,1.14,18,14,77.8,1,2,0,1,33.3,0,0,0,0,,Matches
200,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,26,1997,12,12,"1,014",11.3,18,1.6,42,27,61.9,2,4,6,0,0,3,2,1,0,33.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
201,Odysseas Vlachodimos,gr GRE,GK,Nottingham Forest,eng Premier League,29,1994,5,5,450,5,12,2.4,21,10,47.6,1,0,4,1,20,1,1,0,0,0,Matches
202,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,28,1994,30,30,"2,700",30,48,1.6,127,82,64.6,7,12,11,7,23.3,4,3,0,1,0,Matches
203,Michael Zetterer,de GER,GK,Werder Bremen,de Bundesliga,28,1995,27,27,"2,430",27,37,1.37,126,93,73.8,9,9,9,5,18.5,4,4,0,0,0,Matches
