Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
657,Fabio Depaoli,it ITA,"MF,DF",Chievo,it Serie A,19,1997,6,5,446,5,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
658,Quentin Depehi,fr FRA,FW,Toulouse,fr Ligue 1,19,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
659,Mathieu Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,24,1991,19,14,"1,125",12.5,0,1,1,0,0,0,5,0,0,0.08,0.08,0,0.08,Matches
660,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,23,1992,8,7,662,7.4,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
661,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,29,1987,18,16,"1,185",13.2,2,0,2,2,0,0,4,1,0.15,0,0.15,0.15,0.15,Matches
662,Mattia Destro,it ITA,FW,Bologna,it Serie A,25,1991,30,28,"2,467",27.4,11,0,11,11,0,1,4,0,0.4,0,0.4,0.4,0.4,Matches
663,Gerard Deulofeu,es ESP,"FW,MF",Everton,eng Premier League,22,1994,11,4,460,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
664,Gerard Deulofeu,es ESP,"FW,MF",Milan,it Serie A,22,1994,17,16,"1,459",16.2,4,3,7,4,0,0,4,0,0.25,0.19,0.43,0.25,0.43,Matches
665,Deyverson,br BRA,FW,Alavés,es La Liga,25,1991,32,29,"2,580",28.7,7,1,8,7,0,0,14,0,0.24,0.03,0.28,0.24,0.28,Matches
666,Federico Di Francesco,it ITA,"FW,MF",Bologna,it Serie A,22,1994,24,11,"1,088",12.1,4,3,7,4,0,0,3,1,0.33,0.25,0.58,0.33,0.58,Matches
667,Davide Di Gennaro,it ITA,"MF,FW",Cagliari,it Serie A,28,1988,20,17,"1,434",15.9,2,5,7,2,0,0,6,1,0.13,0.31,0.44,0.13,0.44,Matches
668,Ángel Di María,ar ARG,FW,Paris Saint-Germain,fr Ligue 1,28,1988,29,24,"2,036",22.6,6,7,13,6,0,0,1,1,0.27,0.31,0.57,0.27,0.57,Matches
669,Nunzio Di Roberto,it ITA,FW,Crotone,it Serie A,30,1985,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
670,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,27,1989,12,3,323,3.6,0,2,2,0,0,0,2,0,0,0.56,0.56,0,0.56,Matches
671,Issiar Dia,sn SEN,FW,Nancy,fr Ligue 1,29,1987,31,22,"2,000",22.2,8,3,11,7,1,1,3,0,0.36,0.14,0.5,0.32,0.45,Matches
672,Cheick Diabaté,ml MLI,FW,Metz,fr Ligue 1,28,1988,14,12,"1,055",11.7,8,1,9,5,3,3,2,0,0.68,0.09,0.77,0.43,0.51,Matches
673,Abou Diaby,fr FRA,MF,Marseille,fr Ligue 1,30,1986,2,2,128,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
674,Fallou Diagne,sn SEN,DF,Werder Bremen,de Bundesliga,26,1989,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
675,Fallou Diagne,sn SEN,MF,Metz,fr Ligue 1,26,1989,12,12,999,11.1,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Modou Diagne,sn SEN,DF,Nancy,fr Ligue 1,22,1994,22,21,"1,846",20.5,1,0,1,1,0,0,1,1,0.05,0,0.05,0.05,0.05,Matches
677,Adama Diakhaby,fr FRA,MF,Rennes,fr Ligue 1,20,1996,25,3,728,8.1,4,0,4,3,1,1,2,0,0.49,0,0.49,0.37,0.37,Matches
678,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,19,1996,22,22,"1,929",21.4,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
679,Abdou Diallo,sn SEN,DF,Monaco,fr Ligue 1,20,1996,5,4,388,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
680,Habib Diallo,sn SEN,"FW,MF",Metz,fr Ligue 1,21,1995,19,7,832,9.2,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
681,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,30,1986,26,22,"1,744",19.4,5,1,6,5,0,0,9,1,0.26,0.05,0.31,0.26,0.31,Matches
682,Sadio Diallo,gn GUI,"MF,FW",Bastia,fr Ligue 1,25,1990,28,20,"1,417",15.7,3,3,6,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches
683,Alessandro Diamanti,it ITA,"FW,MF",Palermo,it Serie A,33,1983,31,18,"1,698",18.9,1,5,6,1,0,0,8,1,0.05,0.27,0.32,0.05,0.32,Matches
684,Alou Diarra,fr FRA,MF,Nancy,fr Ligue 1,35,1981,18,16,"1,291",14.3,2,0,2,2,0,0,7,0,0.14,0,0.14,0.14,0.14,Matches
685,Lassana Diarra,fr FRA,MF,Marseille,fr Ligue 1,31,1985,11,8,729,8.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
686,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,19,1997,18,10,"1,046",11.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
687,Marcelo Díaz,cl CHI,MF,Celta Vigo,es La Liga,29,1986,26,17,"1,648",18.3,1,2,3,1,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches
688,Víctor Díaz,es ESP,DF,Leganés,es La Liga,28,1988,23,20,"1,810",20.1,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
689,Daniel Didavi,de GER,MF,Wolfsburg,de Bundesliga,26,1990,18,11,986,11,4,2,6,4,0,0,0,0,0.37,0.18,0.55,0.37,0.55,Matches
690,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,20,1995,32,32,"2,880",32,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
691,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,33,1983,28,26,"2,139",23.8,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
692,Famara Diedhiou,sn SEN,FW,Angers,fr Ligue 1,23,1992,31,28,"2,270",25.2,8,1,9,7,1,2,6,0,0.32,0.04,0.36,0.28,0.32,Matches
693,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,26,1989,24,21,"1,780",19.8,0,1,1,0,0,0,7,1,0,0.05,0.05,0,0.05,Matches
694,Eric Dier,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,22,1994,36,34,"3,043",33.8,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches
695,Didier Digard,fr FRA,MF,Osasuna,es La Liga,30,1986,3,3,192,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
696,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,23,1993,17,14,"1,171",13,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
697,Kevin Diks,id IDN,DF,Fiorentina,it Serie A,19,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
698,Federico Dimarco,it ITA,DF,Empoli,it Serie A,18,1997,12,6,649,7.2,0,1,1,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
699,Adama Diomande,no NOR,"FW,MF",Hull City,eng Premier League,26,1990,22,13,"1,171",13,2,0,2,2,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
700,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,23,1992,12,7,792,8.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Lois Diony,fr FRA,FW,Dijon,fr Ligue 1,23,1992,35,31,"2,807",31.2,11,7,18,11,0,0,2,1,0.35,0.22,0.58,0.35,0.58,Matches
702,Issa Diop,ma MAR,DF,Toulouse,fr Ligue 1,19,1997,30,30,"2,700",30,2,1,3,2,0,0,9,0,0.07,0.03,0.1,0.07,0.1,Matches
703,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,30,1986,18,9,906,10.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
704,Assane Dioussé,sn SEN,MF,Empoli,it Serie A,18,1997,33,26,"2,408",26.8,0,0,0,0,0,0,13,0,0,0,0,0,0,Matches
705,Nabil Dirar,ma MAR,"MF,DF",Monaco,fr Ligue 1,30,1986,18,8,876,9.7,1,3,4,1,0,0,2,0,0.1,0.31,0.41,0.1,0.41,Matches
706,Koffi Djidji,ci CIV,"DF,MF",Nantes,fr Ligue 1,23,1992,28,28,"2,491",27.7,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
707,Alexander Djiku,gh GHA,DF,Bastia,fr Ligue 1,21,1994,23,21,"1,850",20.6,1,0,1,1,0,0,2,2,0.05,0,0.05,0.05,0.05,Matches
708,Papy Djilobodji,sn SEN,DF,Sunderland,eng Premier League,27,1988,18,17,"1,578",17.5,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
709,Johan Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,29,1987,14,12,"1,144",12.7,0,0,0,0,0,1,6,0,0,0,0,0,0,Matches
710,Dodô,br BRA,DF,Sampdoria,it Serie A,24,1992,7,4,409,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
711,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,23,1993,12,5,448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
712,Jaume Doménech,es ESP,GK,Valencia,es La Liga,25,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
713,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,26,1990,32,31,"2,802",31.1,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
714,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,25,1991,34,24,"2,297",25.5,3,2,5,3,0,0,4,0,0.12,0.08,0.2,0.12,0.2,Matches
715,Anastasios Donis,gr GRE,"FW,MF",Nice,fr Ligue 1,19,1996,18,3,455,5.1,5,1,6,5,0,0,1,0,0.99,0.2,1.19,0.99,1.19,Matches
716,Ryan Donk,sr SUR,"MF,DF",Real Betis,es La Liga,30,1986,16,9,859,9.5,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
717,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,17,1999,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
718,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,20,1996,13,10,885,9.8,0,2,2,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
719,Férébory Doré,cg CGO,FW,Angers,fr Ligue 1,27,1989,9,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
720,Dória,br BRA,DF,Marseille,fr Ligue 1,21,1994,23,14,"1,372",15.2,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
721,Jonathan dos Santos,mx MEX,MF,Villarreal,es La Liga,26,1990,34,22,"2,214",24.6,2,3,5,2,0,0,4,0,0.08,0.12,0.2,0.08,0.2,Matches
722,Mauro dos Santos,ar ARG,DF,Eibar,es La Liga,27,1989,11,8,763,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
723,Bas Dost,nl NED,FW,Wolfsburg,de Bundesliga,27,1989,1,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,23,1993,20,14,"1,361",15.1,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
725,Douglas,br BRA,"DF,MF",Sporting Gijón,es La Liga,25,1990,21,20,"1,717",19.1,3,0,3,3,0,0,6,0,0.16,0,0.16,0.16,0.16,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Cheick Doukouré,ci CIV,MF,Metz,fr Ligue 1,23,1992,29,27,"2,256",25.1,0,1,1,0,0,0,8,2,0,0.04,0.04,0,0.04,Matches
727,Tongo Doumbia,ml MLI,MF,Toulouse,fr Ligue 1,26,1989,10,5,476,5.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
728,Stewart Downing,eng ENG,"MF,FW",Middlesbrough,eng Premier League,32,1984,30,24,"2,214",24.6,1,3,4,1,0,0,1,0,0.04,0.12,0.16,0.04,0.16,Matches
729,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,25,1991,19,15,"1,259",14,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
730,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,18,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
731,Boukary Dramé,sn SEN,"MF,DF",Atalanta,it Serie A,31,1985,10,8,636,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
732,Julian Draxler,de GER,"MF,FW",Wolfsburg,de Bundesliga,22,1993,13,12,"1,050",11.7,0,2,2,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
733,Julian Draxler,de GER,FW,Paris Saint-Germain,fr Ligue 1,22,1993,17,12,"1,012",11.2,4,1,5,4,0,0,2,0,0.36,0.09,0.44,0.36,0.44,Matches
734,Matthieu Dreyer,fr FRA,GK,Caen,fr Ligue 1,27,1989,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
735,Danny Drinkwater,eng ENG,MF,Leicester City,eng Premier League,26,1990,29,27,"2,466",27.4,1,2,3,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,Matches
736,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,23,1992,12,2,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
737,Jaroslav Drobný,cz CZE,GK,Werder Bremen,de Bundesliga,36,1979,10,10,849,9.4,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
738,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,27,1989,15,13,"1,124",12.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
739,Rubén Duarte,es ESP,DF,Espanyol,es La Liga,20,1995,3,1,102,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
740,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,21,1994,36,35,"3,133",34.8,0,6,6,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
741,Duda,pt POR,MF,Málaga,es La Liga,36,1980,16,2,389,4.3,1,2,3,1,0,0,3,0,0.23,0.46,0.69,0.23,0.69,Matches
742,Ondrej Duda,sk SVK,"FW,MF",Hertha BSC,de Bundesliga,21,1994,3,0,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
743,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,23,1993,21,14,"1,334",14.8,1,1,2,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,Matches
744,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,23,1993,16,16,"1,440",16,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
745,Erik Durm,de GER,"MF,DF",Dortmund,de Bundesliga,24,1992,13,10,976,10.8,0,2,2,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
746,Jimmy Durmaz,se SWE,MF,Toulouse,fr Ligue 1,27,1989,27,17,"1,520",16.9,2,1,3,2,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matches
747,Riza Durmisi,dk DEN,DF,Real Betis,es La Liga,22,1994,27,27,"2,385",26.5,1,4,5,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches
748,Noë Dussenne,be BEL,DF,Crotone,it Serie A,24,1992,8,4,465,5.2,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
749,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,22,1993,31,26,"2,140",23.8,11,7,18,8,3,3,2,0,0.46,0.29,0.76,0.34,0.63,Matches
750,Nathan Dyer,eng ENG,"MF,FW",Swansea City,eng Premier League,28,1987,8,3,214,2.4,0,1,1,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
751,Edin Džeko,ba BIH,FW,Roma,it Serie A,30,1986,37,33,"3,048",33.9,29,9,38,28,1,3,4,0,0.86,0.27,1.12,0.83,1.09,Matches
752,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,30,1986,31,29,"2,583",28.7,8,3,11,8,0,0,10,1,0.28,0.1,0.38,0.28,0.38,Matches
753,Elderson Echiéjilé,ng NGA,DF,Sporting Gijón,es La Liga,28,1988,3,2,198,2.2,1,0,1,1,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches
754,Edenílson,br BRA,"MF,FW",Genoa,it Serie A,26,1989,16,9,904,10,0,3,3,0,0,0,4,1,0,0.3,0.3,0,0.3,Matches
755,Éder,pt POR,FW,Lille,fr Ligue 1,28,1987,31,28,"2,470",27.4,6,5,11,5,1,2,3,0,0.22,0.18,0.4,0.18,0.36,Matches
756,Éder,it ITA,"FW,MF",Inter,it Serie A,29,1986,33,13,"1,482",16.5,8,4,12,8,0,0,3,0,0.49,0.24,0.73,0.49,0.73,Matches
757,Odsonne Édouard,fr FRA,"FW,MF",Toulouse,fr Ligue 1,18,1998,16,4,572,6.4,1,0,1,1,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
758,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,19,1996,15,8,891,9.9,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
759,Ovie Ejaria,eng ENG,MF,Liverpool,eng Premier League,18,1997,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
760,Albin Ekdal,se SWE,"MF,DF",Hamburger SV,de Bundesliga,27,1989,21,13,"1,247",13.9,1,1,2,1,0,0,4,1,0.07,0.07,0.14,0.07,0.14,Matches
761,Omar Elabdellaoui,no NOR,"DF,MF",Hull City,eng Premier League,24,1991,8,7,615,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
762,Andrew Eleftheriou,eng ENG,DF,Watford,eng Premier League,18,1997,1,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
763,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,eng Premier League,28,1987,33,28,"2,524",28,0,2,2,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
764,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,24,1992,14,8,694,7.7,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches
765,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,22,1994,9,4,462,5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
766,Gorka Elustondo,es ESP,DF,Athletic Club,es La Liga,29,1987,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
767,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,19,1996,25,23,"2,106",23.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
768,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,22,1993,10,8,789,8.8,1,0,1,1,0,0,4,0,0.11,0,0.11,0.11,0.11,Matches
769,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,19,1997,7,4,341,3.8,2,0,2,2,0,0,0,0,0.53,0,0.53,0.53,0.53,Matches
770,Youssef En-Nesyri,ma MAR,FW,Málaga,es La Liga,19,1997,13,0,336,3.7,1,1,2,1,0,0,2,0,0.27,0.27,0.54,0.27,0.54,Matches
771,Sergi Enrich,es ESP,FW,Eibar,es La Liga,26,1990,38,31,"2,827",31.4,11,7,18,11,0,0,4,0,0.35,0.22,0.57,0.35,0.57,Matches
772,Juanan Entrena,es ESP,MF,Granada,es La Liga,20,1996,3,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
773,Vincent Enyeama,ng NGA,GK,Lille,fr Ligue 1,33,1982,32,32,"2,854",31.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
774,Mirko Eramo,it ITA,MF,Sampdoria,it Serie A,27,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
775,Kermit Erasmus,za RSA,FW,Rennes,fr Ligue 1,26,1990,8,1,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Javier Eraso,es ESP,MF,Athletic Club,es La Liga,26,1990,7,4,379,4.2,0,1,1,0,0,0,2,0,0,0.24,0.24,0,0.24,Matches
777,Mevlüt Erdinç,tr TUR,FW,Metz,fr Ligue 1,29,1987,24,15,"1,405",15.6,6,1,7,3,3,4,1,0,0.38,0.06,0.45,0.19,0.26,Matches
778,Christian Eriksen,dk DEN,MF,Tottenham Hotspur,eng Premier League,24,1992,36,36,"3,157",35.1,8,15,23,8,0,0,0,0,0.23,0.43,0.66,0.23,0.66,Matches
779,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,23,1993,30,24,"2,016",22.4,2,1,3,2,0,0,9,1,0.09,0.04,0.13,0.09,0.13,Matches
780,Sergio Escudero,es ESP,"DF,MF",Sevilla,es La Liga,26,1989,26,25,"2,282",25.4,0,3,3,0,0,0,7,0,0,0.12,0.12,0,0.12,Matches
781,Bernardo Espinosa,co COL,DF,Middlesbrough,eng Premier League,27,1989,11,10,975,10.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
782,Cristian Espinoza,ar ARG,MF,Alavés,es La Liga,21,1995,6,1,163,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
783,Michael Esser,de GER,GK,Darmstadt 98,de Bundesliga,28,1987,28,28,"2,484",27.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
784,Alexander Esswein,de GER,MF,Hertha BSC,de Bundesliga,26,1990,29,15,"1,322",14.7,2,2,4,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27,Matches
785,Pervis Estupiñán,ec ECU,DF,Granada,es La Liga,18,1998,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
786,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,29,1987,32,28,"2,399",26.7,1,5,6,1,0,0,9,0,0.04,0.19,0.23,0.04,0.23,Matches
787,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,28,1987,10,7,713,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
788,Lucas Evangelista,br BRA,MF,Udinese,it Serie A,21,1995,6,2,207,2.3,0,1,1,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
789,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,28,1988,31,30,"2,637",29.3,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
790,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,35,1981,11,11,868,9.6,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
791,Patrice Evra,fr FRA,"DF,MF",Juventus,it Serie A,35,1981,6,3,252,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
792,Ewandro,br BRA,"FW,MF",Udinese,it Serie A,20,1996,5,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
793,Edu Expósito,es ESP,MF,Dep La Coruña,es La Liga,19,1996,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
794,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,20,1996,2,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
795,Valentin Eysseric,fr FRA,"FW,MF",Nice,fr Ligue 1,24,1992,29,23,"2,076",23.1,4,7,11,4,0,0,4,0,0.17,0.3,0.48,0.17,0.48,Matches
796,Marco Fabián,mx MEX,"MF,FW",Eintracht Frankfurt,de Bundesliga,27,1989,24,23,"2,054",22.8,7,4,11,6,1,2,10,0,0.31,0.18,0.48,0.26,0.44,Matches
797,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,31,1985,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
798,Fabinho,br BRA,MF,Monaco,fr Ligue 1,22,1993,37,33,"3,073",34.1,9,1,10,2,7,7,8,0,0.26,0.03,0.29,0.06,0.09,Matches
799,Fábio,br BRA,DF,Middlesbrough,eng Premier League,26,1990,24,21,"1,847",20.5,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
800,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,29,1987,29,13,"1,339",14.9,5,12,17,5,0,0,8,0,0.34,0.81,1.14,0.34,1.14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
801,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,27,1988,34,34,"3,060",34,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
802,Fayçal Fajr,ma MAR,MF,Dep La Coruña,es La Liga,27,1988,24,14,"1,207",13.4,0,2,2,0,0,1,3,1,0,0.15,0.15,0,0.15,Matches
803,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,30,1986,29,22,"1,927",21.4,21,4,25,17,4,4,2,0,0.98,0.19,1.17,0.79,0.98,Matches
804,Diego Falcinelli,it ITA,FW,Crotone,it Serie A,25,1991,35,35,"3,124",34.7,13,2,15,11,2,2,7,0,0.37,0.06,0.43,0.32,0.37,Matches
805,Diego Falcinelli,it ITA,"FW,MF",Sassuolo,it Serie A,25,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
806,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,24,1992,35,35,"3,089",34.3,3,1,4,3,0,0,7,0,0.09,0.03,0.12,0.09,0.12,Matches
807,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,26,1990,35,31,"2,516",28,12,8,20,10,2,2,2,0,0.43,0.29,0.72,0.36,0.64,Matches
808,Rod Fanni,fr FRA,DF,Marseille,fr Ligue 1,34,1981,28,27,"2,396",26.6,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
809,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,23,1993,9,1,347,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
810,Davide Faraoni,it ITA,DF,Udinese,it Serie A,24,1991,5,4,329,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
811,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,26,1990,20,12,"1,166",13,7,2,9,5,2,2,4,0,0.54,0.15,0.69,0.39,0.54,Matches
