Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
717,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,26,20,"1,751",19.5,1,2,3,1,0,0,0,0,0.05,0.1,0.15,0.05,0.15,Matches
718,Bas Dost,nl NED,FW,Eintracht Frankfurt,de Bundesliga,30,1989,24,16,"1,475",16.4,8,2,10,8,0,0,2,0,0.49,0.12,0.61,0.49,0.61,Matches
719,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,26,1993,37,36,"3,156",35.1,4,2,6,4,0,0,9,0,0.11,0.06,0.17,0.11,0.17,Matches
720,Mamadou Doucouré,fr FRA,DF,Gladbach,de Bundesliga,21,1998,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
721,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,24,1994,26,22,"1,718",19.1,2,1,3,1,1,1,8,1,0.1,0.05,0.16,0.05,0.1,Matches
722,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5,5,450,5,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
723,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Tommy Doyle,eng ENG,MF,Manchester City,eng Premier League,17,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
725,Mohamed Dräger,tn TUN,"DF,MF",Paderborn 07,de Bundesliga,23,1996,18,16,"1,455",16.2,1,3,4,1,0,0,2,0,0.06,0.19,0.25,0.06,0.25,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,15,10,"1,029",11.4,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
727,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31,31,"2,790",31,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
728,Julian Draxler,de GER,MF,Paris Saint-Germain,fr Ligue 1,25,1993,11,7,686,7.6,0,4,4,0,0,0,5,0,0,0.52,0.52,0,0.52,Matches
729,Dominick Drexler,de GER,MF,Köln,de Bundesliga,29,1990,27,18,"1,587",17.6,3,4,7,3,0,0,5,0,0.17,0.23,0.4,0.17,0.4,Matches
730,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,4,4,259,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
731,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
732,Josip Drmić,ch SUI,FW,Norwich City,eng Premier League,26,1992,21,5,647,7.2,1,0,1,1,0,0,0,1,0.14,0,0.14,0.14,0.14,Matches
733,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,36,34,"3,087",34.3,3,1,4,3,0,0,7,0,0.09,0.03,0.12,0.09,0.12,Matches
734,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,6,4,405,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
735,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,8,5,485,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
736,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,31,30,"2,663",29.6,0,1,1,0,0,0,11,0,0,0.03,0.03,0,0.03,Matches
737,Edgaras Dubickas,lt LTU,MF,Lecce,it Serie A,21,1998,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
738,Leo Dubois,fr FRA,"DF,MF",Lyon,fr Ligue 1,24,1994,16,15,"1,346",15,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
739,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,30,1989,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,10,9,724,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
741,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,24,1994,7,6,447,5,0,1,1,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
742,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,19,12,"1,238",13.8,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
743,Haris Duljević,ba BIH,"FW,MF",Nîmes,fr Ligue 1,25,1993,14,5,520,5.8,0,3,3,0,0,0,0,0,0,0.52,0.52,0,0.52,Matches
744,Paul Dummett,wls WAL,DF,Newcastle United,eng Premier League,27,1991,16,14,"1,228",13.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
745,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,13,10,887,9.9,1,1,2,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
746,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,13,10,843,9.4,1,5,6,1,0,0,3,0,0.11,0.53,0.64,0.11,0.64,Matches
747,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,36,36,"3,230",35.9,3,3,6,3,0,0,9,0,0.08,0.08,0.17,0.08,0.17,Matches
748,Erik Durm,de GER,"MF,DF",Eintracht Frankfurt,de Bundesliga,27,1992,9,6,511,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
749,Riza Durmisi,dk DEN,MF,Nice,fr Ligue 1,25,1994,4,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
750,Hugo Duro,es ESP,FW,Getafe,es La Liga,19,1999,12,4,378,4.2,1,1,2,1,0,0,3,0,0.24,0.24,0.48,0.24,0.48,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
751,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,22,1997,14,13,"1,178",13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
752,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,25,1993,33,25,"2,155",23.9,11,6,17,10,1,1,5,0,0.46,0.25,0.71,0.42,0.67,Matches
753,Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,35,31,"2,854",31.7,16,7,23,16,0,0,4,0,0.5,0.22,0.73,0.5,0.73,Matches
754,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,14,8,698,7.8,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
755,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28,28,"2,520",28,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
756,Simone Edera,it ITA,"MF,FW",Torino,it Serie A,22,1997,13,4,398,4.4,1,1,2,1,0,0,4,1,0.23,0.23,0.45,0.23,0.45,Matches
757,Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,35,35,"3,071",34.1,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
758,John Egan,ie IRL,DF,Sheffield United,eng Premier League,26,1992,36,36,"3,187",35.4,2,0,2,2,0,0,5,1,0.06,0,0.06,0.06,0.06,Matches
759,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,de Bundesliga,21,1998,14,4,510,5.7,1,0,1,1,0,0,3,1,0.18,0,0.18,0.18,0.18,Matches
760,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,22,1996,32,32,"2,855",31.7,1,3,4,1,0,0,6,0,0.03,0.09,0.13,0.03,0.13,Matches
761,Kingsley Ehizibue,nl NED,"DF,MF",Köln,de Bundesliga,24,1995,31,29,"2,329",25.9,1,1,2,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,Matches
762,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,32,27,"2,385",26.5,0,2,2,0,0,0,8,0,0,0.08,0.08,0,0.08,Matches
763,Harvey Elliott,eng ENG,"FW,MF",Liverpool,eng Premier League,16,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
764,Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,26,12,"1,134",12.6,1,1,2,1,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches
765,Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
766,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,18,11,"1,031",11.5,1,1,2,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,Matches
767,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,22,17,"1,510",16.8,0,1,1,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches
768,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,22,1996,32,30,"2,618",29.1,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
769,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,25,24,"2,121",23.6,2,0,2,2,0,0,9,1,0.08,0,0.08,0.08,0.08,Matches
770,Adri Embarba,es ESP,"MF,FW",Espanyol,es La Liga,27,1992,18,17,"1,371",15.2,2,4,6,1,1,1,4,0,0.13,0.26,0.39,0.07,0.33,Matches
771,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,22,1997,28,17,"1,550",17.2,8,5,13,8,0,1,4,0,0.46,0.29,0.75,0.46,0.75,Matches
772,Emerson,br BRA,DF,Real Betis,es La Liga,20,1999,33,32,"2,839",31.5,3,6,9,3,0,0,11,0,0.1,0.19,0.29,0.1,0.29,Matches
773,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,27,1991,6,3,292,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
774,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,13,8,855,9.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
775,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,18,15,"1,385",15.4,4,2,6,4,0,0,2,0,0.26,0.13,0.39,0.26,0.39,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,18,7,796,8.8,4,0,4,4,0,0,1,0,0.45,0,0.45,0.45,0.45,Matches
777,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,17,15,"1,447",16.1,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
778,Sergi Enrich,es ESP,FW,Eibar,es La Liga,29,1990,30,21,"1,865",20.7,1,4,5,1,0,0,6,0,0.05,0.19,0.24,0.05,0.24,Matches
779,Javier Eraso,es ESP,MF,Leganés,es La Liga,29,1990,20,11,815,9.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
780,Christian Eriksen,dk DEN,"MF,FW",Tottenham Hotspur,eng Premier League,27,1992,20,10,"1,097",12.2,2,2,4,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,Matches
781,Christian Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,17,8,703,7.8,1,2,3,1,0,0,0,0,0.13,0.26,0.38,0.13,0.38,Matches
782,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,23,18,"1,674",18.6,0,1,1,0,0,0,9,1,0,0.05,0.05,0,0.05,Matches
783,Aarón Escandell,es ESP,GK,Granada,es La Liga,23,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
784,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,11,8,773,8.6,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
785,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,26,26,"2,259",25.1,3,0,3,3,0,0,5,1,0.12,0,0.12,0.12,0.12,Matches
786,Sebastiano Esposito,it ITA,FW,Inter,it Serie A,17,2002,7,2,199,2.2,1,0,1,0,1,1,2,0,0.45,0,0.45,0,0,Matches
787,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,20,1999,3,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
788,Alexander Esswein,de GER,DF,Hertha BSC,de Bundesliga,29,1990,7,1,213,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
789,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,36,32,"2,979",33.1,1,5,6,1,0,0,8,0,0.03,0.15,0.18,0.03,0.18,Matches
790,Oghenekaro Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,10,6,572,6.4,1,0,1,1,0,0,4,0,0.16,0,0.16,0.16,0.16,Matches
791,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,11,3,394,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
792,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,17,16,"1,446",16.1,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
793,Antony Evans,eng ENG,MF,Paderborn 07,de Bundesliga,20,1998,6,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
794,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,38,38,"3,383",37.6,1,1,2,1,0,0,8,1,0.03,0.03,0.05,0.03,0.05,Matches
795,Edu Expósito,es ESP,MF,Eibar,es La Liga,22,1996,35,24,"2,316",25.7,4,1,5,3,1,2,3,0,0.16,0.04,0.19,0.12,0.16,Matches
796,Valentin Eysseric,fr FRA,"MF,FW",Hellas Verona,it Serie A,27,1992,6,3,353,3.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
797,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,27,1992,3,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
798,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,34,1985,25,25,"2,117",23.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
799,Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,28,22,"2,079",23.1,2,3,5,2,0,0,6,0,0.09,0.13,0.22,0.09,0.22,Matches
800,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,10,10,834,9.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
801,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,18,12,930,10.3,0,3,3,0,0,0,1,1,0,0.29,0.29,0,0.29,Matches
802,Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
803,Ralf Fährmann,de GER,GK,Norwich City,eng Premier League,30,1988,1,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
804,Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,10,5,403,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
805,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
806,Filippo Falco,it ITA,"FW,MF",Lecce,it Serie A,27,1992,30,24,"2,014",22.4,4,6,10,4,0,0,0,0,0.18,0.27,0.45,0.18,0.45,Matches
807,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,1,1,73,0.8,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
808,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
809,Simon Falette,gn GUI,DF,Eintracht Frankfurt,de Bundesliga,27,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
810,Iago Falque,es ESP,FW,Torino,it Serie A,29,1990,4,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
811,Iago Falque,es ESP,"MF,FW",Genoa,it Serie A,29,1990,10,6,519,5.8,2,1,3,0,2,3,0,0,0.35,0.17,0.52,0,0.17,Matches
812,Akin Famewo,eng ENG,DF,Norwich City,eng Premier League,20,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
813,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,7,0,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
814,Paolo Faragò,it ITA,"DF,MF",Cagliari,it Serie A,26,1993,21,14,"1,343",14.9,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches
815,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,27,1991,36,36,"3,228",35.9,5,3,8,5,0,0,6,0,0.14,0.08,0.22,0.14,0.22,Matches
816,Mohamed Fares,dz ALG,"MF,DF",SPAL,it Serie A,23,1996,8,5,421,4.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
817,Diego Farias,br BRA,"FW,MF",Lecce,it Serie A,29,1990,18,7,824,9.2,2,0,2,2,0,0,3,1,0.22,0,0.22,0.22,0.22,Matches
818,Ansu Fati,es ESP,"FW,MF",Barcelona,es La Liga,16,2002,24,11,"1,027",11.4,7,1,8,7,0,0,2,1,0.61,0.09,0.7,0.61,0.7,Matches
819,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,22,"1,980",22,2,3,5,2,0,0,1,0,0.09,0.14,0.23,0.09,0.23,Matches
820,Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,20,7,658,7.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
821,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,16,14,"1,213",13.5,1,0,1,1,0,0,2,1,0.07,0,0.07,0.07,0.07,Matches
822,Aleix Febas,es ESP,MF,Mallorca,es La Liga,23,1996,29,22,"1,690",18.8,0,3,3,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
823,Zouhair Feddal,ma MAR,DF,Real Betis,es La Liga,30,1989,17,16,"1,431",15.9,1,2,3,1,0,0,10,2,0.06,0.13,0.19,0.06,0.19,Matches
824,Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,13,11,786,8.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
825,Nabil Fekir,fr FRA,"MF,FW",Real Betis,es La Liga,26,1993,32,31,"2,638",29.3,7,4,11,6,1,1,10,2,0.24,0.14,0.38,0.2,0.34,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
826,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,25,23,"2,102",23.4,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
827,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,26,24,"2,024",22.5,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches
828,Lucas Felippe,br BRA,MF,Hellas Verona,it Serie A,19,2000,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
829,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,19,1999,27,21,"1,745",19.4,6,1,7,6,0,0,6,0,0.31,0.05,0.36,0.31,0.36,Matches
830,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,26,21,"1,966",21.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
831,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,28,26,"2,237",24.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
832,Zinedine Ferhat,dz ALG,"MF,FW",Nîmes,fr Ligue 1,26,1993,26,25,"2,246",25,3,4,7,3,0,0,1,0,0.12,0.16,0.28,0.12,0.28,Matches
833,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,14,14,"1,186",13.2,8,7,15,4,4,4,2,0,0.61,0.53,1.14,0.3,0.83,Matches
834,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,de Bundesliga,23,1996,24,18,"1,484",16.5,1,0,1,1,0,0,7,1,0.06,0,0.06,0.06,0.06,Matches
835,Gedson Fernandes,pt POR,MF,Tottenham Hotspur,eng Premier League,20,1999,7,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
836,Gelson Fernandes,ch SUI,MF,Eintracht Frankfurt,de Bundesliga,32,1986,11,10,775,8.6,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
837,Matheus Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,3,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
838,Aitor Fernández,es ESP,GK,Levante,es La Liga,28,1991,36,36,"3,240",36,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
839,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,32,1986,4,4,360,4,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
840,Carlos Fernández,es ESP,"MF,FW",Granada,es La Liga,23,1996,34,21,"2,201",24.5,10,3,13,9,1,1,8,0,0.41,0.12,0.53,0.37,0.49,Matches
841,Federico Fernández,ar ARG,DF,Newcastle United,eng Premier League,30,1989,32,29,"2,620",29.1,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
842,Gabriel Fernández,uy URU,FW,Celta Vigo,es La Liga,25,1994,20,5,561,6.2,1,1,2,1,0,0,5,1,0.16,0.16,0.32,0.16,0.32,Matches
843,Joaquín Fernández,es ESP,"MF,DF",Valladolid,es La Liga,23,1996,20,19,"1,659",18.4,2,0,2,2,0,0,9,0,0.11,0,0.11,0.11,0.11,Matches
844,Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,30,26,"2,397",26.6,0,1,1,0,0,0,9,2,0,0.04,0.04,0,0.04,Matches
845,Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,34,30,"2,659",29.5,2,3,5,2,0,0,13,0,0.07,0.1,0.17,0.07,0.17,Matches
846,Juan Ferney Otero,co COL,"MF,FW",Amiens,fr Ligue 1,24,1995,18,14,"1,202",13.4,1,2,3,1,0,0,0,1,0.07,0.15,0.22,0.07,0.22,Matches
847,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,12,11,"1,005",11.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
848,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,16,5,574,6.4,1,0,1,1,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
849,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,16,13,"1,150",12.8,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
850,Oliver Fink,de GER,"MF,FW",Düsseldorf,de Bundesliga,37,1982,14,8,675,7.5,0,1,1,0,0,0,2,0,0,0.13,0.13,0,0.13,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
851,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,21,10,966,10.7,3,1,4,2,1,1,1,0,0.28,0.09,0.37,0.19,0.28,Matches
852,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,38,34,"2,988",33.2,9,8,17,9,0,0,0,0,0.27,0.24,0.51,0.27,0.51,Matches
853,Junior Firpo,do DOM,DF,Barcelona,es La Liga,22,1996,17,11,"1,014",11.3,1,1,2,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches
854,John Fleck,sct SCO,MF,Sheffield United,eng Premier League,27,1991,30,28,"2,516",28,5,2,7,5,0,0,8,0,0.18,0.07,0.25,0.18,0.25,Matches
855,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
856,Sergio Floccari,it ITA,FW,SPAL,it Serie A,37,1981,24,9,942,10.5,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
857,Alessandro Florenzi,it ITA,"DF,MF",Roma,it Serie A,28,1991,14,12,997,11.1,0,1,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
858,Alessandro Florenzi,it ITA,"DF,MF",Valencia,es La Liga,28,1991,12,9,752,8.4,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
859,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,19,2000,23,9,901,10,5,2,7,5,0,0,0,0,0.5,0.2,0.7,0.5,0.7,Matches
860,Mamadou Fofana,ml MLI,"DF,MF",Metz,fr Ligue 1,21,1998,20,18,"1,587",17.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
861,Seko Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,32,24,"2,249",25,3,7,10,3,0,0,4,0,0.12,0.28,0.4,0.12,0.4,Matches
862,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,14,13,"1,215",13.5,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
863,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,13,12,"1,008",11.2,1,0,1,1,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
864,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,7,7,610,6.8,0,2,2,0,0,0,1,0,0,0.3,0.3,0,0.3,Matches
865,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,27,"2,430",27,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
866,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,20,15,"1,373",15.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
867,José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,25,25,"2,205",24.5,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches
868,Pablo Fornals,es ESP,MF,West Ham United,eng Premier League,23,1996,36,24,"2,172",24.1,2,5,7,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29,Matches
869,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,27,1991,22,14,"1,141",12.7,5,2,7,3,2,2,1,0,0.39,0.16,0.55,0.24,0.39,Matches
870,Hernâni Fortes,pt POR,"MF,FW",Levante,es La Liga,27,1991,20,5,654,7.3,2,0,2,2,0,0,3,1,0.28,0,0.28,0.28,0.28,Matches
871,Ben Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
872,Lyle Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,2,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
