Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2194,Luca Rigoni,it ITA,MF,Palermo,it Serie A,30,1984,10,8,695,7.7,1,0,1,1,0,0,2,1,0.13,0,0.13,0.13,0.13,Matches
2195,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,24,1990,28,22,"1,986",22.1,3,1,4,3,0,0,7,0,0.14,0.05,0.18,0.14,0.18,Matches
2196,Kévin Rimane,gf GUF,"DF,MF",Paris Saint-Germain,fr Ligue 1,24,1991,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2197,Rincón,br BRA,DF,Troyes,fr Ligue 1,28,1987,8,8,715,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2198,Tomás Rincón,ve VEN,MF,Genoa,it Serie A,27,1988,33,33,"2,927",32.5,3,6,9,3,0,0,9,0,0.09,0.18,0.28,0.09,0.28,Matches
2199,Nico Rinderknecht,de GER,MF,Eintracht Frankfurt,de Bundesliga,17,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2200,Rémy Riou,fr FRA,GK,Nantes,fr Ligue 1,27,1987,31,31,"2,790",31,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2201,Andrea Rispoli,it ITA,MF,Palermo,it Serie A,26,1988,22,16,"1,423",15.8,0,4,4,0,0,0,3,0,0,0.25,0.25,0,0.25,Matches
2202,Marcel Risse,de GER,"MF,DF",Köln,de Bundesliga,25,1989,33,33,"2,961",32.9,3,5,8,3,0,0,5,0,0.09,0.15,0.24,0.09,0.24,Matches
2203,Mart Ristl,de GER,MF,Stuttgart,de Bundesliga,19,1996,3,0,48,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2204,Matt Ritchie,sct SCO,MF,Bournemouth,eng Premier League,25,1989,37,33,"2,973",33,4,6,10,4,0,0,5,0,0.12,0.18,0.3,0.12,0.3,Matches
2205,Emmanuel Rivière,fr FRA,FW,Newcastle United,eng Premier League,25,1990,3,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2206,Luca Rizzo,it ITA,"FW,MF",Bologna,it Serie A,23,1992,23,17,"1,447",16.1,0,2,2,0,0,0,4,1,0,0.12,0.12,0,0.12,Matches
2207,Arjen Robben,nl NED,MF,Bayern Munich,de Bundesliga,31,1984,15,14,"1,094",12.2,4,1,5,3,1,1,1,0,0.33,0.08,0.41,0.25,0.33,Matches
2208,Rober,es ESP,"DF,MF",Dep La Coruña,es La Liga,20,1995,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2209,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,23,1992,31,21,"1,917",21.3,0,4,4,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
2210,Patrick Roberts,eng ENG,"FW,MF",Manchester City,eng Premier League,18,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2211,Tyler Roberts,wls WAL,"FW,MF",West Brom,eng Premier League,16,1999,1,0,18,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2212,Joel Robles,es ESP,GK,Everton,eng Premier League,25,1990,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2213,Thomas Robson,eng ENG,DF,Sunderland,eng Premier League,19,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2214,Michele Rocca,it ITA,MF,Sampdoria,it Serie A,19,1996,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2215,Rubén Rochina,es ESP,"MF,FW",Granada,es La Liga,24,1991,35,29,"2,483",27.6,6,5,11,6,0,0,10,0,0.22,0.18,0.4,0.22,0.4,Matches
2216,Enzo Roco,cl CHI,DF,Espanyol,es La Liga,22,1992,33,26,"2,466",27.4,2,0,2,2,0,0,9,0,0.07,0,0.07,0.07,0.07,Matches
2217,Sebastian Rode,de GER,MF,Bayern Munich,de Bundesliga,24,1990,15,3,411,4.6,1,1,2,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches
2218,Ronny Rodelin,fr FRA,"FW,MF",Caen,fr Ligue 1,25,1989,34,33,"2,792",31,10,2,12,10,0,0,1,0,0.32,0.06,0.39,0.32,0.39,Matches
2219,Ronny Rodelin,fr FRA,MF,Lille,fr Ligue 1,25,1989,1,1,67,0.7,0,2,2,0,0,0,0,0,0,2.69,2.69,0,2.69,Matches
2220,Rodri,es ESP,MF,Villarreal,es La Liga,19,1996,3,1,95,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2221,Rodrigo,es ESP,"FW,MF",Valencia,es La Liga,24,1991,25,15,"1,365",15.2,2,3,5,2,0,0,1,1,0.13,0.2,0.33,0.13,0.33,Matches
2222,Alejandro Rodríguez,es ESP,FW,Sampdoria,it Serie A,24,1991,6,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2223,Francisco Rodríguez Araya,ch SUI,MF,Wolfsburg,de Bundesliga,19,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2224,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,it Serie A,31,1984,35,35,"3,140",34.9,4,0,4,4,0,0,7,0,0.11,0,0.11,0.11,0.11,Matches
2225,Hugo Rodriguez,fr FRA,MF,Reims,fr Ligue 1,24,1991,3,2,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2226,James Rodríguez,co COL,"MF,FW",Real Madrid,es La Liga,24,1991,26,17,"1,515",16.8,7,8,15,7,0,0,1,0,0.42,0.48,0.89,0.42,0.89,Matches
2227,Jay Rodriguez,eng ENG,"MF,FW",Southampton,eng Premier League,26,1989,12,3,351,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2228,Jonathan Rodríguez,uy URU,FW,Dep La Coruña,es La Liga,22,1993,13,6,567,6.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2229,Juan Rodríguez,es ESP,MF,Getafe,es La Liga,33,1982,32,30,"2,512",27.9,0,1,1,0,0,0,11,0,0,0.04,0.04,0,0.04,Matches
2230,Ricardo Rodríguez,ch SUI,DF,Wolfsburg,de Bundesliga,22,1992,24,23,"2,067",23,2,3,5,0,2,2,3,0,0.09,0.13,0.22,0,0.13,Matches
2231,Víctor Rodríguez,es ESP,MF,Getafe,es La Liga,26,1989,33,26,"2,303",25.6,2,2,4,2,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
2232,Jack Rodwell,eng ENG,MF,Sunderland,eng Premier League,24,1991,22,9,"1,169",13,1,0,1,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
2233,Roger,br BRA,MF,Ingolstadt,de Bundesliga,29,1985,29,28,"2,500",27.8,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matches
2234,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,25,1990,16,15,"1,249",13.9,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
2235,Diego Rolán,uy URU,"FW,MF",Bordeaux,fr Ligue 1,22,1993,31,22,"2,124",23.6,7,4,11,7,0,0,4,0,0.3,0.17,0.47,0.3,0.47,Matches
2236,Rolando,pt POR,DF,Marseille,fr Ligue 1,29,1985,19,18,"1,631",18.1,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
2237,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,20,1995,34,33,"2,944",32.7,0,0,0,0,0,0,10,1,0,0,0,0,0,Matches
2238,Simone Romagnoli,it ITA,DF,Carpi,it Serie A,25,1990,30,30,"2,637",29.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
2239,Julien Romain,fr FRA,FW,Bastia,fr Ligue 1,19,1996,5,1,163,1.8,2,0,2,2,0,0,0,0,1.1,0,1.1,1.1,1.1,Matches
2240,Alaixys Romao,tg TOG,MF,Marseille,fr Ligue 1,31,1984,23,13,"1,251",13.9,1,1,2,1,0,0,6,2,0.07,0.07,0.14,0.07,0.14,Matches
2241,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,28,1987,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2242,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,23,1991,29,17,"1,612",17.9,1,0,1,1,0,0,7,0,0.06,0,0.06,0.06,0.06,Matches
2243,Rômulo,it ITA,"DF,MF",Hellas Verona,it Serie A,28,1987,9,0,266,3,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches
2244,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,es La Liga,30,1985,36,36,"3,183",35.4,35,9,44,29,6,9,2,0,0.99,0.25,1.24,0.82,1.07,Matches
2245,Facundo Roncaglia,ar ARG,DF,Fiorentina,it Serie A,28,1987,30,26,"2,435",27.1,1,0,1,1,0,0,9,0,0.04,0,0.04,0.04,0.04,Matches
2246,Salomón Rondón,ve VEN,FW,West Brom,eng Premier League,25,1989,34,30,"2,555",28.4,9,2,11,9,0,0,1,1,0.32,0.07,0.39,0.32,0.39,Matches
2247,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,20,1994,11,9,740,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
2248,Ronny,br BRA,"DF,MF",Hertha BSC,de Bundesliga,29,1986,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2249,Marten de Roon,nl NED,MF,Atalanta,it Serie A,24,1991,36,35,"3,089",34.3,1,2,3,1,0,0,11,1,0.03,0.06,0.09,0.03,0.09,Matches
2250,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,eng Premier League,29,1985,28,27,"2,406",26.7,8,6,14,7,1,1,4,0,0.3,0.22,0.52,0.26,0.49,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2251,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,26,1988,35,35,"3,070",34.1,0,4,4,0,0,0,5,0,0,0.12,0.12,0,0.12,Matches
2252,Danny Rose,eng ENG,DF,Tottenham Hotspur,eng Premier League,25,1990,24,24,"2,129",23.7,1,3,4,1,0,0,7,0,0.04,0.13,0.17,0.04,0.17,Matches
2253,Lindsay Rose,mu MRI,"DF,MF",Lorient,fr Ligue 1,23,1992,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2254,Lindsay Rose,mu MRI,DF,Lyon,fr Ligue 1,23,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2255,Jan Rosenthal,de GER,"MF,FW",Darmstadt 98,de Bundesliga,29,1986,23,17,"1,412",15.7,0,1,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
2256,Aleandro Rosi,it ITA,DF,Frosinone,it Serie A,28,1987,27,24,"2,175",24.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2257,Luca Rossettini,it ITA,DF,Bologna,it Serie A,30,1985,29,28,"2,540",28.2,3,1,4,3,0,0,5,0,0.11,0.04,0.14,0.11,0.14,Matches
2258,Giuseppe Rossi,it ITA,"FW,MF",Fiorentina,it Serie A,28,1987,11,4,373,4.1,0,2,2,0,0,0,1,0,0,0.48,0.48,0,0.48,Matches
2259,Giuseppe Rossi,it ITA,FW,Levante,es La Liga,28,1987,17,15,"1,153",12.8,6,3,9,5,1,1,1,0,0.47,0.23,0.7,0.39,0.62,Matches
2260,Jordan Rossiter,eng ENG,MF,Liverpool,eng Premier League,18,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2261,Jérôme Roussillon,gp GLP,"DF,MF",Montpellier,fr Ligue 1,22,1993,33,31,"2,656",29.5,3,3,6,3,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
2262,Wayne Routledge,eng ENG,"MF,FW",Swansea City,eng Premier League,30,1985,28,22,"1,672",18.6,2,1,3,2,0,0,3,0,0.11,0.05,0.16,0.11,0.16,Matches
2263,Nolan Roux,fr FRA,FW,Saint-Étienne,fr Ligue 1,27,1988,29,21,"1,964",21.8,9,2,11,8,1,1,4,0,0.41,0.09,0.5,0.37,0.46,Matches
2264,Rubén,es ESP,GK,Levante,es La Liga,31,1984,15,15,"1,350",15,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2265,Declan Rudd,eng ENG,GK,Norwich City,eng Premier League,24,1991,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2266,John Ruddy,eng ENG,GK,Norwich City,eng Premier League,28,1986,27,27,"2,430",27,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2267,Antonio Rüdiger,de GER,DF,Roma,it Serie A,22,1993,30,29,"2,635",29.3,2,0,2,2,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
2268,Artjoms Rudņevs,lv LVA,FW,Hamburger SV,de Bundesliga,27,1988,11,6,599,6.7,2,1,3,2,0,0,1,0,0.3,0.15,0.45,0.3,0.45,Matches
2269,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,25,1990,24,22,"1,791",19.9,2,1,3,2,0,0,8,1,0.1,0.05,0.15,0.1,0.15,Matches
2270,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,28,1986,38,38,"3,420",38,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2271,Daniele Rugani,it ITA,DF,Juventus,it Serie A,21,1994,17,11,"1,167",13,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2272,Mário Rui,pt POR,DF,Empoli,it Serie A,24,1991,36,36,"3,240",36,0,2,2,0,0,0,8,1,0,0.06,0.06,0,0.06,Matches
2273,Fabián Ruiz Peña,es ESP,MF,Real Betis,es La Liga,19,1996,12,6,429,4.8,0,1,1,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches
2274,Salva Ruiz,es ESP,DF,Granada,es La Liga,20,1995,2,1,74,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2275,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,26,1989,35,32,"2,991",33.2,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2276,Antonio Rukavina,rs SRB,"DF,MF",Villarreal,es La Liga,31,1984,18,14,"1,349",15,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
2277,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,23,1992,36,36,"3,191",35.5,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
2278,Lukas Rupp,de GER,MF,Stuttgart,de Bundesliga,24,1991,29,24,"2,100",23.3,5,4,9,5,0,0,4,0,0.21,0.17,0.39,0.21,0.39,Matches
2279,Marco Russ,de GER,"DF,MF",Eintracht Frankfurt,de Bundesliga,29,1985,28,26,"2,350",26.1,3,2,5,3,0,0,9,0,0.11,0.08,0.19,0.11,0.19,Matches
2280,Adriano Russo,it ITA,DF,Frosinone,it Serie A,28,1987,10,9,883,9.8,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
2281,Mathew Ryan,au AUS,GK,Valencia,es La Liga,23,1992,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2282,Youssouf Sabaly,sn SEN,DF,Nantes,fr Ligue 1,22,1993,28,28,"2,500",27.8,2,1,3,2,0,0,7,0,0.07,0.04,0.11,0.07,0.11,Matches
2283,Stefano Sabelli,it ITA,"MF,DF",Carpi,it Serie A,22,1993,7,6,558,6.2,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
2284,Umar Sadiq,ng NGA,"MF,FW",Roma,it Serie A,18,1997,6,2,189,2.1,2,0,2,2,0,0,0,0,0.95,0,0.95,0.95,0.95,Matches
2285,Bacary Sagna,fr FRA,DF,Manchester City,eng Premier League,32,1983,28,27,"2,448",27.2,0,3,3,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
2286,Nuri Şahin,tr TUR,MF,Dortmund,de Bundesliga,26,1988,9,6,505,5.6,0,2,2,0,0,0,1,0,0,0.36,0.36,0,0.36,Matches
2287,Wesley Saïd,fr FRA,"FW,MF",Rennes,fr Ligue 1,20,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2288,Jamel Saihi,tn TUN,MF,Montpellier,fr Ligue 1,28,1987,13,8,597,6.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2289,Marco Sailer,de GER,"FW,MF",Darmstadt 98,de Bundesliga,29,1985,14,3,438,4.9,1,1,2,1,0,0,1,0,0.21,0.21,0.41,0.21,0.41,Matches
2290,Allan Saint-Maximin,fr FRA,FW,Hannover 96,de Bundesliga,18,1997,16,1,442,4.9,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
2291,Romain Saïss,ma MAR,"MF,DF",Angers,fr Ligue 1,25,1990,35,35,"3,102",34.5,2,1,3,2,0,0,12,0,0.06,0.03,0.09,0.06,0.09,Matches
2292,Henri Saivet,sn SEN,MF,Bordeaux,fr Ligue 1,24,1990,18,18,"1,557",17.3,2,0,2,2,0,0,5,1,0.12,0,0.12,0.12,0.12,Matches
2293,Henri Saivet,sn SEN,MF,Newcastle United,eng Premier League,24,1990,4,2,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2294,Gōtoku Sakai,jp JPN,DF,Hamburger SV,de Bundesliga,24,1991,22,21,"1,890",21,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
2295,Hiroki Sakai,jp JPN,DF,Hannover 96,de Bundesliga,25,1990,26,25,"2,295",25.5,1,0,1,1,0,0,1,0,0.04,0,0.04,0.04,0.04,Matches
2296,Diafra Sakho,sn SEN,FW,West Ham United,eng Premier League,25,1989,21,18,"1,519",16.9,5,1,6,5,0,0,3,0,0.3,0.06,0.36,0.3,0.36,Matches
2297,Mamadou Sakho,fr FRA,DF,Liverpool,eng Premier League,25,1990,22,21,"1,854",20.6,1,0,1,1,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
2298,Bakary Sako,ml MLI,"MF,FW",Crystal Palace,eng Premier League,27,1988,20,11,"1,069",11.9,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches
2299,Emiliano Sala,ar ARG,"FW,MF",Nantes,fr Ligue 1,24,1990,31,22,"1,959",21.8,6,3,9,6,0,0,3,0,0.28,0.14,0.41,0.28,0.41,Matches
2300,Jacopo Sala,it ITA,"MF,DF",Hellas Verona,it Serie A,23,1991,18,17,"1,477",16.4,0,1,1,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2301,Jacopo Sala,it ITA,"MF,DF",Sampdoria,it Serie A,23,1991,5,3,196,2.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2302,Mohamed Salah,eg EGY,"FW,MF",Roma,it Serie A,23,1992,34,32,"2,723",30.3,14,6,20,14,0,0,3,1,0.46,0.2,0.66,0.46,0.66,Matches
2303,Yannis Salibur,fr FRA,"MF,FW",Guingamp,fr Ligue 1,24,1991,30,28,"2,330",25.9,7,6,13,7,0,0,5,1,0.27,0.23,0.5,0.27,0.5,Matches
2304,Sebastien Salles-Lamonge,fr FRA,MF,Rennes,fr Ligue 1,19,1996,3,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2305,Sidney Sam,de GER,"FW,MF",Schalke 04,de Bundesliga,27,1988,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2306,Mamadou Samassa,ml MLI,GK,Guingamp,fr Ligue 1,25,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2307,Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,32,1983,28,25,"2,322",25.8,4,1,5,4,0,0,7,0,0.16,0.04,0.19,0.16,0.19,Matches
2308,Sergi Samper,es ESP,MF,Barcelona,es La Liga,20,1995,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2309,Jairo Samperio,es ESP,MF,Mainz 05,de Bundesliga,22,1993,31,26,"2,298",25.5,7,5,12,7,0,0,5,0,0.27,0.2,0.47,0.27,0.47,Matches
2310,Mikel San José,es ESP,"MF,DF",Athletic Club,es La Liga,26,1989,34,30,"2,690",29.9,2,3,5,2,0,0,6,1,0.07,0.1,0.17,0.07,0.17,Matches
2311,Antonio Sanabria,py PAR,FW,Sporting Gijón,es La Liga,19,1996,29,27,"2,255",25.1,11,1,12,10,1,1,4,0,0.44,0.04,0.48,0.4,0.44,Matches
2312,Alexis Sánchez,cl CHI,MF,Arsenal,eng Premier League,26,1988,30,28,"2,436",27.1,13,4,17,13,0,0,1,0,0.48,0.15,0.63,0.48,0.63,Matches
2313,Carlos Sánchez,co COL,MF,Aston Villa,eng Premier League,29,1986,20,16,"1,367",15.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2314,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,27,1987,29,28,"2,290",25.4,1,6,7,1,0,0,15,2,0.04,0.24,0.28,0.04,0.28,Matches
2315,Sandro,br BRA,MF,West Brom,eng Premier League,26,1989,12,5,382,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2316,Alex Sandro,br BRA,"MF,DF",Juventus,it Serie A,24,1991,22,15,"1,501",16.7,2,3,5,2,0,0,7,1,0.12,0.18,0.3,0.12,0.3,Matches
2317,Lamine Sané,sn SEN,DF,Bordeaux,fr Ligue 1,28,1987,13,11,924,10.3,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
2318,Leroy Sané,de GER,MF,Schalke 04,de Bundesliga,19,1996,33,23,"2,315",25.7,8,6,14,8,0,0,4,0,0.31,0.23,0.54,0.31,0.54,Matches
2319,Salif Sané,sn SEN,"MF,DF",Hannover 96,de Bundesliga,24,1990,31,30,"2,752",30.6,2,0,2,2,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches
2320,Younousse Sankharé,sn SEN,MF,Guingamp,fr Ligue 1,25,1989,33,33,"2,919",32.4,6,2,8,6,0,0,9,2,0.18,0.06,0.25,0.18,0.25,Matches
2321,Morgan Sanson,fr FRA,MF,Montpellier,fr Ligue 1,20,1994,14,6,560,6.2,3,0,3,3,0,0,2,0,0.48,0,0.48,0.48,0.48,Matches
2322,Nicola Sansone,it ITA,FW,Sassuolo,it Serie A,23,1991,37,28,"2,542",28.2,7,4,11,7,0,0,8,0,0.25,0.14,0.39,0.25,0.39,Matches
2323,Roque Santa Cruz,py PAR,FW,Málaga,es La Liga,33,1981,17,3,430,4.8,2,1,3,2,0,0,0,0,0.42,0.21,0.63,0.42,0.63,Matches
2324,Davide Santon,it ITA,DF,Inter,it Serie A,24,1991,12,11,974,10.8,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
2325,Aderlan Santos,br BRA,DF,Valencia,es La Liga,26,1989,17,17,"1,519",16.9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2326,Samir Santos,br BRA,DF,Hellas Verona,it Serie A,20,1994,3,3,270,3,1,0,1,1,0,0,1,0,0.33,0,0.33,0.33,0.33,Matches
2327,Riccardo Saponara,it ITA,"MF,FW",Empoli,it Serie A,23,1991,33,32,"2,629",29.2,5,11,16,5,0,1,6,1,0.17,0.38,0.55,0.17,0.55,Matches
2328,Pablo Sarabia,es ESP,MF,Getafe,es La Liga,23,1992,31,30,"2,526",28.1,7,5,12,7,0,0,7,0,0.25,0.18,0.43,0.25,0.43,Matches
2329,Gennaro Sardo,it ITA,DF,Chievo,it Serie A,36,1979,6,3,331,3.7,1,0,1,1,0,0,3,0,0.27,0,0.27,0.27,0.27,Matches
2330,Bouna Sarr,sn SEN,"MF,FW",Marseille,fr Ligue 1,23,1992,25,9,"1,001",11.1,2,1,3,2,0,0,0,0,0.18,0.09,0.27,0.18,0.27,Matches
2331,Matthieu Saunier,fr FRA,DF,Troyes,fr Ligue 1,25,1990,28,28,"2,416",26.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2332,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,24,1991,12,10,927,10.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2333,Stefan Šćepović,rs SRB,FW,Getafe,es La Liga,25,1990,34,17,"1,818",20.2,6,1,7,6,0,0,4,0,0.3,0.05,0.35,0.3,0.35,Matches
2334,Marcel Schäfer,de GER,"DF,MF",Wolfsburg,de Bundesliga,31,1984,21,14,"1,307",14.5,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches
2335,Fabian Schär,ch SUI,DF,Hoffenheim,de Bundesliga,23,1991,24,20,"1,728",19.2,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
2336,Julian Schieber,de GER,FW,Hertha BSC,de Bundesliga,26,1989,6,0,141,1.6,0,1,1,0,0,0,1,0,0,0.64,0.64,0,0.64,Matches
2337,Sven Schipplock,de GER,FW,Hamburger SV,de Bundesliga,26,1988,20,9,928,10.3,0,4,4,0,0,0,3,0,0,0.39,0.39,0,0.39,Matches
2338,Jeffrey Schlupp,gh GHA,"DF,MF",Leicester City,eng Premier League,22,1992,24,14,"1,387",15.4,1,2,3,1,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches
2339,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,28,1986,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2340,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,27,1988,26,22,"2,060",22.9,0,4,4,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
2341,Jonathan Schmid,fr FRA,"MF,FW",Hoffenheim,de Bundesliga,25,1990,23,16,"1,453",16.1,4,0,4,4,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
2342,Manuel Schmiedebach,de GER,"MF,FW",Hannover 96,de Bundesliga,26,1988,22,22,"1,801",20,1,1,2,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,Matches
2343,Morgan Schneiderlin,fr FRA,MF,Manchester Utd,eng Premier League,25,1989,29,25,"2,205",24.5,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
2344,Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,21,1994,13,5,474,5.3,3,1,4,3,0,0,1,0,0.57,0.19,0.76,0.57,0.76,Matches
