Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
540,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26,1991,30.7,2,20,6,30,0.65,0.2,0.1,0.33,0,0,Matches
541,Duje Čop,hr CRO,FW,Cagliari,it Serie A,27,1990,1.1,0,0,1,,0,0.94,,0,0,0,Matches
542,Francis Coquelin,fr FRA,DF,Arsenal,eng Premier League,26,1991,1.8,0,1,0,0,0.57,0,0,,0,0,Matches
543,Francis Coquelin,fr FRA,"MF,DF",Valencia,es La Liga,26,1991,7.3,1,4,3,75,0.55,0.41,0.25,0.33,0,0,Matches
544,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26,1990,9.1,0,5,3,60,0.55,0.33,0,0,0,0,Matches
545,Alex Cordaz,it ITA,GK,Crotone,it Serie A,34,1983,38,0,0,0,,0,0,,,0,0,Matches
546,Iñigo Córdoba,es ESP,MF,Athletic Club,es La Liga,20,1997,16.2,1,18,4,22.2,1.11,0.25,0.06,0.25,0,0,Matches
547,Jhon Córdoba,co COL,FW,Köln,de Bundesliga,24,1993,10.6,0,33,7,21.2,3.1,0.66,0,0,0,0,Matches
548,Sergio Córdova,ve VEN,FW,Augsburg,de Bundesliga,19,1997,6.5,2,15,6,40,2.3,0.92,0.13,0.33,0,0,Matches
549,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27,1990,10.2,0,1,0,0,0.1,0,0,,0,0,Matches
550,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,30,1987,15.3,0,27,7,25.9,1.77,0.46,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Jack Cork,eng ENG,MF,Burnley,eng Premier League,28,1989,38,2,15,5,33.3,0.39,0.13,0.13,0.4,0,0,Matches
552,Andreas Cornelius,dk DEN,FW,Atalanta,it Serie A,24,1993,10.4,3,33,11,33.3,3.18,1.06,0.09,0.27,0,0,Matches
553,Maxwel Cornet,ci CIV,"MF,FW",Lyon,fr Ligue 1,20,1996,14.1,4,31,13,41.9,2.19,0.92,0.13,0.31,0,0,Matches
554,Quentin Cornette,fr FRA,MF,Amiens,fr Ligue 1,23,1994,5,1,7,5,71.4,1.41,1,0.14,0.2,0,0,Matches
555,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22,1995,25,8,47,27,57.4,1.88,1.08,0.17,0.3,0,0,Matches
556,Joaquín Correa,ar ARG,"MF,FW",Sevilla,es La Liga,22,1994,13.3,1,24,6,25,1.81,0.45,0.04,0.17,0,0,Matches
557,Andrea Cossu,it ITA,MF,Cagliari,it Serie A,37,1980,2.7,0,2,1,50,0.74,0.37,0,0,0,0,Matches
558,Andrea Costa,it ITA,DF,Benevento,it Serie A,31,1986,15.3,0,9,0,0,0.59,0,0,,0,0,Matches
559,Danny da Costa,de GER,"MF,DF",Eintracht Frankfurt,de Bundesliga,24,1993,13.4,1,9,2,22.2,0.67,0.15,0.11,0.5,0,0,Matches
560,Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,28,1988,11.6,3,25,10,40,2.16,0.86,0.12,0.3,0,0,Matches
561,Douglas Costa,br BRA,"FW,MF",Juventus,it Serie A,26,1990,19.9,4,36,12,33.3,1.81,0.6,0.11,0.33,0,0,Matches
562,Filippo Costa,it ITA,MF,SPAL,it Serie A,22,1995,16.4,0,7,0,0,0.43,0,0,,0,0,Matches
563,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29,1988,28.2,0,12,3,25,0.43,0.11,0,0,0,0,Matches
564,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,33,1983,4,0,0,0,,0,0,,,0,0,Matches
565,Nuno da Costa,cv CPV,"FW,MF",Strasbourg,fr Ligue 1,26,1991,19.2,5,31,9,29,1.62,0.47,0.16,0.56,0,0,Matches
566,Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,30,1987,36,0,0,0,,0,0,,,0,0,Matches
567,Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,25,1991,3.8,1,7,3,42.9,1.85,0.79,0.14,0.33,0,0,Matches
568,Lassana Coulibaly,ml MLI,MF,Angers,fr Ligue 1,21,1996,9.3,1,16,4,25,1.72,0.43,0.06,0.25,0,0,Matches
569,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,25,1992,35,0,0,0,,0,0,,,0,0,Matches
570,Philippe Coutinho,br BRA,"MF,FW",Barcelona,es La Liga,25,1992,14.4,8,37,20,54.1,2.57,1.39,0.22,0.4,0,0,Matches
571,Philippe Coutinho,br BRA,"MF,FW",Liverpool,eng Premier League,25,1992,12.3,7,54,17,31.5,4.38,1.38,0.13,0.41,0,0,Matches
572,Nicolas Cozza,fr FRA,"MF,DF",Montpellier,fr Ligue 1,18,1999,6.4,1,7,1,14.3,1.09,0.16,0.14,1,0,0,Matches
573,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,23,1994,28.2,0,0,0,,0,0,,,0,0,Matches
574,Martin Cranie,eng ENG,DF,Huddersfield Town,eng Premier League,30,1986,2,0,0,0,,0,0,,,0,0,Matches
575,Michele Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,4.3,0,1,0,0,0.23,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Aaron Cresswell,eng ENG,"DF,MF",West Ham United,eng Premier League,27,1989,34.1,1,21,3,14.3,0.62,0.09,0.05,0.33,0,0,Matches
577,Lorenzo Crisetig,it ITA,MF,Bologna,it Serie A,24,1993,6.2,0,1,0,0,0.16,0,0,,0,0,Matches
578,Bryan Cristante,it ITA,MF,Atalanta,it Serie A,22,1995,31.4,9,78,20,25.6,2.49,0.64,0.12,0.45,0,1,Matches
579,Sebastián Cristóforo,uy URU,MF,Fiorentina,it Serie A,23,1993,3,0,2,0,0,0.67,0,0,,0,0,Matches
580,Enzo Crivelli,fr FRA,FW,Angers,fr Ligue 1,22,1995,11.4,1,13,3,23.1,1.14,0.26,0.08,0.33,0,0,Matches
581,Enzo Crivelli,fr FRA,FW,Caen,fr Ligue 1,22,1995,8.1,2,9,3,33.3,1.12,0.37,0.22,0.67,0,0,Matches
582,Giovanni Crociata,it ITA,FW,Crotone,it Serie A,19,1997,3.2,1,9,2,22.2,2.79,0.62,0.11,0.5,0,0,Matches
583,Luca Crosta,it ITA,GK,Cagliari,it Serie A,19,1998,1,0,0,0,,0,0,,,0,0,Matches
584,Peter Crouch,eng ENG,FW,Stoke City,eng Premier League,36,1981,17.4,5,23,9,39.1,1.32,0.52,0.22,0.56,0,0,Matches
585,Juan Cruz,es ESP,MF,Málaga,es La Liga,17,2000,0.1,0,0,0,,0,0,,,0,0,Matches
586,Juan Cuadrado,co COL,"MF,FW",Juventus,it Serie A,29,1988,15,4,27,9,33.3,1.8,0.6,0.15,0.44,0,0,Matches
587,Iván Cuéllar,es ESP,GK,Leganés,es La Liga,33,1984,35,0,0,0,,0,0,,,0,0,Matches
588,Mickaël Cuisance,fr FRA,"MF,FW",Gladbach,de Bundesliga,17,1999,13.4,0,25,5,20,1.86,0.37,0,0,0,0,Matches
589,Josh Cullen,ie IRL,"DF,MF",West Ham United,eng Premier League,21,1996,0.1,0,0,0,,0,0,,,0,0,Matches
590,Patrick Cutrone,it ITA,FW,Milan,it Serie A,19,1998,16.7,10,45,21,46.7,2.69,1.26,0.22,0.48,0,0,Matches
591,Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,22,1995,10.6,2,20,4,20,1.89,0.38,0.1,0.5,0,0,Matches
592,Marco D'Alessandro,it ITA,"MF,FW",Benevento,it Serie A,26,1991,11.6,1,16,9,56.3,1.38,0.78,0.06,0.11,0,0,Matches
593,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,28,1988,33.1,2,18,5,27.8,0.54,0.15,0.11,0.4,0,0,Matches
594,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,29,1988,31.5,4,18,10,55.6,0.57,0.32,0.22,0.4,0,0,Matches
595,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,20,1997,10.5,0,0,0,,0,0,,,0,0,Matches
596,Bryan Dabo,bf BFA,MF,Fiorentina,it Serie A,25,1992,6.6,1,3,2,66.7,0.46,0.3,0.33,0.5,0,0,Matches
597,Bryan Dabo,bf BFA,MF,Saint-Étienne,fr Ligue 1,25,1992,14.3,2,19,5,26.3,1.33,0.35,0.05,0.2,1,2,Matches
598,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,21,1996,12.7,0,26,6,23.1,2.04,0.47,0,0,0,0,Matches
599,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,16.7,0,4,1,25,0.24,0.06,0,0,0,0,Matches
600,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33,1984,28.6,1,15,5,33.3,0.52,0.17,0.07,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Charlie Daniels,eng ENG,"DF,MF",Bournemouth,eng Premier League,30,1986,33.4,1,20,6,30,0.6,0.18,0.05,0.17,0,0,Matches
602,Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,15,3,19,7,36.8,1.27,0.47,0.16,0.43,0,0,Matches
603,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,15.9,1,19,5,26.3,1.19,0.31,0.05,0.2,0,0,Matches
604,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,18,1998,12.3,2,9,4,44.4,0.73,0.33,0.22,0.5,0,0,Matches
605,Dante,br BRA,DF,Nice,fr Ligue 1,33,1983,32.4,1,22,5,22.7,0.68,0.15,0.05,0.2,0,0,Matches
606,Romain Danzé,fr FRA,"DF,MF",Rennes,fr Ligue 1,31,1986,7.6,0,1,0,0,0.13,0,0,,0,0,Matches
607,Andrea Danzi,it ITA,MF,Hellas Verona,it Serie A,18,1999,4.4,0,0,0,,0,0,,,0,0,Matches
608,Stéphane Darbion,fr FRA,MF,Troyes,fr Ligue 1,33,1984,19,3,18,7,38.9,0.95,0.37,0.17,0.43,0,0,Matches
609,Palkó Dárdai,hu HUN,MF,Hertha BSC,de Bundesliga,18,1999,0.3,0,0,0,,0,0,,,0,0,Matches
610,Sergi Darder,es ESP,MF,Espanyol,es La Liga,23,1993,30.9,1,29,7,24.1,0.94,0.23,0.03,0.14,0,0,Matches
611,Sergi Darder,es ESP,MF,Lyon,fr Ligue 1,23,1993,2.3,0,2,1,50,0.86,0.43,0,0,0,0,Matches
612,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,26,1990,18.2,0,25,8,32,1.38,0.44,0,0,0,0,Matches
613,Karl Darlow,wls WAL,GK,Newcastle United,eng Premier League,26,1990,10,0,0,0,,0,0,,,0,0,Matches
614,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,27,1989,4.9,0,2,0,0,0.41,0,0,,0,0,Matches
615,Ben Davies,wls WAL,"DF,MF",Tottenham Hotspur,eng Premier League,24,1993,25.8,2,18,6,33.3,0.7,0.23,0.11,0.33,0,0,Matches
616,Tom Davies,eng ENG,MF,Everton,eng Premier League,19,1998,21.1,2,21,3,14.3,0.99,0.14,0.1,0.67,0,0,Matches
617,Steven Davis,nir NIR,MF,Southampton,eng Premier League,32,1985,16.9,3,13,4,30.8,0.77,0.24,0.23,0.75,0,0,Matches
618,Salem Al-Dawsari,sa KSA,"DF,FW",Villarreal,es La Liga,25,1991,0.4,0,0,0,,0,0,,,0,0,Matches
619,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,27,1990,27.9,2,16,4,25,0.57,0.14,0.13,0.5,0,0,Matches
620,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,26,1991,34.1,8,93,39,41.9,2.72,1.14,0.09,0.21,0,0,Matches
621,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,30,1987,22.8,2,5,2,40,0.22,0.09,0.4,1,0,0,Matches
622,Rodrigo De Paul,ar ARG,"FW,MF",Udinese,it Serie A,23,1994,25.8,4,53,15,28.3,2.06,0.58,0,0,4,4,Matches
623,Daniele De Rossi,it ITA,MF,Roma,it Serie A,34,1983,20.3,1,11,3,27.3,0.54,0.15,0.09,0.33,0,0,Matches
624,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,24,1992,10.8,1,5,2,40,0.46,0.19,0.2,0.5,0,0,Matches
625,Lorenzo De Silvestri,it ITA,"DF,MF",Torino,it Serie A,29,1988,32.8,5,23,14,60.9,0.7,0.43,0.22,0.36,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,28,1988,21.6,2,18,9,50,0.83,0.42,0.11,0.22,0,0,Matches
627,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,14.6,4,19,7,36.8,1.3,0.48,0.21,0.57,0,0,Matches
628,Troy Deeney,eng ENG,FW,Watford,eng Premier League,29,1988,20.5,5,36,15,41.7,1.76,0.73,0.06,0.13,3,5,Matches
629,Jermain Defoe,eng ENG,FW,Bournemouth,eng Premier League,34,1982,12.1,4,28,15,53.6,2.32,1.24,0.14,0.27,0,0,Matches
630,Steven Defour,be BEL,MF,Burnley,eng Premier League,29,1988,22.2,1,19,7,36.8,0.86,0.32,0.05,0.14,0,0,Matches
631,Grégoire Defrel,mq MTQ,FW,Roma,it Serie A,26,1991,5.4,1,14,4,28.6,2.6,0.74,0,0,1,1,Matches
632,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,21,1995,5,0,10,2,20,2,0.4,0,0,0,0,Matches
633,Lorenzo Del Pinto,it ITA,MF,Benevento,it Serie A,27,1990,8.4,0,6,2,33.3,0.71,0.24,0,0,0,0,Matches
634,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,1.1,0,0,0,,0,0,,,0,0,Matches
635,Thomas Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,25,1991,31.1,3,53,14,26.4,1.71,0.45,0.06,0.21,0,0,Matches
636,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,31,1986,6.5,0,9,1,11.1,1.39,0.15,0,0,0,0,Matches
637,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,23,1994,4.7,0,1,0,0,0.21,0,0,,0,0,Matches
638,Andy Delort,dz ALG,"FW,MF",Toulouse,fr Ligue 1,25,1991,25.9,5,71,20,28.2,2.74,0.77,0.06,0.2,1,2,Matches
639,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,19.3,1,10,3,30,0.52,0.16,0.1,0.33,0,0,Matches
640,Mousa Dembélé,be BEL,MF,Tottenham Hotspur,eng Premier League,30,1987,20.9,0,11,3,27.3,0.53,0.14,0,0,0,0,Matches
641,Ousmane Dembélé,fr FRA,"MF,FW",Barcelona,es La Liga,20,1997,10.3,3,21,10,47.6,2.04,0.97,0.14,0.3,0,0,Matches
642,Jessy Deminguet,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1998,5.9,1,7,5,71.4,1.18,0.84,0.14,0.2,0,0,Matches
643,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,13.5,2,23,4,17.4,1.71,0.3,0.04,0.25,1,1,Matches
644,Ermedin Demirović,ba BIH,FW,Alavés,es La Liga,19,1998,2,1,6,3,50,2.97,1.48,0.17,0.33,0,0,Matches
645,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,25.4,0,12,3,25,0.47,0.12,0,0,0,0,Matches
646,Fabio Depaoli,it ITA,"MF,DF",Chievo,it Serie A,20,1997,13.2,0,4,1,25,0.3,0.08,0,0,0,0,Matches
647,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,26.8,0,5,1,20,0.19,0.04,0,0,0,0,Matches
648,Laurent Depoitre,be BEL,FW,Huddersfield Town,eng Premier League,28,1988,20.2,6,25,12,48,1.24,0.59,0.24,0.5,0,0,Matches
649,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,21.6,1,11,5,45.5,0.51,0.23,0.09,0.2,0,0,Matches
650,Gregory van der Wiel,nl NED,"MF,DF",Cagliari,it Serie A,29,1988,3.2,0,1,0,0,0.31,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,30,1987,6.4,0,2,1,50,0.31,0.16,0,0,0,0,Matches
652,Mattia Destro,it ITA,FW,Bologna,it Serie A,26,1991,18,6,41,15,36.6,2.28,0.83,0.15,0.4,0,0,Matches
653,Gerard Deulofeu,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,5.6,1,8,5,62.5,1.43,0.89,0.13,0.2,0,0,Matches
654,Gerard Deulofeu,es ESP,"MF,FW",Watford,eng Premier League,23,1994,4.8,1,9,4,44.4,1.86,0.83,0.11,0.25,0,0,Matches
655,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23,1993,11.2,0,6,1,16.7,0.54,0.09,0,0,0,0,Matches
656,Federico Di Francesco,it ITA,"FW,MF",Bologna,it Serie A,23,1994,17.7,1,36,4,11.1,2.04,0.23,0.03,0.25,0,0,Matches
657,Davide Di Gennaro,it ITA,"FW,MF",Lazio,it Serie A,29,1988,0.1,0,0,0,,0,0,,,0,0,Matches
658,Ángel Di María,ar ARG,FW,Paris Saint-Germain,fr Ligue 1,29,1988,23.5,11,98,39,39.8,4.18,1.66,0.11,0.28,0,0,Matches
659,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,28,1989,18.4,3,30,16,53.3,1.63,0.87,0.07,0.13,1,1,Matches
660,Cheick Diabaté,ml MLI,FW,Benevento,it Serie A,29,1988,7.4,8,19,10,52.6,2.58,1.36,0.42,0.8,0,0,Matches
661,Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,eng Premier League,21,1995,6.5,0,6,2,33.3,0.92,0.31,0,0,0,0,Matches
662,Moussa Diaby,fr FRA,FW,Crotone,it Serie A,18,1999,0.8,0,0,0,,0,0,,,0,0,Matches
663,Fallou Diagne,sn SEN,"DF,MF",Metz,fr Ligue 1,27,1989,24.9,1,14,7,50,0.56,0.28,0.07,0.14,0,0,Matches
664,Adama Diakhaby,fr FRA,"FW,MF",Monaco,fr Ligue 1,21,1996,9.4,2,12,4,33.3,1.27,0.42,0.17,0.5,0,0,Matches
665,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20,1996,8.1,1,4,1,25,0.49,0.12,0.25,1,0,0,Matches
666,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,2,12,3,25,0.45,0.11,0.17,0.67,0,0,Matches
667,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3,0,0,0,,0,0,,,0,0,Matches
668,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,22,1995,0.2,0,0,0,,0,0,,,0,0,Matches
669,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,5,35,16,45.7,2.28,1.04,0.14,0.31,0,0,Matches
670,Mohamed Diamé,sn SEN,MF,Newcastle United,eng Premier League,30,1987,22.7,2,20,6,30,0.88,0.26,0.1,0.33,0,0,Matches
671,Lassana Diarra,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,32,1985,6.7,0,0,0,,0,0,,,0,0,Matches
672,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,1,6,2,33.3,0.82,0.27,0.17,0.5,0,0,Matches
673,Brahim Díaz,ma MAR,"FW,MF",Manchester City,eng Premier League,17,1999,0.6,0,3,1,33.3,4.91,1.64,0,0,0,0,Matches
674,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,1,11,2,18.2,0.36,0.06,0.09,0.5,0,0,Matches
675,Daniel Didavi,de GER,MF,Wolfsburg,de Bundesliga,27,1990,24.9,9,54,19,35.2,2.17,0.76,0.17,0.47,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9,0,0,0,,0,0,,,0,0,Matches
677,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18,2,13,4,30.8,0.72,0.22,0.15,0.5,0,0,Matches
678,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21,1996,4.8,0,3,0,0,0.62,0,0,,0,0,Matches
679,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,de Bundesliga,27,1989,20.8,0,6,2,33.3,0.29,0.1,0,0,0,0,Matches
680,Eric Dier,eng ENG,"MF,DF",Tottenham Hotspur,eng Premier League,23,1994,31.4,0,32,7,21.9,1.02,0.22,0,0,0,0,Matches
681,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,7.8,0,2,1,50,0.26,0.13,0,0,0,0,Matches
682,Landry Dimata,be BEL,"FW,MF",Wolfsburg,de Bundesliga,19,1997,10,0,12,3,25,1.2,0.3,0,0,0,0,Matches
683,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13.2,0,5,2,40,0.38,0.15,0,0,0,0,Matches
684,Ismaël Diomandé,ci CIV,"DF,MF",Caen,fr Ligue 1,24,1992,7.9,0,3,0,0,0.38,0,0,,0,0,Matches
685,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.3,0,16,6,37.5,1.55,0.58,0,0,0,0,Matches
686,Issa Diop,ma MAR,DF,Toulouse,fr Ligue 1,20,1997,34,3,19,8,42.1,0.56,0.24,0.16,0.38,0,0,Matches
687,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,0,1,0,0,0.34,0,0,,0,0,Matches
688,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,0,14,1,7.1,1.34,0.1,0,0,0,0,Matches
689,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,1,10,3,30,0.67,0.2,0.1,0.33,0,0,Matches
690,Djené,tg TOG,DF,Getafe,es La Liga,25,1991,36,1,11,2,18.2,0.31,0.06,0.09,0.5,0,0,Matches
691,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,0,9,2,22.2,0.34,0.07,0,0,0,0,Matches
692,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28,0,17,3,17.6,0.61,0.11,0,0,0,0,Matches
693,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30,0,19,5,26.3,0.63,0.17,0,0,0,0,Matches
694,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30,0,9,3,33.3,0.3,0.1,0,0,0,0,Matches
695,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,25,1992,36,0,0,0,,0,0,,,0,0,Matches
696,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,24,1993,9.8,1,22,7,31.8,2.25,0.72,0.05,0.14,0,0,Matches
697,Jaume Doménech,es ESP,GK,Valencia,es La Liga,26,1990,5,0,0,0,,0,0,,,0,0,Matches
698,Jean-Luc Dompé,fr FRA,"FW,MF",Amiens,fr Ligue 1,21,1995,0.3,0,1,0,0,3.1,0,0,,0,0,Matches
699,Giulio Donati,it ITA,"DF,MF",Mainz 05,de Bundesliga,27,1990,25.4,0,9,2,22.2,0.35,0.08,0,0,0,0,Matches
700,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,26,1991,0.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
701,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,de Bundesliga,20,1996,10.5,2,38,15,39.5,3.6,1.42,0.05,0.13,0,0,Matches
702,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38,0,0,0,,0,0,,,0,0,Matches
703,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,2,25,5,20,1.25,0.25,0.08,0.4,0,0,Matches
704,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,0,0,0,,0,0,,,0,0,Matches
705,Niklas Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1,1,1,1,100,1,1,1,1,0,0,Matches
706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,0,1,1,100,0.09,0.09,0,0,0,0,Matches
707,Mathieu Dossevi,tg TOG,"MF,FW",Metz,fr Ligue 1,29,1988,27.9,1,32,11,34.4,1.15,0.39,0.03,0.09,0,0,Matches
708,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,24,1993,36.9,7,47,17,36.2,1.27,0.46,0.15,0.41,0,0,Matches
709,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,24,1992,11.4,1,18,1,5.6,1.59,0.09,0.06,1,0,0,Matches
710,Mohamed Dräger,tn TUN,"DF,MF",Freiburg,de Bundesliga,21,1996,0.6,0,0,0,,0,0,,,0,0,Matches
711,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,0,2,0,0,0.23,0,0,,0,0,Matches
712,Aleksandar Dragović,at AUT,"DF,MF",Leverkusen,de Bundesliga,26,1991,0.5,0,0,0,,0,0,,,0,0,Matches
713,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,19,1997,2.4,0,0,0,,0,0,,,0,0,Matches
714,Boukary Dramé,sn SEN,MF,SPAL,it Serie A,32,1985,1.1,0,0,0,,0,0,,,0,0,Matches
715,Julian Draxler,de GER,"MF,FW",Paris Saint-Germain,fr Ligue 1,23,1993,18.9,4,23,9,39.1,1.21,0.48,0.17,0.44,0,0,Matches
716,Danny Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,5.9,1,6,2,33.3,1.02,0.34,0.17,0.5,0,0,Matches
717,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,24,1992,5.2,4,18,5,27.8,3.47,0.96,0.22,0.8,0,0,Matches
718,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16,0,4,1,25,0.25,0.06,0,0,0,0,Matches
719,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11,0,4,0,0,0.36,0,0,,0,0,Matches
720,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21,1995,23.8,0,8,0,0,0.34,0,0,,0,0,Matches
721,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,3,45,11,24.4,1.34,0.33,0.07,0.27,0,0,Matches
722,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,28,1989,12,0,0,0,,0,0,,,0,0,Matches
723,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,1,9,3,33.3,1.09,0.36,0.11,0.33,0,0,Matches
