Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
487,Jonny Castro,es ESP,DF,Celta Vigo,es La Liga,21,1994,32.8,1,14,4,28.6,0.43,0.12,0.07,0.25,0,0,Matches
488,Lucas Castro,ar ARG,MF,Chievo,it Serie A,26,1989,30.9,3,,11,,,0.36,,0.27,0,0,Matches
489,Rubén Castro,es ESP,FW,Real Betis,es La Liga,34,1981,37.5,19,103,48,46.6,2.75,1.28,0.16,0.33,3,4,Matches
490,Zé Castro,pt POR,DF,Rayo Vallecano,es La Liga,32,1983,19,2,10,3,30,0.53,0.16,0.2,0.67,0,0,Matches
491,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,20,1994,15,1,,6,,,0.4,,0.17,0,0,Matches
492,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,26,1989,33.7,1,,2,,,0.06,,0.5,0,0,Matches
493,Lee Cattermole,eng ENG,MF,Sunderland,eng Premier League,27,1988,24.6,0,,1,,,0.04,,0,0,0,Matches
494,Steven Caulker,sl SLE,DF,Southampton,eng Premier League,23,1991,1.6,0,,2,,,1.23,,0,0,0,Matches
495,Steven Caulker,sl SLE,DF,Liverpool,eng Premier League,23,1991,0.1,0,,0,,,0,,,0,0,Matches
496,Ivan Cavaleiro,pt POR,"MF,FW",Monaco,fr Ligue 1,21,1993,5.7,1,,4,,,0.7,,0.25,0,0,Matches
497,Edinson Cavani,uy URU,FW,Paris Saint-Germain,fr Ligue 1,28,1987,25.7,19,,45,,,1.75,,0.42,0,1,Matches
498,Santi Cazorla,es ESP,MF,Arsenal,eng Premier League,30,1984,14.3,0,,8,,,0.56,,0,0,1,Matches
499,Dani Ceballos,es ESP,MF,Real Betis,es La Liga,18,1996,23.7,0,17,3,17.6,0.72,0.13,0,0,0,0,Matches
500,Petr Čech,cz CZE,GK,Arsenal,eng Premier League,33,1982,34,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Álvaro Cejudo,es ESP,MF,Real Betis,es La Liga,31,1984,20.8,1,36,11,30.6,1.73,0.53,0.03,0.09,0,0,Matches
502,Bersant Celina,xk KVX,"FW,MF",Manchester City,eng Premier League,18,1996,0.2,0,,0,,,0,,,0,0,Matches
503,Alessio Cerci,it ITA,FW,Genoa,it Serie A,28,1987,6.1,4,,11,,,1.81,,0.09,3,3,Matches
504,Alessio Cerci,it ITA,"FW,MF",Milan,it Serie A,28,1987,8.4,0,,0,,,0,,,0,0,Matches
505,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,33,1982,30.2,1,,4,,,0.13,,0.25,0,0,Matches
506,Nacer Chadli,be BEL,MF,Tottenham Hotspur,eng Premier League,25,1989,10.5,3,,7,,,0.67,,0.43,0,0,Matches
507,Ilyes Chaïbi,dz ALG,FW,Monaco,fr Ligue 1,18,1996,0.1,0,,0,,,0,,,0,0,Matches
508,Florent Chaigneau,fr FRA,GK,Lorient,fr Ligue 1,31,1984,2,0,,0,,,0,,,0,0,Matches
509,Nathaniel Chalobah,eng ENG,"DF,MF",Napoli,it Serie A,20,1994,0.4,0,,0,,,0,,,0,0,Matches
510,Marouane Chamakh,ma MAR,FW,Crystal Palace,eng Premier League,31,1984,2.9,0,,1,,,0.35,,0,0,0,Matches
511,Calum Chambers,eng ENG,"MF,DF",Arsenal,eng Premier League,20,1995,3.6,0,,1,,,0.28,,0,0,0,Matches
512,Timothy Chandler,us USA,DF,Eintracht Frankfurt,de Bundesliga,25,1990,7.4,0,,2,,,0.27,,0,0,0,Matches
513,Clément Chantôme,fr FRA,MF,Bordeaux,fr Ligue 1,27,1987,24.2,1,,2,,,0.08,,0.5,0,0,Matches
514,Gaëtan Charbonnier,fr FRA,"FW,MF",Reims,fr Ligue 1,26,1988,14,4,,9,,,0.64,,0.44,0,0,Matches
515,Charles,br BRA,FW,Málaga,es La Liga,31,1984,33.4,12,84,43,51.2,2.52,1.29,0.13,0.26,1,1,Matches
516,Luca Checchin,it ITA,MF,Hellas Verona,it Serie A,18,1997,1.1,0,,0,,,0,,,0,0,Matches
517,Chechu,es ESP,DF,Rayo Vallecano,es La Liga,33,1982,5.2,0,1,1,100,0.19,0.19,0,0,0,0,Matches
518,Pape Cheikh Diop,sn SEN,MF,Celta Vigo,es La Liga,17,1997,0.7,0,0,0,,0,0,,,0,0,Matches
519,Zhang Chengdong,cn CHN,"DF,FW",Rayo Vallecano,es La Liga,26,1989,0.1,0,0,0,,0,0,,,0,0,Matches
520,Amine Chermiti,tn TUN,"MF,FW",Gazélec Ajaccio,fr Ligue 1,27,1987,3.1,0,,2,,,0.65,,0,0,0,Matches
521,Nicolò Cherubin,it ITA,DF,Atalanta,it Serie A,28,1986,11.5,1,,2,,,0.17,,0.5,0,0,Matches
522,Denis Cheryshev,ru RUS,"FW,MF",Real Madrid,es La Liga,24,1990,0.4,0,1,0,0,2.57,0,0,,0,0,Matches
523,Denis Cheryshev,ru RUS,"MF,FW",Valencia,es La Liga,24,1990,5.3,3,13,5,38.5,2.45,0.94,0.23,0.6,0,0,Matches
524,James Chester,wls WAL,DF,West Brom,eng Premier League,26,1989,10.7,0,,0,,,0,,,0,0,Matches
525,Raman Chibsah,gh GHA,MF,Frosinone,it Serie A,22,1993,12.9,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,30,1984,19.9,1,,2,,,0.1,,0.5,0,0,Matches
527,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,25,1989,7.7,1,,2,,,0.26,,0.5,0,0,Matches
528,Pedro Chirivella,es ESP,MF,Liverpool,eng Premier League,18,1997,0.5,0,,0,,,0,,,0,0,Matches
529,Ivaylo Chochev,bg BUL,MF,Palermo,it Serie A,22,1993,19.4,0,,9,,,0.46,,0,0,0,Matches
530,Andreas Christensen,dk DEN,DF,Gladbach,de Bundesliga,19,1996,31,3,,5,,,0.16,,0.6,0,0,Matches
531,Max Christiansen,de GER,MF,Ingolstadt,de Bundesliga,18,1996,11.5,0,,4,,,0.35,,0,0,0,Matches
532,Lazaros Christodoulopoulos,gr GRE,"MF,FW",Sampdoria,it Serie A,28,1986,3.9,1,,2,,,0.51,,0.5,0,0,Matches
533,Lee Chung-yong,kr KOR,MF,Crystal Palace,eng Premier League,27,1988,4.3,1,,2,,,0.46,,0.5,0,0,Matches
534,Michaël Ciani,fr FRA,DF,Espanyol,es La Liga,31,1984,1.5,0,0,0,,0,0,,,0,0,Matches
535,Luca Cigarini,it ITA,MF,Atalanta,it Serie A,29,1986,20.2,2,,12,,,0.59,,0.08,1,1,Matches
536,Tolga Ciğerci,tr TUR,MF,Hertha BSC,de Bundesliga,23,1992,11.4,0,,8,,,0.7,,0,0,0,Matches
537,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,28,1987,29.9,0,,0,,,0,,,0,0,Matches
538,Daniel Ciofani,it ITA,FW,Frosinone,it Serie A,30,1985,32.3,9,,26,,,0.8,,0.27,2,2,Matches
539,Matteo Ciofani,it ITA,DF,Frosinone,it Serie A,27,1988,14.2,0,,2,,,0.14,,0,0,0,Matches
540,Thiago Cionek,pl POL,DF,Palermo,it Serie A,29,1986,5,0,,0,,,0,,,0,0,Matches
541,Gilles Cioni,fr FRA,DF,Bastia,fr Ligue 1,31,1984,17.6,0,,0,,,0,,,0,0,Matches
542,Papiss Cissé,sn SEN,FW,Newcastle United,eng Premier League,30,1985,11.9,3,,9,,,0.76,,0.33,0,0,Matches
543,Aly Cissokho,fr FRA,DF,Aston Villa,eng Premier League,27,1987,17.8,0,,3,,,0.17,,0,0,0,Matches
544,Issa Cissokho,sn SEN,MF,Genoa,it Serie A,30,1985,7.2,0,,0,,,0,,,0,0,Matches
545,Renato Civelli,ar ARG,DF,Lille,fr Ligue 1,31,1983,30.7,0,,5,,,0.16,,0,0,0,Matches
546,Ciaran Clark,ie IRL,DF,Aston Villa,eng Premier League,25,1989,16,1,,2,,,0.12,,0.5,0,0,Matches
547,Jake Clarke-Salter,eng ENG,DF,Chelsea,eng Premier League,17,1997,0.2,0,,0,,,0,,,0,0,Matches
548,Jordy Clasie,nl NED,MF,Southampton,eng Premier League,24,1991,17.1,0,,1,,,0.06,,0,0,0,Matches
549,Cléber,br BRA,DF,Hamburger SV,de Bundesliga,24,1990,16.4,1,,7,,,0.43,,0.14,0,0,Matches
550,Christian Clemens,de GER,MF,Mainz 05,de Bundesliga,23,1991,19.1,5,,17,,,0.89,,0.29,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Jérémy Clément,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,1984,24.7,0,,1,,,0.04,,0,0,0,Matches
552,François Clerc,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,32,1983,9.7,0,,0,,,0,,,0,0,Matches
553,Tom Cleverley,eng ENG,MF,Everton,eng Premier League,25,1989,17.9,2,,7,,,0.39,,0.29,0,0,Matches
554,Gaël Clichy,fr FRA,DF,Manchester City,eng Premier League,30,1985,12.1,0,,0,,,0,,,0,0,Matches
555,Nathaniel Clyne,eng ENG,DF,Liverpool,eng Premier League,24,1991,33,1,,6,,,0.18,,0.17,0,0,Matches
556,Sebastián Coates,uy URU,DF,Sunderland,eng Premier League,24,1990,13.7,0,6,3,50,0.44,0.22,0,0,0,0,Matches
557,Marcus Coco,fr FRA,MF,Guingamp,fr Ligue 1,19,1996,19.2,1,,7,,,0.37,,0.14,0,0,Matches
558,Andrea Coda,it ITA,DF,Sampdoria,it Serie A,30,1985,1.4,0,,0,,,0,,,0,0,Matches
559,Alexandre Coeff,fr FRA,DF,Gazélec Ajaccio,fr Ligue 1,23,1992,22.2,0,,2,,,0.09,,0,0,0,Matches
560,Fábio Coentrão,pt POR,"DF,MF",Monaco,fr Ligue 1,27,1988,12,3,,4,,,0.33,,0.75,0,0,Matches
561,Isaac Cofie,gh GHA,MF,Carpi,it Serie A,23,1991,23.9,0,,4,,,0.17,,0,0,0,Matches
562,Renaud Cohade,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,1984,12.7,0,,3,,,0.24,,0,0,0,Matches
563,Almog Cohen,il ISR,MF,Ingolstadt,de Bundesliga,26,1988,9.2,0,,3,,,0.32,,0,0,0,Matches
564,Coke,es ESP,DF,Sevilla,es La Liga,28,1987,19.3,1,31,10,32.3,1.6,0.52,0.03,0.1,0,0,Matches
565,Jack Colback,eng ENG,MF,Newcastle United,eng Premier League,25,1989,26.5,1,,4,,,0.15,,0.25,0,0,Matches
566,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,26,1988,26.5,1,,6,,,0.23,,0.17,0,0,Matches
567,James Collins,wls WAL,DF,West Ham United,eng Premier League,31,1983,16,0,,4,,,0.25,,0,0,0,Matches
568,Fabricio Coloccini,ar ARG,DF,Newcastle United,eng Premier League,33,1982,25.5,1,,3,,,0.12,,0.33,0,0,Matches
569,Simone Colombi,it ITA,GK,Carpi,it Serie A,24,1991,1,0,,0,,,0,,,0,0,Matches
570,Simone Colombi,it ITA,GK,Palermo,it Serie A,24,1991,1,0,,0,,,0,,,0,0,Matches
571,Kingsley Coman,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,19,1996,18.7,4,,13,,,0.69,,0.31,0,0,Matches
572,Kingsley Coman,fr FRA,FW,Juventus,it Serie A,19,1996,0.7,0,,1,,,1.43,,0,0,0,Matches
573,Alois Confais,fr FRA,"DF,MF",Troyes,fr Ligue 1,18,1996,13.4,0,,0,,,0,,,0,0,Matches
574,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,30,1985,34.8,2,,2,,,0.06,,1,0,0,Matches
575,Callum Connolly,eng ENG,"DF,MF",Everton,eng Premier League,17,1997,0.4,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,28,1987,36.3,0,,0,,,0,,,0,0,Matches
577,Kévin Constant,gn GUI,DF,Bologna,it Serie A,28,1987,3.1,0,,0,,,0,,,0,0,Matches
578,Antoine Conte,gn GUI,DF,Reims,fr Ligue 1,21,1994,10.2,0,,3,,,0.29,,0,0,0,Matches
579,Diego Contento,de GER,DF,Bordeaux,fr Ligue 1,25,1990,23.5,2,,5,,,0.21,,0.4,0,0,Matches
580,Andrea Conti,it ITA,"MF,DF",Atalanta,it Serie A,21,1994,9,2,,2,,,0.22,,1,0,0,Matches
581,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,24,1991,35.5,4,,8,,,0.23,,0.5,0,0,Matches
582,Duje Čop,hr CRO,"FW,MF",Málaga,es La Liga,25,1990,22.7,7,49,26,53.1,2.15,1.14,0.12,0.23,1,1,Matches
583,Ferdinando Coppola,it ITA,GK,Hellas Verona,it Serie A,37,1978,1,0,,0,,,0,,,0,0,Matches
584,Francis Coquelin,fr FRA,MF,Arsenal,eng Premier League,24,1991,18.3,0,,0,,,0,,,0,0,Matches
585,Sébastien Corchia,fr FRA,"DF,MF",Lille,fr Ligue 1,24,1990,29.2,2,,9,,,0.31,,0.22,0,0,Matches
586,Jhon Córdoba,co COL,FW,Mainz 05,de Bundesliga,22,1993,15.5,5,,16,,,1.04,,0.31,0,0,Matches
587,Benjamin Corgnet,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1987,6.1,1,,2,,,0.33,,0.5,0,0,Matches
588,Jack Cork,eng ENG,MF,Swansea City,eng Premier League,26,1989,28.3,1,,6,,,0.21,,0.17,0,0,Matches
589,Maxwel Cornet,ci CIV,"FW,MF",Lyon,fr Ligue 1,18,1996,16.8,8,,13,,,0.77,,0.62,0,0,Matches
590,Quentin Cornette,fr FRA,MF,Montpellier,fr Ligue 1,21,1994,1.7,0,,1,,,0.6,,0,0,0,Matches
591,Imanol Corral,es ESP,DF,Eibar,es La Liga,21,1994,0,0,0,0,,0,0,,,0,0,Matches
592,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,20,1995,10.6,5,31,14,45.2,2.91,1.32,0.16,0.36,0,0,Matches
593,Joaquín Correa,ar ARG,"MF,FW",Sampdoria,it Serie A,20,1994,14.6,3,,15,,,1.03,,0.2,0,0,Matches
594,Rober Correa,es ESP,DF,Espanyol,es La Liga,22,1992,5.2,0,0,0,,0,0,,,0,0,Matches
595,Jonathan Correia,fr FRA,DF,Nice,fr Ligue 1,21,1994,2.6,0,,0,,,0,,,0,0,Matches
596,Uroš Ćosić,rs SRB,DF,Empoli,it Serie A,22,1992,9,0,,0,,,0,,,0,0,Matches
597,Andrea Costa,it ITA,DF,Empoli,it Serie A,29,1986,23.1,1,,2,,,0.09,,0.5,0,0,Matches
598,Danny da Costa,de GER,DF,Ingolstadt,de Bundesliga,22,1993,16.9,0,,1,,,0.06,,0,0,0,Matches
599,Diego Costa,es ESP,FW,Chelsea,eng Premier League,26,1988,26.4,12,,28,,,1.06,,0.43,0,0,Matches
600,Douglas Costa,br BRA,MF,Bayern Munich,de Bundesliga,24,1990,21.8,4,,27,,,1.24,,0.15,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Filippo Costa,it ITA,"DF,MF",Chievo,it Serie A,20,1995,1.5,0,,0,,,0,,,0,0,Matches
602,Hélder Costa,ao ANG,"MF,FW",Monaco,fr Ligue 1,21,1994,14.3,3,,9,,,0.63,,0.33,0,0,Matches
603,Jaume Costa,es ESP,DF,Villarreal,es La Liga,27,1988,17.1,1,4,2,50,0.23,0.12,0.25,0.5,0,0,Matches
604,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,31,1983,5,0,,0,,,0,,,0,0,Matches
605,Ricardo Costa,pt POR,DF,Granada,es La Liga,34,1981,13.9,1,9,3,33.3,0.65,0.22,0.11,0.33,0,0,Matches
606,Tino Costa,ar ARG,MF,Fiorentina,it Serie A,30,1985,3.2,0,,0,,,0,,,0,0,Matches
607,Tino Costa,ar ARG,MF,Genoa,it Serie A,30,1985,10.3,0,,4,,,0.39,,0,0,0,Matches
608,Benoît Costil,fr FRA,GK,Rennes,fr Ligue 1,28,1987,31,0,,0,,,0,,,0,0,Matches
609,Antonio Cotán,es ESP,MF,Sevilla,es La Liga,19,1995,1,0,0,0,,0,0,,,0,0,Matches
610,Lassana Coulibaly,ml MLI,MF,Bastia,fr Ligue 1,19,1996,7.8,1,,5,,,0.64,,0.2,0,0,Matches
611,Yoann Court,fr FRA,"MF,FW",Troyes,fr Ligue 1,25,1990,10.6,0,,6,,,0.56,,0,0,0,Matches
612,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,23,1992,22.4,0,,0,,,0,,,0,0,Matches
613,Philippe Coutinho,br BRA,"MF,FW",Liverpool,eng Premier League,23,1992,22.2,8,,30,,,1.35,,0.27,0,0,Matches
614,Aaron Cresswell,eng ENG,DF,West Ham United,eng Premier League,25,1989,36.8,2,,7,,,0.19,,0.29,0,0,Matches
615,Marco Crimi,it ITA,MF,Bologna,it Serie A,25,1990,0.5,0,,0,,,0,,,0,0,Matches
616,Marco Crimi,it ITA,"MF,FW",Carpi,it Serie A,25,1990,10.8,0,,3,,,0.28,,0,0,0,Matches
617,Lorenzo Crisetig,it ITA,MF,Bologna,it Serie A,22,1993,3.9,0,,0,,,0,,,0,0,Matches
618,Bryan Cristante,it ITA,MF,Palermo,it Serie A,20,1995,1,0,,0,,,0,,,0,0,Matches
619,Sebastián Cristóforo,uy URU,MF,Sevilla,es La Liga,21,1993,16.1,0,3,1,33.3,0.19,0.06,0,0,0,0,Matches
620,Enzo Crivelli,fr FRA,FW,Bordeaux,fr Ligue 1,20,1995,17,3,,9,,,0.53,,0.33,0,0,Matches
621,Roberto Crivello,it ITA,DF,Frosinone,it Serie A,23,1991,16,0,,0,,,0,,,0,0,Matches
622,Daniele Croce,it ITA,MF,Empoli,it Serie A,32,1982,19.9,0,,2,,,0.1,,0,0,0,Matches
623,Peter Crouch,eng ENG,FW,Stoke City,eng Premier League,34,1981,5.1,0,,3,,,0.58,,0,0,0,Matches
624,Juan Cuadrado,co COL,"DF,FW",Chelsea,eng Premier League,27,1988,0.3,0,,1,,,3.33,,0,0,0,Matches
625,Juan Cuadrado,co COL,"MF,FW",Juventus,it Serie A,27,1988,19.2,4,,11,,,0.57,,0.36,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Iván Cuéllar,es ESP,GK,Sporting Gijón,es La Liga,31,1984,32,0,0,0,,0,0,,,0,0,Matches
627,Isaac Cuenca,es ESP,"MF,FW",Granada,es La Liga,24,1991,8.8,2,10,3,30,1.14,0.34,0.2,0.67,0,0,Matches
628,Mauricio Cuero,co COL,"MF,FW",Levante,es La Liga,22,1993,5.4,0,11,4,36.4,2.05,0.75,0,0,0,0,Matches
629,Emmanuel Culio,ar ARG,MF,Las Palmas,es La Liga,31,1983,6.2,0,5,0,0,0.8,0,0,,0,0,Matches
630,Josh Cullen,ie IRL,"DF,MF",West Ham United,eng Premier League,19,1996,0,0,,0,,,0,,,0,0,Matches
631,Curro,es ESP,MF,Sevilla,es La Liga,19,1996,3.3,0,3,1,33.3,0.9,0.3,0,0,0,0,Matches
632,Marco D'Alessandro,it ITA,"FW,MF",Atalanta,it Serie A,24,1991,12.8,3,,5,,,0.39,,0.6,0,0,Matches
633,Danilo D'Ambrosio,it ITA,"DF,MF",Inter,it Serie A,26,1988,18,2,,2,,,0.11,,1,0,0,Matches
634,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,27,1988,27.6,2,,5,,,0.18,,0.4,0,0,Matches
635,Bryan Dabo,bf BFA,"MF,DF",Montpellier,fr Ligue 1,23,1992,31.7,5,,11,,,0.35,,0.45,0,0,Matches
636,Mouhamadou Dabo,fr FRA,DF,Troyes,fr Ligue 1,28,1986,11.8,0,,1,,,0.08,,0,0,0,Matches
637,Mahmoud Dahoud,de GER,MF,Gladbach,de Bundesliga,19,1996,23,5,,18,,,0.78,,0.28,0,0,Matches
638,Dario Dainelli,it ITA,DF,Chievo,it Serie A,36,1979,15.3,1,,1,,,0.07,,1,0,0,Matches
639,Felipe dal Belo,br BRA,DF,Udinese,it Serie A,31,1984,23.8,1,,5,,,0.21,,0.2,0,0,Matches
640,Leandro Damião,br BRA,FW,Real Betis,es La Liga,26,1989,1.4,0,6,1,16.7,4.15,0.69,0,0,0,0,Matches
641,Gaël Danic,fr FRA,"MF,FW",Bastia,fr Ligue 1,33,1981,30,5,,21,,,0.7,,0.19,1,1,Matches
642,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,28,1986,36.5,3,,7,,,0.19,,0.14,2,2,Matches
643,Danilo,br BRA,DF,Real Madrid,es La Liga,24,1991,22.7,2,18,6,33.3,0.79,0.26,0.11,0.33,0,0,Matches
644,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,28,1987,35,5,,11,,,0.31,,0.45,0,0,Matches
645,Dante,br BRA,DF,Bayern Munich,de Bundesliga,31,1983,0.2,0,,0,,,0,,,0,0,Matches
646,Dante,br BRA,DF,Wolfsburg,de Bundesliga,31,1983,22.9,1,,2,,,0.09,,0.5,0,0,Matches
647,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,29,1986,17.9,0,,4,,,0.22,,0,0,0,Matches
648,Fabio Daprelà,ch SUI,"DF,MF",Carpi,it Serie A,24,1991,0.7,0,,0,,,0,,,0,0,Matches
649,Fabio Daprelà,ch SUI,MF,Palermo,it Serie A,24,1991,1.7,0,,0,,,0,,,0,0,Matches
650,Stéphane Darbion,fr FRA,MF,Troyes,fr Ligue 1,31,1984,18.4,1,,13,,,0.71,,0.08,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Sergi Darder,es ESP,MF,Málaga,es La Liga,21,1993,0.9,0,3,1,33.3,3.21,1.07,0,0,0,0,Matches
652,Sergi Darder,es ESP,MF,Lyon,fr Ligue 1,21,1993,16.4,2,,8,,,0.49,,0.25,0,0,Matches
653,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,24,1990,28.8,5,,16,,,0.56,,0.31,0,0,Matches
654,Karl Darlow,wls WAL,GK,Newcastle United,eng Premier League,24,1990,9,0,,0,,,0,,,0,0,Matches
655,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,25,1989,21.4,1,,1,,,0.05,,1,0,0,Matches
656,Ben Davies,wls WAL,DF,Tottenham Hotspur,eng Premier League,22,1993,14.3,0,,2,,,0.14,,0,0,0,Matches
657,Tom Davies,eng ENG,FW,Everton,eng Premier League,17,1998,1.1,0,,0,,,0,,,0,0,Matches
658,Kelvin Davis,eng ENG,GK,Southampton,eng Premier League,38,1976,1,0,,0,,,0,,,0,0,Matches
659,Steven Davis,nir NIR,MF,Southampton,eng Premier League,30,1985,28.9,5,,9,,,0.31,,0.56,0,0,Matches
660,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,25,1990,37.6,4,,8,,,0.21,,0.5,0,0,Matches
661,Kevin De Bruyne,be BEL,MF,Wolfsburg,de Bundesliga,24,1991,1.8,0,,3,,,1.65,,0,0,0,Matches
662,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,24,1991,22.2,7,,25,,,1.12,,0.28,0,0,Matches
663,Paolo De Ceglie,it ITA,DF,Marseille,fr Ligue 1,28,1986,3.4,0,,1,,,0.3,,0,0,0,Matches
664,Ritchie De Laet,be BEL,DF,Leicester City,eng Premier League,26,1988,7.3,1,,1,,,0.14,,1,0,0,Matches
665,Sebastien De Maio,fr FRA,DF,Genoa,it Serie A,28,1987,24.8,1,,4,,,0.16,,0.25,0,0,Matches
666,Rodrigo De Paul,ar ARG,"MF,FW",Valencia,es La Liga,21,1994,5.8,0,10,2,20,1.73,0.35,0,0,0,0,Matches
667,Nill De Pauw,cd COD,MF,Guingamp,fr Ligue 1,25,1990,4.1,0,,4,,,0.99,,0,0,0,Matches
668,Daniele De Rossi,it ITA,"MF,DF",Roma,it Serie A,32,1983,21.2,1,,2,,,0.09,,0.5,0,0,Matches
669,Morgan De Sanctis,it ITA,GK,Roma,it Serie A,38,1977,4,0,,0,,,0,,,0,0,Matches
670,Mattia De Sciglio,it ITA,DF,Milan,it Serie A,22,1992,20.4,0,,2,,,0.1,,0,0,0,Matches
671,Lorenzo De Silvestri,it ITA,"MF,DF",Sampdoria,it Serie A,27,1988,15.5,1,,5,,,0.32,,0.2,0,0,Matches
672,Lucas Deaux,fr FRA,"MF,DF",Nantes,fr Ligue 1,26,1988,13.2,0,,1,,,0.08,,0,0,0,Matches
673,Mathieu Debuchy,fr FRA,DF,Bordeaux,fr Ligue 1,30,1985,8.7,0,,2,,,0.23,,0,0,0,Matches
674,Mathieu Debuchy,fr FRA,DF,Arsenal,eng Premier League,30,1985,1.6,0,,0,,,0,,,0,0,Matches
675,Troy Deeney,eng ENG,"FW,MF",Watford,eng Premier League,27,1988,36.6,13,,31,,,0.85,,0.23,6,7,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Jermain Defoe,eng ENG,FW,Sunderland,eng Premier League,32,1982,28.3,15,,39,,,1.38,,0.36,1,1,Matches
677,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,24,1991,22.8,7,,15,,,0.66,,0.47,0,0,Matches
678,Romain Del Castillo,fr FRA,"FW,MF",Lyon,fr Ligue 1,19,1996,0.4,0,,0,,,0,,,0,0,Matches
679,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,34,1981,32,2,,7,,,0.22,,0.29,0,0,Matches
680,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,29,1986,17.3,0,,5,,,0.29,,0,0,0,Matches
681,Fabio Della Giovanna,it ITA,DF,Inter,it Serie A,18,1997,0.1,0,,0,,,0,,,0,0,Matches
682,Andy Delort,dz ALG,FW,Caen,fr Ligue 1,23,1991,34.9,12,,62,,,1.78,,0.13,4,5,Matches
683,Fabian Delph,eng ENG,MF,Manchester City,eng Premier League,25,1989,8.4,2,,5,,,0.6,,0.4,0,0,Matches
684,Mana Dembélé,ml MLI,FW,Guingamp,fr Ligue 1,26,1988,4.8,0,,3,,,0.62,,0,0,0,Matches
685,Mousa Dembélé,be BEL,MF,Tottenham Hotspur,eng Premier League,28,1987,25.2,3,,9,,,0.36,,0.33,0,0,Matches
686,Ousmane Dembélé,fr FRA,"MF,FW",Rennes,fr Ligue 1,18,1997,21.1,12,,28,,,1.33,,0.39,1,1,Matches
687,Martín Demichelis,ar ARG,DF,Manchester City,eng Premier League,34,1980,11.3,0,,0,,,0,,,0,0,Matches
688,Johannes van den Bergh,de GER,MF,Hertha BSC,de Bundesliga,28,1986,2.6,0,,1,,,0.38,,0,0,0,Matches
