Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
617,Soumaïla Coulibaly,fr FRA,DF,Brest,fr Ligue 1,20,2003,4.9,0,4,0,0,0.82,0,0,,0,0,Matches
618,Tanguy Coulibaly,fr FRA,"MF,FW",Montpellier,fr Ligue 1,23,2001,16.5,3,30,13,43.3,1.82,0.79,0.1,0.23,0,0,Matches
619,Woyo Coulibaly,ml MLI,DF,Leicester City,eng Premier League,25,1999,1.2,0,2,1,50,1.65,0.83,0,0,0,0,Matches
620,Woyo Coulibaly,ml MLI,DF,Parma,it Serie A,25,1999,12,0,3,0,0,0.25,0,0,,0,0,Matches
621,Marius Courcoul,fr FRA,MF,Angers,fr Ligue 1,17,2007,3.4,0,3,1,33.3,0.87,0.29,0,0,0,0,Matches
622,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,32,1992,30,0,0,0,,0,0,,,0,0,Matches
623,Yan Couto,br BRA,"DF,MF",Dortmund,de Bundesliga,22,2002,9.9,0,6,2,33.3,0.6,0.2,0,0,0,0,Matches
624,Nicolas Cozza,fr FRA,"DF,MF",Nantes,fr Ligue 1,25,1999,22.8,1,17,6,35.3,0.75,0.26,0.06,0.17,0,0,Matches
625,Aaron Cresswell,eng ENG,DF,West Ham United,eng Premier League,34,1989,9.2,0,5,0,0,0.55,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Charlie Cresswell,eng ENG,DF,Toulouse,fr Ligue 1,21,2002,28.8,3,32,14,43.8,1.11,0.49,0.09,0.21,0,0,Matches
627,Bryan Cristante,it ITA,MF,Roma,it Serie A,29,1995,22.7,4,30,7,23.3,1.32,0.31,0.13,0.57,0,0,Matches
628,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,28,1995,1.5,0,1,0,0,0.66,0,0,,0,0,Matches
629,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,32,1992,16.6,0,4,0,0,0.24,0,0,,0,0,Matches
630,Juan Cruz,es ESP,"MF,DF",Leganés,es La Liga,24,2000,25.1,5,33,14,42.4,1.32,0.56,0.15,0.36,0,0,Matches
631,Juan Cuadrado,co COL,"MF,FW",Atalanta,it Serie A,36,1988,9.2,0,16,4,25,1.73,0.43,0,0,0,0,Matches
632,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,17,2007,29.1,0,8,0,0,0.28,0,0,,0,0,Matches
633,Cucho,co COL,FW,Real Betis,es La Liga,25,1999,12.7,5,43,11,25.6,3.4,0.87,0.12,0.45,0,0,Matches
634,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,26,1998,33.2,5,24,12,50,0.72,0.36,0.21,0.42,0,0,Matches
635,Jorge Cuenca,es ESP,DF,Fulham,eng Premier League,24,1999,3.9,0,1,0,0,0.26,0,0,,0,0,Matches
636,Matheus Cunha,br BRA,MF,Wolves,eng Premier League,25,1999,28.9,15,110,44,40,3.81,1.52,0.14,0.34,0,0,Matches
637,Patrick Cutrone,it ITA,FW,Como,it Serie A,26,1998,22.7,7,70,26,37.1,3.08,1.14,0.1,0.27,0,1,Matches
638,Tomáš Čvančara,cz CZE,"MF,FW",Gladbach,de Bundesliga,23,2000,9.2,2,24,9,37.5,2.6,0.97,0.08,0.22,0,0,Matches
639,Wylan Cyprien,fr FRA,MF,Parma,it Serie A,29,1995,0.3,0,1,0,0,3.21,0,0,,0,0,Matches
640,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,35,1988,12.2,0,9,4,44.4,0.74,0.33,0,0,0,0,Matches
641,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,23,2001,29,3,37,14,37.8,1.27,0.48,0.08,0.21,0,0,Matches
642,Samuel Dahl,se SWE,DF,Roma,it Serie A,21,2003,0.5,0,0,0,,0,0,,,0,0,Matches
643,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,26,1998,19,0,0,0,,0,0,,,0,0,Matches
644,Thomas Dähne,de GER,GK,Holstein Kiel,de Bundesliga,30,1994,9,0,0,0,,0,0,,,0,0,Matches
645,Mahmoud Dahoud,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1996,4,1,7,2,28.6,1.73,0.49,0.14,0.5,0,0,Matches
646,Patson Daka,zm ZAM,"MF,FW",Leicester City,eng Premier League,25,1998,8.2,1,15,4,26.7,1.83,0.49,0.07,0.25,0,0,Matches
647,Ameen Al-Dakhil,be BEL,DF,Stuttgart,de Bundesliga,22,2002,4.8,0,1,0,0,0.21,0,0,,0,0,Matches
648,Thijs Dallinga,nl NED,FW,Bologna,it Serie A,23,2000,12.8,3,31,11,35.5,2.42,0.86,0.1,0.27,0,0,Matches
649,Diogo Dalot,pt POR,"MF,DF",Manchester Utd,eng Premier League,25,1999,31.3,0,24,5,20.8,0.77,0.16,0,0,0,0,Matches
650,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,24,2000,32.3,2,35,7,20,1.08,0.22,0.06,0.29,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Maat Daniel Caprini,it ITA,FW,Fiorentina,it Serie A,18,2006,0.1,0,0,0,,0,0,,,0,0,Matches
652,Flavius Daniliuc,at AUT,DF,Hellas Verona,it Serie A,23,2001,11.2,0,3,1,33.3,0.27,0.09,0,0,0,0,Matches
653,Danilo,br BRA,DF,Juventus,it Serie A,33,1991,6.5,0,1,0,0,0.15,0,0,,0,0,Matches
654,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,27,1997,2.2,2,6,3,50,2.7,1.35,0.33,0.67,0,0,Matches
655,Arnaut Danjuma,nl NED,"MF,FW",Girona,es La Liga,27,1997,14.8,2,30,14,46.7,2.02,0.94,0.07,0.14,0,0,Matches
656,Jayden Danns,eng ENG,FW,Liverpool,eng Premier League,18,2006,0.1,0,0,0,,0,0,,,0,0,Matches
657,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,20,2004,16.2,0,17,3,17.6,1.05,0.18,0,0,0,0,Matches
658,Kevin Danso,at AUT,DF,Tottenham Hotspur,eng Premier League,25,1998,9.4,0,7,3,42.9,0.75,0.32,0,0,0,0,Matches
659,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,25,1998,12,0,10,2,20,0.83,0.17,0,0,0,0,Matches
660,Dante,br BRA,DF,Nice,fr Ligue 1,40,1983,21.8,0,8,2,25,0.37,0.09,0,0,0,0,Matches
661,Pape Daouda Diongue,sn SEN,MF,Strasbourg,fr Ligue 1,18,2006,0.9,1,5,2,40,5.77,2.31,0.2,0.5,0,0,Matches
662,Mohamed Daramy,dk DEN,"FW,MF",Reims,fr Ligue 1,22,2002,0.2,0,1,0,0,5.63,0,0,,0,0,Matches
663,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,18,2006,14.5,1,11,1,9.1,0.76,0.07,0.09,1,0,0,Matches
664,Sergi Darder,es ESP,MF,Mallorca,es La Liga,30,1993,30.5,2,36,9,25,1.18,0.3,0.06,0.22,0,0,Matches
665,Matteo Darmian,it ITA,"MF,DF",Inter,it Serie A,34,1989,19.8,3,11,4,36.4,0.56,0.2,0.27,0.75,0,0,Matches
666,Lukas Daschner,de GER,"FW,MF",Bochum,de Bundesliga,25,1998,4.6,1,9,6,66.7,1.97,1.31,0.11,0.17,0,1,Matches
667,Juan David Cabal,co COL,DF,Juventus,it Serie A,23,2001,5.1,0,5,0,0,0.98,0,0,,0,0,Matches
668,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,24,2000,28.4,16,73,35,47.9,2.57,1.23,0.14,0.29,6,7,Matches
669,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,23,2000,17.3,1,17,3,17.6,0.98,0.17,0.06,0.33,0,0,Matches
670,Ben Davies,wls WAL,DF,Tottenham Hotspur,eng Premier League,31,1993,14.8,0,5,1,20,0.34,0.07,0,0,0,0,Matches
671,Keinan Davis,eng ENG,FW,Udinese,it Serie A,26,1998,11.8,2,29,11,37.9,2.45,0.93,0.07,0.18,0,0,Matches
672,Leif Davis,eng ENG,DF,Ipswich Town,eng Premier League,24,1999,30.5,1,16,2,12.5,0.52,0.07,0.06,0.5,0,0,Matches
673,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,fr Ligue 1,23,2001,30.9,9,70,27,38.6,2.27,0.87,0.1,0.26,2,2,Matches
674,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,it Serie A,29,1995,20.5,0,4,0,0,0.2,0,0,,0,0,Matches
675,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,34,1990,10.8,0,5,1,20,0.46,0.09,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,eng Premier League,33,1991,18.9,4,57,18,31.6,3.01,0.95,0.07,0.22,0,0,Matches
677,Bobby De Cordova-Reid,jm JAM,"MF,FW",Leicester City,eng Premier League,31,1993,8.3,1,7,3,42.9,0.85,0.36,0.14,0.33,0,0,Matches
678,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,23,2001,23,7,48,21,43.8,2.09,0.91,0.15,0.33,0,0,Matches
679,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,30,1994,23.4,3,19,4,21.1,0.81,0.17,0.16,0.75,0,0,Matches
680,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,23,2001,2,0,0,0,,0,0,,,0,0,Matches
681,Mattia De Sciglio,it ITA,DF,Empoli,it Serie A,31,1992,8.5,1,5,3,60,0.59,0.35,0.2,0.33,0,0,Matches
682,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,36,1988,11.8,1,9,4,44.4,0.76,0.34,0.11,0.25,0,0,Matches
683,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,26,1998,2.1,0,1,0,0,0.47,0,0,,0,0,Matches
684,Koni De Winter,be BEL,DF,Genoa,it Serie A,22,2002,23.7,3,13,7,53.8,0.55,0.3,0.23,0.43,0,0,Matches
685,Amar Dedić,ba BIH,MF,Marseille,fr Ligue 1,21,2002,3.5,0,6,2,33.3,1.72,0.57,0,0,0,0,Matches
686,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,28,1995,15.9,2,18,5,27.8,1.13,0.31,0.11,0.4,0,0,Matches
687,Romain Del Castillo,fr FRA,"FW,MF",Brest,fr Ligue 1,28,1996,14,6,21,12,57.1,1.5,0.86,0.14,0.25,3,4,Matches
688,Enrico Del Prato,it ITA,"DF,MF",Parma,it Serie A,24,1999,32.7,4,12,5,41.7,0.37,0.15,0.33,0.8,0,0,Matches
689,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,32,1992,0.1,0,0,0,,0,0,,,0,0,Matches
690,Liam Delap,eng ENG,FW,Ipswich Town,eng Premier League,21,2003,28.8,12,68,32,47.1,2.36,1.11,0.15,0.31,2,2,Matches
691,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,it Serie A,23,2001,10.5,3,16,5,31.3,1.52,0.48,0.19,0.6,0,0,Matches
692,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,32,1991,6.7,0,17,6,35.3,2.52,0.89,0,0,0,0,Matches
693,Olivier Deman,be BEL,"DF,FW",Werder Bremen,de Bundesliga,24,2000,0.7,0,0,0,,0,0,,,0,0,Matches
694,Ali Dembélé,fr FRA,DF,Torino,it Serie A,20,2004,4.3,1,5,2,40,1.16,0.46,0.2,0.5,0,0,Matches
695,Ousmane Dembélé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,27,1997,19.2,21,97,51,52.6,5.05,2.65,0.21,0.39,1,1,Matches
696,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,26,1998,20.6,15,65,30,46.2,3.15,1.46,0.23,0.5,0,2,Matches
697,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,22,2001,28.7,0,20,6,30,0.7,0.21,0,0,0,0,Matches
698,Rémy Descamps,fr FRA,GK,Lyon,fr Ligue 1,28,1996,1,0,0,0,,0,0,,,0,0,Matches
699,Arthur Desmas,fr FRA,GK,Le Havre,fr Ligue 1,30,1994,18,0,0,0,,0,0,,,0,0,Matches
700,Justin Devenny,nir NIR,MF,Crystal Palace,eng Premier League,20,2003,5.6,1,10,6,60,1.78,1.07,0.1,0.17,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
701,Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,eng Premier League,25,1998,2.9,0,1,0,0,0.34,0,0,,0,0,Matches
702,Michele Di Gregorio,it ITA,GK,Juventus,it Serie A,27,1997,33,0,0,0,,0,0,,,0,0,Matches
703,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,30,1993,37,3,21,6,28.6,0.57,0.16,0.14,0.5,0,0,Matches
704,Boulaye Dia,sn SEN,"MF,FW",Lazio,it Serie A,27,1996,24.2,9,39,20,51.3,1.61,0.83,0.23,0.45,0,0,Matches
705,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,27,1996,7.3,2,11,4,36.4,1.52,0.55,0.18,0.5,0,0,Matches
706,Mamadou Diakhon,sn SEN,"MF,FW",Reims,fr Ligue 1,18,2005,9.5,2,18,8,44.4,1.89,0.84,0.11,0.25,0,0,Matches
707,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,23,2001,30.7,4,16,7,43.8,0.52,0.23,0.25,0.57,0,0,Matches
708,Oumar Diakité,ci CIV,FW,Reims,fr Ligue 1,20,2003,18.1,4,27,9,33.3,1.49,0.5,0.15,0.44,0,1,Matches
709,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,eng Premier League,22,2002,21.1,8,47,17,36.2,2.23,0.8,0.17,0.47,0,0,Matches
710,Assane Diao,sn SEN,"MF,FW",Como,it Serie A,18,2005,13.9,8,28,13,46.4,2.01,0.93,0.29,0.62,0,0,Matches
711,Assane Diao,sn SEN,FW,Real Betis,es La Liga,18,2005,3.1,1,7,1,14.3,2.27,0.32,0.14,1,0,0,Matches
712,Habib Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,20,2004,26.1,4,27,12,44.4,1.03,0.46,0.07,0.17,2,2,Matches
713,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,23,2000,20.7,0,1,0,0,0.05,0,0,,0,0,Matches
714,Rúben Dias,pt POR,"DF,MF",Manchester City,eng Premier League,27,1997,25.2,0,21,7,33.3,0.83,0.28,0,0,0,0,Matches
715,Krépin Diatta,sn SEN,"DF,MF",Monaco,fr Ligue 1,25,1999,5.6,0,2,1,50,0.35,0.18,0,0,0,0,Matches
716,Kandet Diawara,gn GUI,MF,Le Havre,fr Ligue 1,24,2000,0,0,0,0,,0,0,,,0,0,Matches
717,Mahamadou Diawara,fr FRA,MF,Le Havre,fr Ligue 1,19,2005,6.5,0,7,1,14.3,1.08,0.15,0,0,0,0,Matches
718,Mahamadou Diawara,fr FRA,MF,Lyon,fr Ligue 1,19,2005,0.2,0,0,0,,0,0,,,0,0,Matches
719,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,es La Liga,24,1999,15.4,4,28,17,60.7,1.82,1.1,0.14,0.24,0,0,Matches
720,Daniel Díaz,es ESP,FW,Real Sociedad,es La Liga,18,2006,0.1,0,0,0,,0,0,,,0,0,Matches
721,Luis Díaz,co COL,"FW,MF",Liverpool,eng Premier League,27,1997,26.7,13,71,30,42.3,2.66,1.13,0.18,0.43,0,0,Matches
722,Pedro Díaz,es ESP,MF,Rayo Vallecano,es La Liga,26,1998,13.5,3,32,8,25,2.38,0.59,0.09,0.38,0,1,Matches
723,Tyler Dibling,eng ENG,"MF,FW",Southampton,eng Premier League,18,2006,20.8,2,28,9,32.1,1.34,0.43,0.07,0.22,0,0,Matches
724,Diego,es ESP,"FW,MF",Leganés,es La Liga,24,2000,13.3,3,29,9,31,2.18,0.68,0.1,0.33,0,0,Matches
725,Justin Diehl,de GER,MF,Stuttgart,de Bundesliga,19,2004,1.2,1,7,1,14.3,6.06,0.87,0.14,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
726,Bamba Dieng,sn SEN,FW,Angers,fr Ligue 1,24,2000,5.9,3,15,7,46.7,2.54,1.18,0.13,0.29,1,1,Matches
727,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,30,1994,16.3,2,9,6,66.7,0.55,0.37,0.22,0.33,0,0,Matches
728,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,31,1993,26.1,0,13,3,23.1,0.5,0.11,0,0,0,0,Matches
729,Kembo Diliwidi,fr FRA,FW,Lens,fr Ligue 1,18,2006,0,0,0,0,,0,0,,,0,0,Matches
730,Federico Dimarco,it ITA,MF,Inter,it Serie A,26,1997,24.2,4,56,22,39.3,2.32,0.91,0.07,0.18,0,0,Matches
731,Stole Dimitrievski,mk MKD,GK,Valencia,es La Liga,30,1993,4,0,0,0,,0,0,,,0,0,Matches
732,Junior Dina Ebimbe,cm CMR,MF,Eintracht Frankfurt,de Bundesliga,23,2000,3.3,0,8,0,0,2.46,0,0,,0,0,Matches
733,Eren Dinkçi,de GER,MF,Freiburg,de Bundesliga,22,2001,13.3,0,14,3,21.4,1.05,0.23,0,0,0,0,Matches
734,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,23,2001,21.6,3,9,4,44.4,0.42,0.19,0.33,0.75,0,0,Matches
735,Yan Diomandé,ci CIV,MF,Leganés,es La Liga,17,2006,6.1,2,11,3,27.3,1.82,0.5,0.18,0.67,0,0,Matches
736,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,31,1992,0.2,0,0,0,,0,0,,,0,0,Matches
737,Issa Diop,ma MAR,DF,Fulham,eng Premier League,27,1997,14.9,0,5,2,40,0.34,0.13,0,0,0,0,Matches
738,Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,19,2005,0,0,0,0,,0,0,,,0,0,Matches
739,Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,24,2000,11.8,6,22,11,50,1.86,0.93,0.27,0.55,0,0,Matches
740,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,21,2003,24.7,1,40,5,12.5,1.62,0.2,0.03,0.2,0,0,Matches
741,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,24,1999,34,0,1,1,100,0.03,0.03,0,0,0,0,Matches
742,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,26,1997,7.4,0,3,2,66.7,0.41,0.27,0,0,0,0,Matches
743,Axel Disasi,fr FRA,DF,Aston Villa,eng Premier League,26,1998,5.4,0,2,0,0,0.37,0,0,,0,0,Matches
744,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,26,1998,4,1,2,1,50,0.49,0.25,0.5,1,0,0,Matches
745,Roman Dixon,eng ENG,DF,Everton,eng Premier League,19,2004,1,0,0,0,,0,0,,,0,0,Matches
746,Álvaro djaló,gw GNB,"MF,FW",Athletic Club,es La Liga,24,1999,7.3,1,15,3,20,2.05,0.41,0.07,0.33,0,0,Matches
747,Djené,tg TOG,"DF,MF",Getafe,es La Liga,32,1991,28.3,0,6,0,0,0.21,0,0,,0,0,Matches
748,Nasser Djiga,bf BFA,DF,Wolves,eng Premier League,21,2002,0.7,0,0,0,,0,0,,,0,0,Matches
749,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,31,1993,29.3,1,20,4,20,0.68,0.14,0.05,0.25,0,0,Matches
750,Marko Dmitrović,rs SRB,GK,Leganés,es La Liga,32,1992,32,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
751,Ritsu Doan,jp JPN,MF,Freiburg,de Bundesliga,26,1998,31.8,10,61,23,37.7,1.92,0.72,0.16,0.43,0,0,Matches
752,Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,25,1998,34.6,0,27,6,22.2,0.78,0.17,0,0,0,0,Matches
753,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,26,1998,34,1,32,4,12.5,0.94,0.12,0.03,0.25,0,0,Matches
754,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,32,1992,23.4,2,10,3,30,0.43,0.13,0.2,0.67,0,0,Matches
755,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,22,2002,16.8,3,29,9,31,1.72,0.53,0.1,0.33,0,0,Matches
756,Marc Domenech,es ESP,"FW,MF",Mallorca,es La Liga,18,2006,3.4,0,8,2,25,2.38,0.59,0,0,0,0,Matches
757,Álex Domínguez,es ESP,GK,Toulouse,fr Ligue 1,26,1998,0.2,0,0,0,,0,0,,,0,0,Matches
758,Benjamín Domínguez,ar ARG,MF,Bologna,it Serie A,20,2003,14.2,3,30,17,56.7,2.11,1.19,0.1,0.18,0,0,Matches
759,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,23,2001,13.1,0,3,1,33.3,0.23,0.08,0,0,0,0,Matches
760,Israel Domínguez,es ESP,MF,Sevilla,es La Liga,21,2003,0.2,0,0,0,,0,0,,,0,0,Matches
761,Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,26,1998,21.8,0,21,9,42.9,0.96,0.41,0,0,0,0,Matches
762,Sergi Dominguez,es ESP,DF,Barcelona,es La Liga,19,2005,1.9,0,0,0,,0,0,,,0,0,Matches
763,Gianluigi Donnarumma,it ITA,GK,Paris Saint-Germain,fr Ligue 1,25,1999,23.2,0,0,0,,0,0,,,0,0,Matches
764,Patrick Dorgu,dk DEN,MF,Manchester Utd,eng Premier League,19,2004,9.4,0,10,2,20,1.07,0.21,0,0,0,0,Matches
765,Patrick Dorgu,dk DEN,"MF,DF",Lecce,it Serie A,19,2004,20.4,3,36,10,27.8,1.76,0.49,0.08,0.3,0,0,Matches
766,Alfie Dorrington,eng ENG,DF,Tottenham Hotspur,eng Premier League,19,2005,0.2,0,0,0,,0,0,,,0,0,Matches
767,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,26,1998,0.4,0,0,0,,0,0,,,0,0,Matches
768,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,26,1998,14.8,2,9,3,33.3,0.61,0.2,0.22,0.67,0,0,Matches
769,Alberto Dossena,it ITA,DF,Como,it Serie A,25,1998,20.3,0,12,4,33.3,0.59,0.2,0,0,0,0,Matches
770,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,31,1993,28.5,3,31,10,32.3,1.09,0.35,0.1,0.3,0,0,Matches
771,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,24,2000,5,0,7,0,0,1.39,0,0,,0,0,Matches
772,Sékou Doucoure,fr FRA,DF,Nantes,fr Ligue 1,19,2005,0.1,0,0,0,,0,0,,,0,0,Matches
773,Désiré Doué,fr FRA,"MF,FW",Paris Saint-Germain,fr Ligue 1,19,2005,19.2,6,55,20,36.4,2.86,1.04,0.11,0.3,0,0,Matches
774,Guela Doué,ci CIV,"DF,MF",Strasbourg,fr Ligue 1,21,2002,30.2,1,18,6,33.3,0.6,0.2,0.06,0.17,0,0,Matches
775,Douglas,br BRA,MF,Nantes,fr Ligue 1,27,1997,25.6,4,36,15,41.7,1.4,0.59,0.11,0.27,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
776,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,21,2003,29.3,1,3,1,33.3,0.1,0.03,0.33,1,0,0,Matches
777,Issa Doumbia,it ITA,MF,Venezia,it Serie A,20,2003,10.4,0,16,5,31.3,1.53,0.48,0,0,0,0,Matches
778,Kamory Doumbia,ml MLI,"MF,FW",Brest,fr Ligue 1,21,2003,14.7,3,22,10,45.5,1.5,0.68,0.14,0.3,0,0,Matches
779,Amidou Doumbouya,fr FRA,MF,Nice,fr Ligue 1,16,2007,0.5,0,0,0,,0,0,,,0,0,Matches
780,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,24,1999,6.4,2,14,5,35.7,2.17,0.78,0.14,0.4,0,0,Matches
781,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,24,1999,7.8,3,17,9,52.9,2.19,1.16,0.18,0.33,0,0,Matches
782,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,27,1997,26.9,12,63,27,42.9,2.34,1,0.16,0.37,2,2,Matches
783,Flynn Downes,eng ENG,MF,Southampton,eng Premier League,25,1999,23.9,1,10,3,30,0.42,0.13,0.1,0.33,0,0,Matches
784,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,22,2001,5.4,0,9,2,22.2,1.66,0.37,0,0,0,0,Matches
785,Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,eng Premier League,22,2002,13.9,0,5,1,20,0.36,0.07,0,0,0,0,Matches
786,Patrick Drewes,de GER,GK,Bochum,de Bundesliga,31,1993,21,0,0,0,,0,0,,,0,0,Matches
787,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,19,2005,4,0,2,2,100,0.5,0.5,0,0,0,0,Matches
788,Domingos Duarte,pt POR,DF,Getafe,es La Liga,29,1995,20.7,1,3,1,33.3,0.15,0.05,0.33,1,0,0,Matches
789,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,35,1989,10,0,0,0,,0,0,,,0,0,Matches
790,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,30,1994,26.9,8,71,29,40.8,2.64,1.08,0.1,0.24,1,2,Matches
791,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,29,1994,26.6,1,25,5,20,0.94,0.19,0.04,0.2,0,0,Matches
792,Duk,cv CPV,MF,Leganés,es La Liga,24,2000,2,0,2,1,50,1.01,0.5,0,0,0,0,Matches
793,Denzel Dumfries,nl NED,MF,Inter,it Serie A,28,1996,21.7,7,37,19,51.4,1.7,0.87,0.19,0.37,0,0,Matches
794,Alfred Duncan,gh GHA,MF,Venezia,it Serie A,31,1993,10.6,0,15,4,26.7,1.41,0.38,0,0,0,0,Matches
795,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,32,1991,23.1,0,12,3,25,0.52,0.13,0,0,0,0,Matches
796,Jáder Durán,co COL,FW,Aston Villa,eng Premier League,20,2003,7.1,7,31,15,48.4,4.37,2.12,0.23,0.47,0,0,Matches
797,Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,23,2001,15.5,4,26,10,38.5,1.68,0.65,0.15,0.4,0,0,Matches
798,Julien Duranville,be BEL,MF,Dortmund,de Bundesliga,18,2006,3.1,0,5,2,40,1.59,0.64,0,0,0,0,Matches
799,Hugo Duro,es ESP,FW,Valencia,es La Liga,24,1999,24.1,11,48,18,37.5,1.99,0.75,0.21,0.56,1,1,Matches
800,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,27,1997,6,0,4,0,0,0.67,0,0,,0,0,Matches
