Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
124,Viktor Claesson,se SWE,"FW,MF",dk FC Copenhagen,31,1992,5.3,0,6,1,16.7,1.13,0.19,0,0,0,0,Matches
125,William Clem,dk DEN,MF,dk FC Copenhagen,19,2004,0.8,0,1,0,0,1.32,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
126,Ebrima Colley,gm GAM,MF,ch Young Boys,23,2000,1.4,1,6,1,16.7,4.29,0.71,0.17,1,0,0,Matches
127,Kingsley Coman,fr FRA,MF,de Bayern Munich,27,1996,5,2,11,3,27.3,2.22,0.61,0.18,0.67,0,0,Matches
128,Francisco Conceição,pt POR,MF,pt Porto,20,2002,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,0,0,Matches
129,Kobe Corbanie,be BEL,DF,be Antwerp,18,2005,0.4,0,0,0,,0,0,,,0,0,Matches
130,Andreas Cornelius,dk DEN,FW,dk FC Copenhagen,30,1993,0.9,0,1,1,100,1.1,1.1,0,0,0,0,Matches
131,Ángel Correa,ar ARG,FW,es Atlético Madrid,28,1995,3.6,1,16,8,50,4.44,2.22,0.06,0.13,0,0,Matches
132,David Costa,pt POR,FW,fr Lens,22,2001,1.3,0,0,0,,0,0,,,0,0,Matches
133,Diogo Costa,pt POR,GK,pt Porto,23,1999,8.3,0,0,0,,0,0,,,0,0,Matches
134,Soumaïla Coulibaly,fr FRA,DF,be Antwerp,19,2003,6,0,1,0,0,0.17,0,0,,0,0,Matches
135,Thibaut Courtois,be BEL,GK,es Real Madrid,31,1992,1,0,0,0,,0,0,,,0,0,Matches
136,Juan Cuadrado,co COL,MF,it Inter,35,1988,1.3,0,1,0,0,0.8,0,0,,0,0,Matches
137,Pau Cubarsí,es ESP,DF,es Barcelona,16,2007,3,0,1,0,0,0.33,0,0,,0,0,Matches
138,Diogo Dalot,pt POR,DF,eng Manchester Utd,24,1999,5.1,0,2,1,50,0.39,0.19,0,0,0,0,Matches
139,Kevin Danso,at AUT,DF,fr Lens,24,1998,6,0,7,2,28.6,1.17,0.33,0,0,0,0,Matches
140,Matteo Darmian,it ITA,"MF,DF",it Inter,33,1989,4.5,0,2,0,0,0.44,0,0,,0,0,Matches
141,David Datro Fofana,ci CIV,FW,de Union Berlin,20,2002,2.2,1,8,4,50,3.62,1.81,0.13,0.25,0,0,Matches
142,Alphonso Davies,ca CAN,DF,de Bayern Munich,22,2000,7.8,1,4,1,25,0.51,0.13,0.25,1,0,0,Matches
143,Kevin De Bruyne,be BEL,MF,eng Manchester City,32,1991,2.2,2,13,6,46.2,5.82,2.69,0.15,0.33,0,0,Matches
144,Ritchie De Laet,be BEL,DF,be Antwerp,34,1988,2.5,0,1,0,0,0.4,0,0,,0,0,Matches
145,Rodrigo De Paul,ar ARG,MF,es Atlético Madrid,29,1994,6.8,1,6,2,33.3,0.88,0.29,0.17,0.5,0,0,Matches
146,Amar Dedić,ba BIH,DF,at RB Salzburg,20,2002,6,0,6,2,33.3,1,0.33,0,0,0,0,Matches
147,Miloš Degenek,au AUS,"DF,MF",rs Red Star,29,1994,0.1,0,0,0,,0,0,,,0,0,Matches
148,Ousmane Dembélé,fr FRA,"FW,MF",fr Paris Saint-Germain,26,1997,10.6,2,33,10,30.3,3.12,0.95,0.06,0.2,0,0,Matches
149,Kerem Demirbay,de GER,MF,tr Galatasaray,30,1993,0.7,0,0,0,,0,0,,,0,0,Matches
150,Thomas van den Belt,nl NED,MF,nl Feyenoord,22,2001,0.4,0,1,0,0,2.5,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
151,Sergiño Dest,us USA,DF,nl PSV,22,2000,7.2,0,4,2,50,0.56,0.28,0,0,0,0,Matches
152,Giovanni Di Lorenzo,it ITA,DF,it Napoli,29,1993,8,1,10,4,40,1.25,0.5,0.1,0.25,0,0,Matches
153,Ángel Di María,ar ARG,"MF,FW",pt Benfica,35,1988,4.6,1,12,5,41.7,2.62,1.09,0.08,0.2,0,0,Matches
154,Rúben Dias,pt POR,"DF,MF",eng Manchester City,26,1997,8.5,0,5,2,40,0.59,0.24,0,0,0,0,Matches
155,Brahim Díaz,ma MAR,"MF,FW",es Real Madrid,23,1999,3.6,2,10,3,30,2.79,0.84,0.2,0.67,0,0,Matches
156,Eric Dier,eng ENG,DF,de Bayern Munich,29,1994,5,0,4,1,25,0.8,0.2,0,0,0,0,Matches
157,Kevin Diks,id IDN,DF,dk FC Copenhagen,26,1996,7.9,0,2,0,0,0.25,0,0,,0,0,Matches
158,Javairô Dilrosun,nl NED,"FW,MF",nl Feyenoord,25,1998,0.1,0,1,1,100,7.5,7.5,0,0,0,0,Matches
159,Federico Dimarco,it ITA,MF,it Inter,25,1997,4,1,6,3,50,1.48,0.74,0.17,0.33,0,0,Matches
160,Andy Diouf,fr FRA,MF,fr Lens,20,2003,0.4,0,0,0,,0,0,,,0,0,Matches
161,Novatus Dismas,tz TAN,DF,ua Shakhtar Donetsk,20,2002,1,0,0,0,,0,0,,,0,0,Matches
162,Álvaro djaló,gw GNB,"MF,FW",pt Braga,23,1999,4.5,2,9,4,44.4,2,0.89,0.22,0.5,0,1,Matches
163,Nasser Djiga,bf BFA,DF,rs Red Star,20,2002,6,0,2,0,0,0.33,0,0,,0,0,Matches
164,Marko Dmitrović,rs SRB,GK,es Sevilla,31,1992,4,0,0,0,,0,0,,,0,0,Matches
165,Danilho Doekhi,nl NED,DF,de Union Berlin,25,1998,2.9,0,0,0,,0,0,,,0,0,Matches
166,Jeremy Doku,be BEL,MF,eng Manchester City,21,2002,3.4,1,12,6,50,3.55,1.78,0.08,0.17,0,0,Matches
167,Gianluigi Donnarumma,it ITA,GK,fr Paris Saint-Germain,24,1999,12,0,0,0,,0,0,,,0,0,Matches
168,Nene Dorgeles,ml MLI,FW,at RB Salzburg,20,2002,1.5,0,5,2,40,3.26,1.3,0,0,0,0,Matches
169,Aleksandar Dragović,at AUT,DF,rs Red Star,32,1991,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
170,Martin Dúbravka,sk SVK,GK,eng Newcastle United,34,1989,1,0,0,0,,0,0,,,0,0,Matches
171,Denzel Dumfries,nl NED,MF,it Inter,27,1996,3.6,0,7,2,28.6,1.97,0.56,0,0,0,0,Matches
172,Ederson,br BRA,GK,eng Manchester City,29,1993,7.3,0,0,0,,0,0,,,0,0,Matches
173,Jorge Eduardo Sánchez,mx MEX,DF,pt Porto,25,1997,2.1,0,2,1,50,0.97,0.49,0,0,0,0,Matches
174,Eguinaldo,br BRA,"FW,MF",ua Shakhtar Donetsk,18,2004,0.2,1,2,1,50,11.25,5.63,0.5,1,0,0,Matches
175,Chidera Ejuke,ng NGA,MF,be Antwerp,25,1998,1.7,0,3,0,0,1.78,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
176,Jurgen Ekkelenkamp,nl NED,MF,be Antwerp,23,2000,3,0,1,0,0,0.33,0,0,,0,0,Matches
177,Meschak Elia,cd COD,"FW,MF",ch Young Boys,25,1997,5.5,2,7,3,42.9,1.27,0.54,0.29,0.67,0,0,Matches
178,Elif Elmas,mk MKD,"FW,MF",it Napoli,23,1999,1.6,0,2,0,0,1.22,0,0,,0,0,Matches
179,Elif Elmas,mk MKD,"FW,MF",de RB Leipzig,23,1999,0.2,0,0,0,,0,0,,,0,0,Matches
180,Mohamed Elneny,eg EGY,MF,eng Arsenal,31,1992,0.7,0,1,0,0,1.45,0,0,,0,0,Matches
181,Aritz Elustondo,es ESP,DF,es Real Sociedad,29,1994,1.9,0,2,1,50,1.05,0.52,0,0,0,0,Matches
182,Mohamed Elyounoussi,no NOR,"FW,MF",dk FC Copenhagen,28,1994,7.6,3,17,8,47.1,2.24,1.05,0.18,0.38,0,0,Matches
183,Youssef En-Nesyri,ma MAR,FW,es Sevilla,26,1997,5.7,2,10,5,50,1.76,0.88,0.2,0.4,0,0,Matches
184,Luis Enrique Palma,hn HON,FW,sct Celtic,23,2000,3,2,6,5,83.3,2.03,1.69,0.17,0.2,1,1,Matches
185,Christian Eriksen,dk DEN,MF,eng Manchester Utd,31,1992,2.3,0,2,2,100,0.89,0.89,0,0,0,0,Matches
186,Stephen Eustáquio,ca CAN,MF,pt Porto,26,1996,5.9,1,7,4,57.1,1.18,0.68,0.14,0.25,0,0,Matches
187,Evanilson,br BRA,FW,pt Porto,23,1999,5.4,4,14,7,50,2.58,1.29,0.21,0.43,1,1,Matches
188,Jonny Evans,nir NIR,DF,eng Manchester Utd,35,1988,0.7,0,0,0,,0,0,,,0,0,Matches
189,Rasmus Falk,dk DEN,MF,dk FC Copenhagen,31,1992,7,0,2,1,50,0.29,0.14,0,0,0,0,Matches
190,João Félix,pt POR,FW,es Barcelona,23,1999,4.1,3,17,7,41.2,4.15,1.71,0.18,0.43,0,0,Matches
191,Bruno Fernandes,pt POR,"MF,FW",eng Manchester Utd,28,1994,6,2,15,4,26.7,2.5,0.67,0.07,0.25,1,1,Matches
192,Roger Fernandes,pt POR,MF,pt Braga,17,2005,0.1,0,1,0,0,10,0,0,,0,0,Matches
193,Carlos Fernández,es ESP,FW,es Real Sociedad,27,1996,0.8,0,1,0,0,1.32,0,0,,0,0,Matches
194,Fernando,br BRA,FW,at RB Salzburg,24,1999,0.4,0,3,1,33.3,7.5,2.5,0,0,0,0,Matches
195,Fernando,br BRA,MF,es Sevilla,36,1987,3.6,0,0,0,,0,0,,,0,0,Matches
196,Alessandro Florenzi,it ITA,DF,it Milan,32,1991,1.8,0,1,0,0,0.57,0,0,,0,0,Matches
197,Phil Foden,eng ENG,MF,eng Manchester City,23,2000,7.6,5,33,12,36.4,4.36,1.59,0.15,0.42,0,0,Matches
198,Diogo Fonseca,pt POR,DF,pt Braga,21,2002,0.2,0,1,0,0,5,0,0,,0,0,Matches
199,José Fonte,pt POR,DF,pt Braga,39,1983,4,0,3,0,0,0.75,0,0,,0,0,Matches
200,James Forrest,sct SCO,FW,sct Celtic,32,1991,1,0,1,0,0,0.96,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Emil Forsberg,se SWE,MF,de RB Leipzig,31,1991,4.5,1,9,1,11.1,2,0.22,0.11,1,0,0,Matches
202,Amankwah Forson,gh GHA,MF,at RB Salzburg,20,2002,0.8,0,3,0,0,3.97,0,0,,0,0,Matches
203,Héctor Fort,es ESP,DF,es Barcelona,16,2006,0.7,0,0,0,,0,0,,,0,0,Matches
204,Mitchel Frame,sct SCO,DF,sct Celtic,17,2006,0.2,0,0,0,,0,0,,,0,0,Matches
205,André Franco,pt POR,MF,pt Porto,25,1998,2.6,0,5,2,40,1.91,0.76,0,0,0,0,Matches
206,Przemysław Frankowski,pl POL,MF,fr Lens,28,1995,5.9,1,1,1,100,0.17,0.17,0,0,1,1,Matches
207,Davide Frattesi,it ITA,MF,it Inter,23,1999,5,1,10,2,20,1.99,0.4,0.1,0.5,0,0,Matches
208,Victor Froholdt,dk DEN,MF,dk FC Copenhagen,17,2006,0.6,0,0,0,,0,0,,,0,0,Matches
209,Angelo Fulgini,nc NCL,MF,fr Lens,26,1996,3.2,2,7,4,57.1,2.17,1.24,0.29,0.5,0,0,Matches
210,Niclas Füllkrug,de GER,FW,de Dortmund,30,1993,11.5,3,35,11,31.4,3.04,0.96,0.09,0.27,0,0,Matches
211,Kyogo Furuhashi,jp JPN,FW,sct Celtic,28,1995,5,2,10,5,50,2.01,1.01,0.2,0.4,0,0,Matches
212,Gianluca Gaetano,it ITA,MF,it Napoli,23,2000,0.2,0,1,0,0,4.09,0,0,,0,0,Matches
213,Javi Galán,es ESP,MF,es Atlético Madrid,28,1994,0.8,0,0,0,,0,0,,,0,0,Matches
214,Javi Galán,es ESP,DF,es Real Sociedad,28,1994,2,0,0,0,,0,0,,,0,0,Matches
215,Galeno,br BRA,MF,pt Porto,25,1997,7.2,5,16,11,68.8,2.22,1.53,0.31,0.45,0,0,Matches
216,Silvère Ganvoula M'Boussy,cg CGO,FW,ch Young Boys,27,1996,1.3,0,7,1,14.3,5.48,0.78,0,0,0,0,Matches
217,Fran Garcia,es ESP,DF,es Real Madrid,23,1999,2.1,0,0,0,,0,0,,,0,0,Matches
218,Ulisses Garcia,ch SUI,DF,ch Young Boys,27,1996,5.6,0,8,2,25,1.43,0.36,0,0,0,0,Matches
219,Alejandro Garnacho,ar ARG,MF,eng Manchester Utd,19,2004,3.3,1,8,3,37.5,2.39,0.9,0.13,0.33,0,0,Matches
220,Gavi,es ESP,MF,es Barcelona,18,2004,2.5,1,3,2,66.7,1.19,0.8,0.33,0.5,0,0,Matches
221,Lutsharel Geertruida,nl NED,DF,nl Feyenoord,23,2000,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
222,Mario Gila,es ESP,DF,it Lazio,22,2000,3.9,0,3,2,66.7,0.77,0.51,0,0,0,0,Matches
223,Santiago Giménez,mx MEX,FW,nl Feyenoord,22,2001,3.9,2,11,6,54.5,2.85,1.56,0.18,0.33,0,0,Matches
224,Olivier Giroud,fr FRA,FW,it Milan,36,1986,5.7,1,13,7,53.8,2.29,1.24,0.08,0.14,0,1,Matches
225,Jamie Gittens,eng ENG,MF,de Dortmund,18,2004,2.3,1,8,1,12.5,3.51,0.44,0.13,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Omri Glazer,il ISR,GK,rs Red Star,27,1996,6,0,0,0,,0,0,,,0,0,Matches
227,Oscar Gloukh,il ISR,"MF,FW",at RB Salzburg,19,2004,5.3,2,7,4,57.1,1.32,0.76,0.29,0.5,0,0,Matches
228,Serge Gnabry,de GER,MF,de Bayern Munich,28,1995,2.2,2,4,2,50,1.8,0.9,0.5,1,0,0,Matches
229,Giorgi Gocholeishvili,ge GEO,DF,ua Shakhtar Donetsk,22,2001,3.2,0,2,2,100,0.63,0.63,0,0,0,0,Matches
230,Sergio Gómez,es ESP,DF,eng Manchester City,22,2000,2.2,0,4,0,0,1.86,0,0,,0,0,Matches
231,Victor Gomez,es ESP,DF,pt Braga,23,2000,3.5,0,0,0,,0,0,,,0,0,Matches
232,Diogo Gonçalves,pt POR,"MF,FW",dk FC Copenhagen,26,1997,5.9,2,12,4,33.3,2.04,0.68,0.08,0.25,1,1,Matches
233,Nicolás González,es ESP,MF,pt Porto,21,2002,2.5,0,2,0,0,0.81,0,0,,0,0,Matches
234,Anthony Gordon,eng ENG,FW,eng Newcastle United,22,2001,4.9,0,6,2,33.3,1.24,0.41,0,0,0,0,Matches
235,Leon Goretzka,de GER,"MF,DF",de Bayern Munich,28,1995,8.5,0,9,0,0,1.06,0,0,,0,0,Matches
236,Robin Gosens,de GER,"MF,DF",de Union Berlin,29,1994,4.9,1,5,1,20,1.02,0.2,0.2,1,0,0,Matches
237,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,19,2003,4.4,0,1,0,0,0.23,0,0,,0,0,Matches
238,Tiago Gouveia,pt POR,MF,pt Benfica,22,2001,0.3,0,1,1,100,2.9,2.9,0,0,0,0,Matches
239,Kamil Grabara,pl POL,GK,dk FC Copenhagen,24,1999,8,0,0,0,,0,0,,,0,0,Matches
240,Jonathan Gradit,fr FRA,DF,fr Lens,30,1992,5.7,0,0,0,,0,0,,,0,0,Matches
241,Jack Grealish,eng ENG,"MF,FW",eng Manchester City,27,1995,5.9,0,13,5,38.5,2.21,0.85,0,0,0,0,Matches
242,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,32,1991,9.1,6,22,10,45.5,2.42,1.1,0.27,0.6,0,1,Matches
243,Marko Grujić,rs SRB,MF,pt Porto,27,1996,0.6,0,0,0,,0,0,,,0,0,Matches
244,Nemanja Gudelj,rs SRB,DF,es Sevilla,31,1991,6,2,4,3,75,0.67,0.5,0.5,0.67,0,0,Matches
245,Gonçalo Guedes,pt POR,"FW,MF",pt Benfica,26,1996,0.3,0,0,0,,0,0,,,0,0,Matches
246,Mattéo Guendouzi,fr FRA,MF,it Lazio,24,1999,5.5,0,6,1,16.7,1.09,0.18,0,0,0,0,Matches
247,Raphaël Guerreiro,pt POR,"MF,DF",de Bayern Munich,29,1993,4.3,0,6,0,0,1.4,0,0,,0,0,Matches
248,Morgan Guilavogui,gn GUI,"FW,MF",fr Lens,25,1998,0.8,0,3,1,33.3,3.86,1.29,0,0,0,0,Matches
249,Bruno Guimarães,br BRA,MF,eng Newcastle United,25,1997,6,0,3,3,100,0.5,0.5,0,0,0,0,Matches
250,Marc Guiu,es ESP,FW,es Barcelona,17,2006,0.4,1,2,1,50,5.14,2.57,0.5,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Péter Gulácsi,hu HUN,GK,de RB Leipzig,33,1990,3,0,0,0,,0,0,,,0,0,Matches
252,İlkay Gündoğan,de GER,MF,es Barcelona,32,1990,9.3,0,15,4,26.7,1.61,0.43,0,0,0,0,Matches
253,Joško Gvardiol,hr CRO,DF,eng Manchester City,21,2002,6.3,1,2,1,50,0.32,0.16,0.5,1,0,0,Matches
254,Erling Haaland,no NOR,"FW,MF",eng Manchester City,23,2000,8.6,6,43,22,51.2,4.99,2.55,0.09,0.18,2,2,Matches
255,Janik Haberer,de GER,MF,de Union Berlin,29,1994,4,0,4,1,25,1.01,0.25,0,0,0,0,Matches
256,Amadou Haidara,ml MLI,"MF,DF",de RB Leipzig,25,1998,3,0,4,1,25,1.35,0.34,0,0,0,0,Matches
257,Massadio Haïdara,ml MLI,MF,fr Lens,30,1992,1.3,0,0,0,,0,0,,,0,0,Matches
258,Achraf Hakimi,ma MAR,DF,fr Paris Saint-Germain,24,1998,10.9,1,17,3,17.6,1.56,0.28,0.06,0.33,0,0,Matches
259,Lewis Hall,eng ENG,DF,eng Newcastle United,18,2004,0.5,0,0,0,,0,0,,,0,0,Matches
260,Sébastien Haller,ci CIV,FW,de Dortmund,29,1994,0.7,1,1,1,100,1.41,1.41,1,1,0,0,Matches
261,Micah Hamilton,eng ENG,MF,eng Manchester City,19,2003,1.2,1,3,1,33.3,2.52,0.84,0.33,1,0,0,Matches
262,Dávid Hancko,sk SVK,DF,nl Feyenoord,25,1997,6,1,7,2,28.6,1.17,0.33,0.14,0.5,0,0,Matches
263,Joe Hart,eng ENG,GK,sct Celtic,36,1987,6,0,0,0,,0,0,,,0,0,Matches
264,Quilindschy Hartman,nl NED,DF,nl Feyenoord,21,2001,6,0,4,0,0,0.67,0,0,,0,0,Matches
265,Reo Hatate,jp JPN,MF,sct Celtic,25,1997,1.5,0,3,2,66.7,2.01,1.34,0,0,0,0,Matches
266,Kai Havertz,de GER,"MF,FW",eng Arsenal,24,1999,9.2,1,11,3,27.3,1.19,0.33,0.09,0.33,0,0,Matches
267,Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,26,1997,5.5,0,5,2,40,0.92,0.37,0,0,0,0,Matches
268,Mario Hermoso,es ESP,DF,es Atlético Madrid,28,1995,9.1,1,4,1,25,0.44,0.11,0.25,1,0,0,Matches
269,Lucas Hernández,fr FRA,DF,fr Paris Saint-Germain,27,1996,9.3,1,4,1,25,0.43,0.11,0.25,1,0,0,Matches
270,Theo Hernández,fr FRA,DF,it Milan,25,1997,6,0,9,2,22.2,1.5,0.33,0,0,0,0,Matches
271,André Horta,pt POR,MF,pt Braga,26,1996,0.4,0,0,0,,0,0,,,0,0,Matches
272,Ricardo Horta,pt POR,"MF,FW",pt Braga,28,1994,5.6,0,17,6,35.3,3.06,1.08,0,0,0,0,Matches
273,Mats Hummels,de GER,DF,de Dortmund,34,1988,13,1,10,1,10,0.77,0.08,0.1,1,0,0,Matches
274,Oh Hyeon-gyu,kr KOR,FW,sct Celtic,22,2001,1.2,0,3,1,33.3,2.6,0.87,0,0,0,0,Matches
275,Elseid Hysaj,al ALB,DF,it Lazio,29,1994,3.8,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Yang Hyunjun,kr KOR,FW,sct Celtic,21,2002,2.3,0,0,0,,0,0,,,0,0,Matches
277,Oscar Højlund,dk DEN,MF,dk FC Copenhagen,18,2005,0.5,0,1,0,0,1.91,0,0,,0,0,Matches
278,Rasmus Højlund,dk DEN,FW,eng Manchester Utd,20,2003,5.4,5,11,6,54.5,2.04,1.11,0.45,0.83,0,0,Matches
279,Mauro Icardi,ar ARG,FW,tr Galatasaray,30,1993,5.8,2,22,6,27.3,3.82,1.04,0.05,0.17,1,2,Matches
280,George Ilenikhena,ng NGA,FW,be Antwerp,16,2006,1.7,1,2,1,50,1.15,0.57,0.5,1,0,0,Matches
281,Ciro Immobile,it ITA,FW,it Lazio,33,1990,5.6,4,10,5,50,1.79,0.9,0.3,0.6,1,1,Matches
282,Hwang In-beom,kr KOR,MF,rs Red Star,26,1996,5.9,1,13,4,30.8,2.21,0.68,0.08,0.25,0,0,Matches
283,Alexander Isak,se SWE,FW,eng Newcastle United,23,1999,3.5,1,6,3,50,1.73,0.87,0.17,0.33,0,0,Matches
284,Gustav Isaksen,dk DEN,FW,it Lazio,22,2001,2.7,0,8,3,37.5,2.94,1.1,0,0,0,0,Matches
285,Cedric Itten,ch SUI,FW,ch Young Boys,26,1996,3.1,1,8,5,62.5,2.59,1.62,0,0,1,1,Matches
286,Mirko Ivanić,me MNE,"MF,FW",rs Red Star,29,1993,4.1,0,7,1,14.3,1.69,0.24,0,0,0,0,Matches
287,Luka Ivanušec,hr CRO,MF,nl Feyenoord,24,1998,2.3,0,3,0,0,1.32,0,0,,0,0,Matches
288,Tomoki Iwata,jp JPN,MF,sct Celtic,26,1997,0.7,0,0,0,,0,0,,,0,0,Matches
289,Paul Jaeckel,de GER,DF,de Union Berlin,25,1998,1.9,0,0,0,,0,0,,,0,0,Matches
290,Alireza Jahanbakhsh,ir IRN,"FW,MF",nl Feyenoord,29,1993,0.8,1,3,2,66.7,3.65,2.43,0.33,0.5,0,0,Matches
291,Ivan Jaime Pajuelo,es ESP,MF,pt Porto,22,2000,1,0,1,1,100,0.99,0.99,0,0,0,0,Matches
292,Saidy Janko,gm GAM,DF,ch Young Boys,27,1995,3.6,0,0,0,,0,0,,,0,0,Matches
293,Vincent Janssen,nl NED,FW,be Antwerp,29,1994,4.5,1,12,4,33.3,2.64,0.88,0.08,0.25,0,0,Matches
294,Elias Jelert,dk DEN,DF,dk FC Copenhagen,20,2003,6.5,0,0,0,,0,0,,,0,0,Matches
295,Gabriel Jesus,br BRA,FW,eng Arsenal,26,1997,4.5,4,15,8,53.3,3.33,1.77,0.27,0.5,0,0,Matches
296,Juan Jesus,br BRA,DF,it Napoli,32,1991,4.8,0,0,0,,0,0,,,0,0,Matches
297,Joelinton,br BRA,"MF,FW",eng Newcastle United,26,1996,3.7,1,7,4,57.1,1.89,1.08,0.14,0.25,0,0,Matches
298,Alistair Johnston,ca CAN,DF,sct Celtic,24,1998,6,0,1,0,0,0.17,0,0,,0,0,Matches
299,Michael Johnston,ie IRL,FW,sct Celtic,24,1999,1.1,0,2,1,50,1.86,0.93,0,0,0,0,Matches
300,Frenkie de Jong,nl NED,MF,es Barcelona,26,1997,4.4,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Luuk de Jong,nl NED,FW,nl PSV,32,1990,7,3,23,7,30.4,3.3,1,0.04,0.14,2,2,Matches
302,Joan Jordán,es ESP,MF,es Sevilla,29,1994,0.9,0,0,0,,0,0,,,0,0,Matches
303,Jorginho,it ITA,MF,eng Arsenal,31,1991,5.9,1,2,1,50,0.34,0.17,0,0,1,1,Matches
304,Joselu,es ESP,FW,es Real Madrid,33,1990,3.1,5,30,9,30,9.57,2.87,0.17,0.56,0,0,Matches
305,Luka Jović,rs SRB,FW,it Milan,25,1997,0.4,0,5,1,20,14.06,2.81,0,0,0,0,Matches
306,Mauro Júnior,br BRA,"MF,DF",nl PSV,24,1999,2,0,1,1,100,0.49,0.49,0,0,0,0,Matches
307,Hamed Junior Traorè,ci CIV,MF,it Napoli,23,2000,1.1,0,0,0,,0,0,,,0,0,Matches
308,Vinicius Júnior,br BRA,FW,es Real Madrid,23,2000,10,6,30,13,43.3,3.01,1.3,0.17,0.38,1,1,Matches
309,Josip Juranović,hr CRO,"MF,DF",de Union Berlin,27,1995,4.6,0,4,0,0,0.87,0,0,,0,0,Matches
310,David Jurásek,cz CZE,DF,pt Benfica,22,2000,1.4,0,0,0,,0,0,,,0,0,Matches
311,Uroš Kabić,rs SRB,MF,rs Red Star,19,2004,0.1,0,0,0,,0,0,,,0,0,Matches
312,Pierre Kalulu,fr FRA,DF,it Milan,23,2000,1,0,0,0,,0,0,,,0,0,Matches
313,Daichi Kamada,jp JPN,MF,it Lazio,26,1996,2.9,0,4,2,50,1.4,0.7,0,0,0,0,Matches
314,Dijon Kameri,at AUT,MF,at RB Salzburg,19,2004,0.1,0,0,0,,0,0,,,0,0,Matches
315,Kevin Kampl,si SVN,MF,de RB Leipzig,32,1990,3.1,0,2,1,50,0.64,0.32,0,0,0,0,Matches
316,Harry Kane,eng ENG,FW,de Bayern Munich,30,1993,11.8,8,36,17,47.2,3.05,1.44,0.14,0.29,3,3,Matches
317,Lee Kang-in,kr KOR,MF,fr Paris Saint-Germain,22,2001,3.8,1,12,4,33.3,3.14,1.05,0.08,0.25,0,0,Matches
318,Guélor Kanga,ga GAB,MF,rs Red Star,32,1990,1.6,0,3,1,33.3,1.84,0.61,0,0,0,0,Matches
319,Kings Kangwa,zm ZAM,MF,rs Red Star,24,1999,0.1,0,0,0,,0,0,,,0,0,Matches
320,Kazımcan Karataş,tr TUR,DF,tr Galatasaray,20,2003,0.8,0,0,0,,0,0,,,0,0,Matches
321,Oleksii Kashchuk,ua UKR,MF,ua Shakhtar Donetsk,23,2000,0.3,0,0,0,,0,0,,,0,0,Matches
322,Aleksandar Katai,rs SRB,"FW,MF",rs Red Star,32,1991,0.9,1,6,2,33.3,6.84,2.28,0.17,0.5,0,0,Matches
323,Mandela Keita,be BEL,MF,be Antwerp,21,2002,2.9,0,0,0,,0,0,,,0,0,Matches
324,Kevin Kelsy,ve VEN,FW,ua Shakhtar Donetsk,19,2004,1.5,1,2,1,50,1.34,0.67,0.5,1,0,0,Matches
325,Aljoscha Kemlein,de GER,MF,de Union Berlin,18,2004,0.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Gyrano Kerk,sr SUR,MF,be Antwerp,27,1995,2.3,0,3,1,33.3,1.31,0.44,0,0,0,0,Matches
327,Rani Khedira,tn TUN,MF,de Union Berlin,29,1994,3.2,0,2,0,0,0.62,0,0,,0,0,Matches
