Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
68,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,26,1988,30,30,"2,623",29.1,21,0.72,80,59,73.8,15,5,9,13,43.3,,,,,,Matches
69,Ben Foster,eng ENG,GK,West Brom,eng Premier League,31,1983,28,28,"2,485",27.6,34,1.23,108,74,68.5,7,8,12,11,39.3,,,,,,Matches
70,Giorgio Frezzolini,it ITA,GK,Atalanta,it Serie A,38,1976,1,0,34,0.4,1,2.65,3,2,66.7,0,0,0,0,,,,,,,Matches
71,Cyriack Garel,fr FRA,GK,Reims,fr Ligue 1,18,1996,1,0,70,0.8,2,2.57,4,2,50,0,0,1,0,,,,,,,Matches
72,Paulo Gazzaniga,ar ARG,GK,Southampton,eng Premier League,22,1992,2,2,180,2,3,1.5,7,4,57.1,1,0,1,0,0,,,,,,Matches
73,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,23,1990,37,37,"3,313",36.8,36,0.98,127,91,71.7,20,9,8,11,29.7,,,,,,Matches
74,Fabian Giefer,de GER,GK,Schalke 04,de Bundesliga,24,1990,2,2,135,1.5,0,0,1,1,100,1,1,0,2,100,,,,,,Matches
75,Jean-François Gillet,be BEL,GK,Torino,it Serie A,35,1979,12,12,"1,080",12,14,1.17,55,41,74.5,3,4,5,4,33.3,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
76,Shay Given,ie IRL,GK,Aston Villa,eng Premier League,38,1976,3,3,270,3,8,2.67,17,9,52.9,2,0,1,1,33.3,,,,,,Matches
77,Pierluigi Gollini,it ITA,GK,Hellas Verona,it Serie A,19,1995,3,3,270,3,5,1.67,20,15,75,0,2,1,0,0,,,,,,Matches
78,Robert Green,eng ENG,GK,QPR,eng Premier League,34,1980,36,36,"3,183",35.4,65,1.84,192,127,66.1,7,6,22,5,13.9,,,,,,Matches
79,Max Grün,de GER,GK,Wolfsburg,de Bundesliga,27,1987,3,3,270,3,6,2,15,9,60,0,2,1,0,0,,,,,,Matches
80,Vicente Guaita,es ESP,GK,Getafe,es La Liga,27,1987,29,29,"2,610",29,44,1.52,122,78,63.9,7,7,15,5,17.2,,,,,,Matches
81,Brad Guzan,us USA,GK,Aston Villa,eng Premier League,29,1984,34,34,"3,060",34,48,1.41,148,100,67.6,8,8,18,9,26.5,,,,,,Matches
82,Ben Hamer,eng ENG,GK,Leicester City,eng Premier League,26,1987,8,8,720,8,8,1,29,21,72.4,3,1,4,3,37.5,,,,,,Matches
83,Samir Handanović,si SVN,GK,Inter,it Serie A,30,1984,37,37,"3,330",37,47,1.27,144,97,67.4,13,13,11,11,29.7,,,,,,Matches
84,Jesper Hansen,dk DEN,GK,Evian,fr Ligue 1,29,1985,15,15,"1,350",15,24,1.6,70,46,65.7,6,1,8,5,33.3,,,,,,Matches
85,Steve Harper,eng ENG,GK,Hull City,eng Premier League,39,1975,10,10,852,9.5,10,1.06,40,30,75,3,2,5,4,40,,,,,,Matches
86,Joe Hart,eng ENG,GK,Manchester City,eng Premier League,27,1987,36,36,"3,240",36,34,0.94,119,85,71.4,22,7,7,14,38.9,,,,,,Matches
87,Mouez Hassen,tn TUN,GK,Nice,fr Ligue 1,19,1995,30,30,"2,700",30,42,1.4,114,72,63.2,10,7,13,8,26.7,,,,,,Matches
88,Tom Heaton,eng ENG,GK,Burnley,eng Premier League,28,1986,38,38,"3,420",38,53,1.39,178,125,70.2,7,12,19,10,26.3,,,,,,Matches
89,Wayne Hennessey,wls WAL,GK,Crystal Palace,eng Premier League,27,1987,3,2,216,2.4,2,0.83,6,4,66.7,1,1,0,1,50,,,,,,Matches
90,Manu Herrera,es ESP,GK,Elche,es La Liga,32,1981,7,6,559,6.2,15,2.42,41,26,63.4,1,1,5,0,0,,,,,,Matches
91,Iago Herrerín,es ESP,GK,Athletic Club,es La Liga,26,1988,4,4,360,4,3,0.75,11,8,72.7,2,2,0,2,50,,,,,,Matches
92,Timo Hildebrand,de GER,GK,Eintracht Frankfurt,de Bundesliga,35,1979,3,3,270,3,8,2.67,18,10,55.6,0,2,1,0,0,,,,,,Matches
93,Marwin Hitz,ch SUI,GK,Augsburg,de Bundesliga,26,1987,25,25,"2,250",25,28,1.12,118,90,76.3,10,3,12,9,36,,,,,,Matches
94,Timo Horn,de GER,GK,Köln,de Bundesliga,21,1993,33,33,"2,970",33,38,1.15,153,115,75.2,9,13,11,13,39.4,,,,,,Matches
95,Tim Howard,us USA,GK,Everton,eng Premier League,35,1979,32,32,"2,835",31.5,44,1.4,107,63,58.9,11,8,12,7,21.9,,,,,,Matches
96,Alessandro Iacobucci,it ITA,GK,Parma,it Serie A,23,1991,7,5,499,5.5,15,2.71,32,17,53.1,0,1,5,0,0,,,,,,Matches
97,Salvador Ichazo,uy URU,GK,Torino,it Serie A,22,1992,1,1,90,1,0,0,1,1,100,1,0,0,1,100,,,,,,Matches
98,Gorka Iraizoz,es ESP,GK,Athletic Club,es La Liga,33,1981,34,34,"3,060",34,38,1.12,129,91,70.5,13,8,13,12,35.3,,,,,,Matches
99,Xabi Irureta,es ESP,GK,Eibar,es La Liga,28,1986,33,33,"2,970",33,48,1.45,166,118,71.1,9,7,17,7,21.2,,,,,,Matches
100,Jussi Jääskeläinen,fi FIN,GK,West Ham United,eng Premier League,39,1975,1,0,28,0.3,0,0,3,3,100,0,1,0,1,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
101,Jaime,es ESP,GK,Eibar,es La Liga,33,1980,5,5,450,5,7,1.4,27,20,74.1,0,1,4,1,20,,,,,,Matches
102,Eldin Jakupović,ch SUI,GK,Hull City,eng Premier League,29,1984,3,2,228,2.5,2,0.79,11,9,81.8,0,2,1,1,50,,,,,,Matches
103,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,29,1984,1,1,90,1,4,4,7,3,42.9,0,0,1,0,0,,,,,,Matches
104,Jesús,es ESP,GK,Levante,es La Liga,26,1988,6,6,540,6,12,2,30,18,60,1,1,4,2,33.3,,,,,,Matches
105,Brad Jones,au AUS,GK,Liverpool,eng Premier League,32,1982,3,3,195,2.2,5,2.31,9,4,44.4,1,1,0,0,0,,,,,,Matches
106,Geoffrey Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,28,1986,29,29,"2,610",29,28,0.97,109,81,74.3,13,5,11,12,41.4,,,,,,Matches
107,Ažbe Jug,si SVN,GK,Bordeaux,fr Ligue 1,22,1992,2,1,169,1.9,4,2.13,8,4,50,1,0,1,0,0,,,,,,Matches
108,Carlos Kameni,cm CMR,GK,Málaga,es La Liga,30,1984,38,38,"3,420",38,48,1.26,152,104,68.4,14,8,16,10,26.3,,,,,,Matches
109,Stefanos Kapino,gr GRE,GK,Mainz 05,de Bundesliga,20,1994,2,1,148,1.6,6,3.65,13,7,53.8,0,0,2,0,0,,,,,,Matches
110,Loris Karius,de GER,GK,Mainz 05,de Bundesliga,21,1993,33,33,"2,912",32.4,41,1.27,165,124,75.2,9,13,10,10,30.3,,,,,,Matches
111,Orestis Karnezis,gr GRE,GK,Udinese,it Serie A,29,1985,37,37,"3,267",36.3,51,1.4,182,131,72,10,11,16,8,21.6,,,,,,Matches
112,Thomas Kessler,de GER,GK,Köln,de Bundesliga,28,1986,1,1,90,1,2,2,6,4,66.7,0,0,1,0,0,,,,,,Matches
113,Thorsten Kirschbaum,de GER,GK,Stuttgart,de Bundesliga,27,1987,6,6,540,6,16,2.67,38,22,57.9,2,1,3,1,16.7,,,,,,Matches
114,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,26,1988,32,32,"2,872",31.9,47,1.47,139,92,66.2,9,7,15,9,28.1,,,,,,Matches
115,Tim Krul,nl NED,GK,Newcastle United,eng Premier League,26,1988,30,30,"2,700",30,47,1.57,131,84,64.1,7,7,15,7,23.3,,,,,,Matches
116,Lukas Kruse,de GER,GK,Paderborn 07,de Bundesliga,31,1983,34,34,"3,060",34,65,1.91,177,112,63.3,7,10,17,6,17.6,,,,,,Matches
117,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,24,1989,8,6,640,7.1,9,1.27,47,38,80.9,2,1,4,3,50,,,,,,Matches
118,Mitchell Langerak,au AUS,GK,Dortmund,de Bundesliga,25,1988,9,9,810,9,10,1.11,25,15,60,3,2,4,3,33.3,,,,,,Matches
119,Nicola Leali,it ITA,GK,Cesena,it Serie A,21,1993,28,28,"2,460",27.3,49,1.79,135,86,63.7,4,9,15,4,14.3,,,,,,Matches
120,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,28,1985,3,3,270,3,4,1.33,14,10,71.4,0,2,1,1,33.3,,,,,,Matches
121,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,23,1991,38,38,"3,416",38,50,1.32,181,131,72.4,12,7,19,10,26.3,,,,,,Matches
122,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,22,1992,34,34,"3,060",34,37,1.09,116,79,68.1,17,10,7,16,47.1,,,,,,Matches
123,Benjamin Leroy,fr FRA,GK,Evian,fr Ligue 1,25,1989,23,23,"2,070",23,38,1.65,96,58,60.4,5,3,15,4,17.4,,,,,,Matches
124,Jonathan Ligali,fr FRA,GK,Montpellier,fr Ligue 1,23,1991,6,6,540,6,5,0.83,26,21,80.8,3,1,2,3,50,,,,,,Matches
125,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,27,1986,35,35,"3,063",34,48,1.41,153,105,68.6,17,6,11,8,22.9,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
126,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,23,1990,38,38,"3,420",38,33,0.87,139,106,76.3,22,9,7,16,42.1,,,,,,Matches
127,Diego López,es ESP,GK,Milan,it Serie A,32,1981,28,28,"2,514",27.9,42,1.5,136,94,69.1,8,8,11,5,17.9,,,,,,Matches
128,Jonathan López,es ESP,GK,Getafe,es La Liga,33,1981,4,4,360,4,6,1.5,17,11,64.7,2,0,2,0,0,,,,,,Matches
129,Pau López,es ESP,GK,Espanyol,es La Liga,19,1994,2,1,140,1.6,3,1.93,7,4,57.1,0,0,2,0,0,,,,,,Matches
130,Jonas Lössl,dk DEN,GK,Guingamp,fr Ligue 1,25,1989,30,30,"2,686",29.8,42,1.41,139,97,69.8,12,4,13,7,23.3,,,,,,Matches
131,Germán Lux,ar ARG,GK,Dep La Coruña,es La Liga,32,1982,7,7,630,7,19,2.71,40,21,52.5,1,1,5,1,14.3,,,,,,Matches
132,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,29,1985,38,38,"3,420",38,42,1.11,144,102,70.8,21,6,11,12,31.6,,,,,,Matches
133,Alex Manninger,at AUT,GK,Augsburg,de Bundesliga,37,1977,9,9,810,9,15,1.67,44,29,65.9,5,1,3,1,11.1,,,,,,Matches
134,Vito Mannone,it ITA,GK,Sunderland,eng Premier League,26,1988,10,10,900,10,20,2,52,32,61.5,1,5,4,2,20,,,,,,Matches
135,Federico Marchetti,it ITA,GK,Lazio,it Serie A,31,1983,30,30,"2,610",29,29,1,117,88,75.2,17,6,5,11,36.7,,,,,,Matches
136,Diego Mariño,es ESP,GK,Levante,es La Liga,24,1990,32,32,"2,880",32,55,1.72,150,95,63.3,8,9,15,5,15.6,,,,,,Matches
137,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,21,1992,4,3,302,3.4,4,1.19,8,4,50,2,0,1,2,66.7,,,,,,Matches
138,Jordi Masip,es ESP,GK,Barcelona,es La Liga,25,1989,1,1,90,1,2,2,2,0,0,0,1,0,0,0,,,,,,Matches
139,Alex McCarthy,eng ENG,GK,QPR,eng Premier League,24,1989,3,2,237,2.6,8,3.04,17,9,52.9,1,0,2,1,50,,,,,,Matches
140,Allan McGregor,sct SCO,GK,Hull City,eng Premier League,32,1982,26,26,"2,340",26,39,1.5,102,63,61.8,5,7,13,5,19.2,,,,,,Matches
141,Anthony Mfa Mezui,ga GAB,GK,Metz,fr Ligue 1,23,1991,16,16,"1,440",16,25,1.56,67,42,62.7,5,3,8,4,25,,,,,,Matches
142,Simon Mignolet,be BEL,GK,Liverpool,eng Premier League,26,1988,36,35,"3,225",35.8,43,1.2,130,87,66.9,17,7,12,14,40,,,,,,Matches
143,Antonio Mirante,it ITA,GK,Parma,it Serie A,31,1983,33,33,"2,921",32.5,60,1.85,174,114,65.5,6,7,19,8,24.2,,,,,,Matches
144,Boaz Myhill,wls WAL,GK,West Brom,eng Premier League,31,1982,11,10,935,10.4,17,1.64,74,57,77,4,3,4,5,50,,,,,,Matches
145,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,27,1986,6,6,540,6,3,0.5,14,11,78.6,6,0,0,3,50,,,,,,Matches
146,Neto,br BRA,GK,Fiorentina,it Serie A,25,1989,29,29,"2,610",29,35,1.21,117,82,70.1,13,7,9,10,34.5,,,,,,Matches
147,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,28,1986,32,31,"2,867",31.9,18,0.57,94,76,80.9,24,4,4,20,64.5,,,,,,Matches
148,David Oberhauser,fr FRA,GK,Metz,fr Ligue 1,23,1990,3,1,185,2.1,3,1.46,6,3,50,0,0,2,0,0,,,,,,Matches
149,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,21,1993,11,11,990,11,6,0.55,24,18,75,6,4,1,7,63.6,,,,,,Matches
150,Oier Olazábal,es ESP,GK,Granada,es La Liga,24,1989,14,14,"1,260",14,27,1.93,63,36,57.1,3,4,7,4,28.6,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
151,David Ospina,co COL,GK,Arsenal,eng Premier League,25,1988,18,18,"1,620",18,11,0.61,57,46,80.7,13,3,2,8,44.4,,,,,,Matches
152,Juan Pablo Carrizo,ar ARG,GK,Inter,it Serie A,30,1984,1,1,90,1,1,1,6,5,83.3,1,0,0,0,0,,,,,,Matches
153,Daniele Padelli,it ITA,GK,Torino,it Serie A,28,1985,25,25,"2,250",25,31,1.24,94,63,67,10,8,7,6,24,,,,,,Matches
154,Costel Pantilimon,ro ROU,GK,Sunderland,eng Premier League,27,1987,28,28,"2,520",28,33,1.18,139,106,76.3,6,12,10,11,39.3,,,,,,Matches
155,Mattia Perin,it ITA,GK,Genoa,it Serie A,21,1992,32,32,"2,780",30.9,38,1.23,158,120,75.9,14,10,7,7,21.9,,,,,,Matches
156,Laurent Pionnier,fr FRA,GK,Montpellier,fr Ligue 1,32,1982,3,3,270,3,6,2,19,13,68.4,0,2,1,0,0,,,,,,Matches
157,Johny Placide,ht HAI,GK,Reims,fr Ligue 1,26,1988,22,21,"1,890",21,31,1.48,89,58,65.2,7,5,7,4,19,,,,,,Matches
158,Alberto Pomini,it ITA,GK,Sassuolo,it Serie A,33,1981,4,3,294,3.3,4,1.22,15,11,73.3,1,2,1,0,0,,,,,,Matches
159,Simon Pouplin,fr FRA,GK,Nice,fr Ligue 1,29,1985,8,8,690,7.7,11,1.43,36,25,69.4,3,2,3,2,25,,,,,,Matches
160,Rafael,br BRA,GK,Hellas Verona,it Serie A,32,1982,20,20,"1,727",19.2,35,1.82,103,68,66,6,7,7,4,20,,,,,,Matches
161,Pepe Reina,es ESP,GK,Bayern Munich,de Bundesliga,31,1982,3,3,193,2.1,0,0,5,5,100,1,0,1,2,66.7,,,,,,Matches
162,Sergio Rico,es ESP,GK,Sevilla,es La Liga,20,1993,21,19,"1,812",20.1,24,1.19,85,61,71.8,12,3,3,7,36.8,,,,,,Matches
