Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
87,Florin Andone,ro ROU,FW,Córdoba,es La Liga,21,1993,16.9,5,0,,55,,,,,,,,,Matches
88,Gaël Andonian,am ARM,DF,Marseille,fr Ligue 1,19,1995,0.1,0,0,,0,,,,,,,,,Matches
89,Federico Andrada,ar ARG,FW,Metz,fr Ligue 1,20,1994,3.2,0,0,,9,,,,,,,,,Matches
90,Benjamin André,fr FRA,"DF,MF",Rennes,fr Ligue 1,23,1990,15.1,4,0,,28,,,,,,,,,Matches
91,Leon Andreasen,dk DEN,"DF,MF",Hannover 96,de Bundesliga,31,1983,10.7,2,0,,19,,,,,,,,,Matches
92,Marco Andreolli,it ITA,DF,Inter,it Serie A,28,1986,5,0,0,,9,,,,,,,,,Matches
93,Mariano Andújar,ar ARG,GK,Napoli,it Serie A,31,1983,15,0,0,,0,,,,,,,,,Matches
94,José Ángel Alonso,es ESP,DF,Elche,es La Liga,25,1989,7.4,6,0,,12,,,,,,,,,Matches
95,José Ángel Crespo,es ESP,DF,Córdoba,es La Liga,27,1987,24,6,0,,29,,,,,,,,,Matches
96,Miguel Ángel Moyá,es ESP,GK,Atlético Madrid,es La Liga,30,1984,27,0,0,,0,,,,,,,,,Matches
97,Marcos Angeleri,ar ARG,DF,Málaga,es La Liga,31,1983,20.9,5,2,1,23,,,,,,,,,Matches
98,Benjamin Angoua,ci CIV,DF,Guingamp,fr Ligue 1,27,1986,17.1,5,1,,20,,,,,,,,,Matches
99,Aldo Angoula,fr FRA,DF,Evian,fr Ligue 1,33,1981,6.5,3,1,1,6,,,,,,,,,Matches
100,Txema Añibarro,es ESP,"DF,MF",Eibar,es La Liga,35,1979,12.7,2,0,,10,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
101,Victor Anichebe,ng NGA,FW,West Brom,eng Premier League,26,1988,11.5,0,0,,17,,,,,,,,,Matches
102,Vurnon Anita,cw CUW,"DF,MF",Newcastle United,eng Premier League,25,1989,14.1,3,0,,17,,,,,,,,,Matches
103,Cristian Ansaldi,ar ARG,"DF,MF",Atlético Madrid,es La Liga,27,1986,6.4,0,0,,11,,,,,,,,,Matches
104,Ion Ansotegi,es ESP,DF,Real Sociedad,es La Liga,32,1982,19,6,0,,14,,,,,,,,,Matches
105,Luca Antei,it ITA,DF,Sassuolo,it Serie A,22,1992,5.7,2,0,,8,,,,,,,,,Matches
106,Luca Antonelli,it ITA,"DF,MF",Genoa,it Serie A,27,1987,18.2,4,0,,16,,,,,,,,,Matches
107,Luca Antonelli,it ITA,"DF,MF",Milan,it Serie A,27,1987,11.7,2,0,,26,,,,,,,,,Matches
108,Luca Antonini,it ITA,"DF,MF",Genoa,it Serie A,31,1982,3.9,1,0,,2,,,,,,,,,Matches
109,José Antonio Reyes,es ESP,MF,Sevilla,es La Liga,30,1983,13.5,5,0,,27,,,,,,,,,Matches
110,Vitorino Antunes,pt POR,DF,Málaga,es La Liga,27,1987,14.7,1,1,,17,,,,,,,,,Matches
111,Siniša Anđelković,si SVN,DF,Palermo,it Serie A,28,1986,31.3,7,1,1,37,,,,,,,,,Matches
112,Dennis Aogo,de GER,"DF,MF",Schalke 04,de Bundesliga,27,1987,21.9,8,0,,30,,,,,,,,,Matches
113,Dennis Appiah,fr FRA,"DF,MF",Caen,fr Ligue 1,22,1992,28.6,3,1,,34,,,,,,,,,Matches
114,Alberto Aquilani,it ITA,MF,Fiorentina,it Serie A,30,1984,17.9,5,0,,31,,,,,,,,,Matches
115,Javier Aquino,mx MEX,"DF,MF",Rayo Vallecano,es La Liga,24,1990,14.1,3,2,1,18,,,,,,,,,Matches
116,Youssef El-Arabi,ma MAR,FW,Granada,es La Liga,27,1987,22,4,1,,45,,,,,,,,,Matches
117,Álvaro Arbeloa,es ESP,DF,Real Madrid,es La Liga,31,1983,12.5,7,0,,28,,,,,,,,,Matches
118,Anaitz Arbilla,es ESP,DF,Espanyol,es La Liga,27,1987,24.8,11,1,1,33,,,,,,,,,Matches
119,Alphonse Areola,fr FRA,GK,Bastia,fr Ligue 1,21,1993,35,1,0,,0,,,,,,,,,Matches
120,Scott Arfield,ca CAN,MF,Burnley,eng Premier League,25,1988,35.6,6,0,,55,,,,,,,,,Matches
121,Lorenzo Ariaudo,it ITA,DF,Sassuolo,it Serie A,25,1989,2,1,0,,0,,,,,,,,,Matches
122,Fernando Aristeguieta,ve VEN,FW,Nantes,fr Ligue 1,22,1992,1.9,0,1,,4,,,,,,,,,Matches
123,Sylvain Armand,fr FRA,DF,Rennes,fr Ligue 1,33,1980,36,4,0,,14,,,,,,,,,Matches
124,Pablo Armero,co COL,"DF,MF",Milan,it Serie A,27,1986,6.5,3,1,1,7,,,,,,,,,Matches
125,Adam Armstrong,eng ENG,"FW,MF",Newcastle United,eng Premier League,17,1997,2.3,1,0,,7,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
126,Marko Arnautović,at AUT,"FW,MF",Stoke City,eng Premier League,25,1989,21.3,2,0,,32,,,,,,,,,Matches
127,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,20,1994,18.5,8,0,,29,,,,,,,,,Matches
128,Mario Arqués,es ESP,MF,Elche,es La Liga,22,1992,0.1,0,0,,0,,,,,,,,,Matches
129,Alejandro Arribas,es ESP,DF,Sevilla,es La Liga,25,1989,9.6,4,0,,10,,,,,,,,,Matches
130,Álvaro Arroyo,es ESP,DF,Getafe,es La Liga,26,1988,9.9,3,0,,14,,,,,,,,,Matches
131,Mikel Arruabarrena,es ESP,FW,Eibar,es La Liga,31,1983,28.2,10,0,,36,,,,,,,,,Matches
132,Tolgay Arslan,de GER,MF,Hamburger SV,de Bundesliga,23,1990,7.2,2,0,,14,,,,,,,,,Matches
133,Mikel Arteta,es ESP,MF,Arsenal,eng Premier League,32,1982,5,1,0,,10,,,,,,,,,Matches
134,Kwadwo Asamoah,gh GHA,"DF,MF",Juventus,it Serie A,25,1988,6.9,2,0,,6,,,,,,,,,Matches
135,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,25,1989,33.9,1,0,,0,,,,,,,,,Matches
136,Iago Aspas,es ESP,"FW,MF",Sevilla,es La Liga,26,1987,5.1,2,0,,9,,,,,,,,,Matches
137,Oussama Assaidi,ma MAR,"FW,MF",Stoke City,eng Premier League,25,1988,2.6,1,0,,7,,,,,,,,,Matches
138,Davide Astori,it ITA,DF,Roma,it Serie A,27,1987,22.7,10,0,,36,,,,,,,,,Matches
139,Eliran Atar,il ISR,FW,Reims,fr Ligue 1,27,1987,0.1,0,0,,1,,,,,,,,,Matches
140,Samuel Atrous,fr FRA,GK,Lens,fr Ligue 1,24,1990,1,0,0,,0,,,,,,,,,Matches
141,Christian Atsu,gh GHA,"FW,MF",Everton,eng Premier League,22,1992,1.3,0,0,,0,,,,,,,,,Matches
142,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,25,1989,30.2,4,0,,31,,,,,,,,,Matches
143,Fabien Audard,fr FRA,GK,Lorient,fr Ligue 1,36,1978,0,0,0,,0,,,,,,,,,Matches
144,Johan Audel,mq MTQ,"FW,MF",Nantes,fr Ligue 1,30,1983,14,0,0,,27,,,,,,,,,Matches
145,Filipe Augusto,br BRA,MF,Valencia,es La Liga,20,1993,1.7,2,0,,6,,,,,,,,,Matches
146,Serge Aurier,ci CIV,"DF,MF",Paris Saint-Germain,fr Ligue 1,21,1992,12.6,2,0,,21,,,,,,,,,Matches
147,Jon Aurtenetxe,es ESP,DF,Athletic Club,es La Liga,22,1992,3.2,0,0,,7,,,,,,,,,Matches
148,Charlie Austin,eng ENG,FW,QPR,eng Premier League,25,1989,34.1,6,2,1,35,,,,,,,,,Matches
149,Mathias Autret,fr FRA,MF,Lorient,fr Ligue 1,23,1991,3.1,0,0,,4,,,,,,,,,Matches
150,Danilo Avelar,br BRA,"DF,MF",Cagliari,it Serie A,25,1989,29.3,12,1,1,51,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
151,Vlada Avramov,rs SRB,GK,Atalanta,it Serie A,35,1979,0.6,0,1,,0,,,,,,,,,Matches
152,Levent Ayçiçek,de GER,MF,Werder Bremen,de Bundesliga,20,1994,6,1,0,,12,,,,,,,,,Matches
153,André Ayew,gh GHA,"FW,MF",Marseille,fr Ligue 1,24,1989,26.5,8,1,1,32,,,,,,,,,Matches
154,Jordan Ayew,gh GHA,"FW,MF",Lorient,fr Ligue 1,22,1991,29,8,0,,61,,,,,,,,,Matches
155,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,de Bundesliga,19,1994,10.7,3,0,,6,,,,,,,,,Matches
156,Floyd Ayité,tg TOG,"FW,MF",Bastia,fr Ligue 1,25,1988,25.9,3,0,,54,,,,,,,,,Matches
157,Ramon Azeez,ng NGA,MF,Almería,es La Liga,21,1992,9.4,3,1,1,6,,,,,,,,,Matches
158,César Azpilicueta,es ESP,"DF,MF",Chelsea,eng Premier League,24,1989,27.6,1,1,,19,,,,,,,,,Matches
159,Abdoul Ba,mr MTN,DF,Lens,fr Ligue 1,20,1994,4.8,0,0,,6,,,,,,,,,Matches
160,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,23,1991,17.9,10,0,,32,,,,,,,,,Matches
161,El-Hadji Ba,mr MTN,MF,Bastia,fr Ligue 1,21,1993,6.3,2,0,,10,,,,,,,,,Matches
162,Ludovic Baal,gf GUF,"DF,MF",Lens,fr Ligue 1,28,1986,26.7,2,1,,15,,,,,,,,,Matches
163,Khouma Babacar,sn SEN,FW,Fiorentina,it Serie A,21,1993,12.7,2,0,,33,,,,,,,,,Matches
164,Jean-Sylvain Babin,mq MTQ,DF,Granada,es La Liga,27,1986,33.7,2,0,,22,,,,,,,,,Matches
165,Maxime Baca,fr FRA,DF,Guingamp,fr Ligue 1,31,1983,12,0,0,,13,,,,,,,,,Matches
166,Carlos Bacca,co COL,FW,Sevilla,es La Liga,27,1986,28.2,4,0,,42,,,,,,,,,Matches
167,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,eng Premier League,22,1991,10.9,1,0,,15,,,,,,,,,Matches
168,Milan Badelj,hr CRO,MF,Hamburger SV,de Bundesliga,25,1989,2,0,0,,2,,,,,,,,,Matches
169,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,25,1989,17.2,3,0,,24,,,,,,,,,Matches
170,Holger Badstuber,de GER,DF,Bayern Munich,de Bundesliga,25,1989,8.5,0,0,,6,,,,,,,,,Matches
171,Raúl Baena,es ESP,MF,Rayo Vallecano,es La Liga,25,1989,25.9,15,1,1,64,,,,,,,,,Matches
172,Ricardo Bagadur,hr CRO,DF,Fiorentina,it Serie A,18,1995,0.1,0,0,,0,,,,,,,,,Matches
173,Jean-Christophe Bahebeck,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,21,1993,6.2,2,0,,17,,,,,,,,,Matches
174,Farès Bahlouli,fr FRA,MF,Lyon,fr Ligue 1,19,1995,0.6,0,0,,0,,,,,,,,,Matches
175,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,30,1984,33.9,4,0,,31,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
176,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,20,1994,9.1,5,0,,12,,,,,,,,,Matches
177,Eric Bailly,ci CIV,DF,Espanyol,es La Liga,20,1994,3.9,1,0,,2,,,,,,,,,Matches
178,Leighton Baines,eng ENG,DF,Everton,eng Premier League,29,1984,30.8,4,0,,23,,,,,,,,,Matches
179,Chris Baird,nir NIR,"DF,MF",West Brom,eng Premier League,32,1982,9,2,0,,8,,,,,,,,,Matches
180,Marvin Bakalorz,de GER,MF,Paderborn 07,de Bundesliga,24,1989,24.1,2,1,,38,,,,,,,,,Matches
181,Djamel Bakar,km COM,"FW,MF",Montpellier,fr Ligue 1,25,1989,3.1,0,0,,5,,,,,,,,,Matches
182,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,19,1994,9.3,5,1,1,19,,,,,,,,,Matches
183,Nathan Baker,eng ENG,DF,Aston Villa,eng Premier League,23,1991,8.5,0,0,,8,,,,,,,,,Matches
184,Keita Baldé,sn SEN,"FW,MF",Lazio,it Serie A,19,1995,8.9,3,0,,17,,,,,,,,,Matches
185,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,25,1989,28.6,2,0,,22,,,,,,,,,Matches
186,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,26,1988,32.4,9,0,,45,,,,,,,,,Matches
187,Florent Balmont,fr FRA,MF,Lille,fr Ligue 1,34,1980,24.1,8,0,,32,,,,,,,,,Matches
188,Mario Balotelli,it ITA,FW,Liverpool,eng Premier League,23,1990,10.4,5,0,,29,,,,,,,,,Matches
189,Antonio Balzano,it ITA,DF,Cagliari,it Serie A,28,1986,22.2,6,0,,23,,,,,,,,,Matches
190,Federico Balzaretti,it ITA,DF,Roma,it Serie A,32,1981,1,0,0,,3,,,,,,,,,Matches
191,Anderson Bamba,br BRA,DF,Eintracht Frankfurt,de Bundesliga,26,1988,18.7,5,0,,18,,,,,,,,,Matches
192,Jonathan Bamba,ci CIV,"FW,MF",Saint-Étienne,fr Ligue 1,18,1996,0.2,0,0,,0,,,,,,,,,Matches
193,Sol Bamba,ci CIV,DF,Palermo,it Serie A,29,1985,1,1,0,,1,,,,,,,,,Matches
194,Yacine Bammou,ma MAR,"FW,MF",Nantes,fr Ligue 1,22,1991,25.5,3,0,,64,,,,,,,,,Matches
195,Éver Banega,ar ARG,MF,Sevilla,es La Liga,26,1988,24.4,11,0,,37,,,,,,,,,Matches
196,Ismaël Bangoura,gn GUI,FW,Nantes,fr Ligue 1,29,1985,7.7,1,0,,15,,,,,,,,,Matches
197,Lass Bangoura,gn GUI,"FW,MF",Rayo Vallecano,es La Liga,22,1992,0.2,0,0,,0,,,,,,,,,Matches
198,Lass Bangoura,gn GUI,"FW,MF",Granada,es La Liga,22,1992,10.2,6,0,,11,,,,,,,,,Matches
199,Barry Bannan,sct SCO,MF,Crystal Palace,eng Premier League,24,1989,1.5,1,0,,2,,,,,,,,,Matches
200,Léo Baptistão,br BRA,"FW,MF",Rayo Vallecano,es La Liga,21,1992,19.7,3,0,,35,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Federico Barba,it ITA,DF,Empoli,it Serie A,20,1993,14.2,2,0,,10,,,,,,,,,Matches
202,Cédric Barbosa,fr FRA,MF,Evian,fr Ligue 1,38,1976,19.1,2,0,,22,,,,,,,,,Matches
203,Mariano Barbosa,ar ARG,GK,Sevilla,es La Liga,30,1984,1.8,0,0,,0,,,,,,,,,Matches
204,Francesco Bardi,it ITA,GK,Chievo,it Serie A,22,1992,10,0,0,,0,,,,,,,,,Matches
205,Phil Bardsley,sct SCO,DF,Stoke City,eng Premier League,29,1985,23.1,6,0,,26,,,,,,,,,Matches
206,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,17,1997,1.5,1,0,,1,,,,,,,,,Matches
207,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,25,1989,13.9,3,0,,36,,,,,,,,,Matches
208,Ross Barkley,eng ENG,MF,Everton,eng Premier League,20,1993,21.8,1,0,,19,,,,,,,,,Matches
209,Ashley Barnes,eng ENG,"FW,MF",Burnley,eng Premier League,24,1989,26.8,6,2,1,71,,,,,,,,,Matches
210,Tranquillo Barnetta,ch SUI,MF,Schalke 04,de Bundesliga,29,1985,12,0,0,,15,,,,,,,,,Matches
211,Abdelaziz Barrada,ma MAR,MF,Marseille,fr Ligue 1,25,1989,3.1,0,0,,1,,,,,,,,,Matches
212,Antonio Barragán,es ESP,"DF,MF",Valencia,es La Liga,27,1987,31.6,8,0,,29,,,,,,,,,Matches
